stock_code,trade_date,close,volume,turnover_rate,market_value,pe_ttm,pb,roe
600426,2024-01-11,18.834,10445702,0.00492,55673450373.78,,,0.256057
600426,2024-01-12,18.87,7584913,0.00357,55779616373.73,,,0.256057
600426,2024-01-15,18.532,10951731,0.00516,54781655974.2,,,0.256057
600426,2024-01-16,18.36,15336519,0.00722,54272059174.44,,,0.256057
600426,2024-01-17,17.447,27359320,0.01289,51575442775.71,,,0.256057
600426,2024-01-18,17.67,16613533,0.00782,52233671975.4,,,0.256057
600426,2024-01-19,18.0,16531253,0.00779,53210399174.94,,,0.256057
600426,2024-01-22,17.634,17609735,0.00829,52127505975.45,,,0.256057
600426,2024-01-23,17.885,15922514,0.0075,52870667975.1,,,0.256057
600426,2024-01-24,17.921,11744736,0.00553,52976833975.05,,,0.256057
600426,2024-01-25,18.403,12364434,0.00582,54399458374.38,,,0.256057
600426,2024-01-26,18.209,9881786,0.00465,53826161974.65,,,0.256057
600426,2024-01-29,18.158,9864339,0.00465,53677529574.72,,,0.256057
600426,2024-01-30,17.878,8835763,0.00416,52849434775.11,,,0.256057
600426,2024-01-31,17.512,10591898,0.00499,51766541575.62,,,0.256057
600426,2024-02-01,17.534,9122715,0.0043,51830241175.59,,,0.256057
600426,2024-02-02,17.332,14973881,0.00705,51235711575.87,,,0.256057
600426,2024-02-05,17.304,17833633,0.0084,51150778775.91,,,0.256057
600426,2024-02-06,18.108,17030142,0.00802,53528897174.79,,,0.256057
600426,2024-02-07,18.618,20447044,0.00963,55036454374.08,,,0.256057
600426,2024-02-08,18.999,19248245,0.00907,56161813973.55,,,0.256057
600426,2024-02-19,19.171,14003442,0.0066,56671410773.31,,,0.256057
600426,2024-02-20,19.013,10282655,0.00484,56204280373.53,,,0.256057
600426,2024-02-21,19.25,15364341,0.00724,56904975973.2,,,0.256057
600426,2024-02-22,19.523,9700518,0.00457,57711837572.82,,,0.256057
600426,2024-02-23,19.559,11063115,0.00521,57818003572.77,,,0.256057
600426,2024-02-26,19.193,12387682,0.00583,56735110373.28,,,0.256057
600426,2024-02-27,19.351,9419377,0.00444,57202240773.06,,,0.256057
600426,2024-02-28,19.394,10728056,0.00505,57329639973.0,,,0.256057
600426,2024-02-29,19.753,10071100,0.00474,58391299972.5,,,0.256057
600426,2024-03-01,19.71,9942621,0.00468,58263900772.56,,,0.256057
600426,2024-03-04,19.552,13425440,0.00632,57796770372.78,,,0.256057
600426,2024-03-05,19.365,11990624,0.00565,57244707173.04,,,0.256057
600426,2024-03-06,19.006,12312657,0.0058,56183047173.54,,,0.256057
600426,2024-03-07,19.38,17307642,0.00815,57287173573.02,,,0.256057
600426,2024-03-08,18.891,14270938,0.00672,55843315973.7,,,0.256057
600426,2024-03-11,18.934,21529408,0.01014,55970715173.64,,,0.256057
600426,2024-03-12,19.107,18450464,0.00869,56480311973.4,,,0.256057
600426,2024-03-13,18.999,10210572,0.00481,56161813973.55,,,0.256057
600426,2024-03-14,18.812,10386630,0.00489,55609750773.81,,,0.256057
600426,2024-03-15,18.582,16171223,0.00762,54930288374.13,,,0.256057
600426,2024-03-18,18.482,13687855,0.00645,54633023574.27,,,0.256057
600426,2024-03-19,17.929,21867053,0.0103,52998067175.04,,,0.256057
600426,2024-03-20,18.043,16171799,0.00762,53337798374.88,,,0.256057
600426,2024-03-21,17.498,26192884,0.01234,51724075175.64,,,0.256057
600426,2024-03-22,17.519,13983678,0.00659,51787774775.61,,,0.256057
600426,2024-03-25,17.713,20844729,0.00982,52361071175.34,,,0.256057
600426,2024-03-26,17.871,11470599,0.0054,52828201575.12,,,0.256057
600426,2024-03-27,18.324,25507173,0.01201,54165893174.49,,,0.256057
600426,2024-03-28,18.166,13800884,0.0065,53698762774.71,,,0.256057
600426,2024-03-29,18.791,15885102,0.00748,55546051173.84,,,0.256057
600426,2024-04-01,19.322,30572658,0.0144,57117307973.1,13.959747,1.758504,0.125028
600426,2024-04-02,18.963,15417845,0.00726,56055647973.6,13.959747,1.758504,0.125028
600426,2024-04-03,19.387,19381502,0.00913,57308406773.01,13.959747,1.758504,0.125028
600426,2024-04-08,18.92,17527341,0.00825,55928248773.66,13.959747,1.758504,0.125028
600426,2024-04-09,18.769,21529215,0.01014,55482351573.87,13.959747,1.758504,0.125028
600426,2024-04-10,18.999,13476728,0.00635,56161813973.55,13.959747,1.758504,0.125028
600426,2024-04-11,19.272,16482131,0.00776,56968675573.17,13.959747,1.758504,0.125028
600426,2024-04-12,19.078,11080813,0.00522,56395379173.44,13.959747,1.758504,0.125028
600426,2024-04-15,20.184,42304538,0.01992,59665291971.9,13.959747,1.758504,0.125028
600426,2024-04-16,19.825,19778318,0.00931,58603631972.4,13.959747,1.758504,0.125028
600426,2024-04-17,20.22,18835949,0.00887,59771457971.85,13.959747,1.758504,0.125028
600426,2024-04-18,20.292,19570325,0.00922,59983789971.75,13.959747,1.758504,0.125028
600426,2024-04-19,20.593,24522765,0.01155,60875584371.33,13.959747,1.758504,0.125028
600426,2024-04-22,21.046,25826101,0.01216,62213275970.7,13.959747,1.758504,0.125028
600426,2024-04-23,20.608,20767074,0.00978,60918050771.31,13.959747,1.758504,0.125028
600426,2024-04-24,20.356,18667991,0.00879,60174888771.66,13.959747,1.758504,0.125028
600426,2024-04-25,20.572,18248354,0.00859,60811884771.36,13.959747,1.758504,0.125028
600426,2024-04-26,20.399,19684687,0.00927,60302287971.6,13.959747,1.758504,0.125028
600426,2024-04-29,21.125,25238398,0.01189,62446841170.59,13.959747,1.758504,0.125028
600426,2024-04-30,21.398,16721393,0.00788,63253702770.21,13.959747,1.758504,0.125028
600426,2024-05-06,22.274,21183003,0.00998,65844153168.99,13.959747,1.758504,0.125028
600426,2024-05-07,22.418,16497038,0.00777,66268817168.79,13.959747,1.758504,0.125028
600426,2024-05-08,21.836,22287618,0.0105,64548927969.6,13.959747,1.758504,0.125028
600426,2024-05-09,21.894,18595014,0.00876,64718793569.52,13.959747,1.758504,0.125028
600426,2024-05-10,21.944,12097635,0.0057,64867425969.45,13.959747,1.758504,0.125028
600426,2024-05-13,21.815,14704293,0.00693,64485228369.63,13.959747,1.758504,0.125028
600426,2024-05-14,21.513,13780891,0.00649,63593433970.05,13.959747,1.758504,0.125028
600426,2024-05-15,21.01,21370447,0.01006,62107109970.75,13.959747,1.758504,0.125028
600426,2024-05-16,21.103,13869839,0.00653,62383141570.62,13.959747,1.758504,0.125028
600426,2024-05-17,21.103,15284616,0.0072,62383141570.62,13.959747,1.758504,0.125028
600426,2024-05-20,21.096,15612795,0.00735,62361908370.63,13.959747,1.758504,0.125028
600426,2024-05-21,20.723,16163817,0.00761,61257781971.15,13.959747,1.758504,0.125028
600426,2024-05-22,20.902,15146203,0.00713,61788611970.9,13.959747,1.758504,0.125028
600426,2024-05-23,20.802,9879653,0.00465,61491347171.04,13.959747,1.758504,0.125028
600426,2024-05-24,20.845,6704581,0.00316,61618746370.98,13.959747,1.758504,0.125028
600426,2024-05-27,20.672,15314278,0.00721,61109149571.22,13.959747,1.758504,0.125028
600426,2024-05-28,20.73,11171853,0.00526,61279015171.14,13.959747,1.758504,0.125028
600426,2024-05-29,20.558,6247039,0.00294,60769418371.38,13.959747,1.758504,0.125028
600426,2024-05-30,20.888,19828721,0.00934,61746145570.92,13.959747,1.758504,0.125028
600426,2024-05-31,20.637,11655370,0.00549,61002983571.27,13.959747,1.758504,0.125028
600426,2024-06-03,20.428,10913101,0.00514,60387220771.56,13.959747,1.758504,0.125028
600426,2024-06-04,20.708,9901996,0.00466,61215315571.17,13.959747,1.758504,0.125028
600426,2024-06-05,20.45,7541391,0.00355,60450920371.53,13.959747,1.758504,0.125028
600426,2024-06-06,20.615,10732714,0.00505,60939283971.3,13.959747,1.758504,0.125028
600426,2024-06-07,20.292,10925644,0.00515,59983789971.75,13.959747,1.758504,0.125028
600426,2024-06-11,20.471,12483477,0.00588,60514619971.5,13.959747,1.758504,0.125028
600426,2024-06-12,20.277,10798436,0.00509,59941323571.77,13.959747,1.758504,0.125028
600426,2024-06-13,19.997,11289749,0.00532,59113228772.16,13.959747,1.758504,0.125028
600426,2024-06-14,19.961,13640184,0.00642,59007062772.21,13.959747,1.758504,0.125028
600426,2024-06-17,19.789,9000134,0.00424,58497465972.45,13.959747,1.758504,0.125028
600426,2024-06-18,20.105,10392712,0.00489,59431726772.01,13.959747,1.758504,0.125028
600426,2024-06-19,19.929,8475537,0.00399,57648137972.85,13.959747,1.758504,0.125028
600426,2024-06-20,19.599,7325049,0.00345,56692643973.3,13.959747,1.758504,0.125028
600426,2024-06-21,19.738,8017824,0.00378,57096074773.11,13.959747,1.758504,0.125028
600426,2024-06-24,19.855,8529312,0.00402,57435805972.95,13.959747,1.758504,0.125028
600426,2024-06-25,19.995,8740912,0.00412,57839236772.76,13.959747,1.758504,0.125028
600426,2024-06-26,19.76,7701789,0.00363,57159774373.08,13.959747,1.758504,0.125028
600426,2024-06-27,19.437,11629884,0.00548,56225513573.52,13.959747,1.758504,0.125028
600426,2024-06-28,19.554,9156801,0.00431,56565244773.36,13.959747,1.758504,0.125028
600426,2024-07-01,20.178,10518561,0.00495,58370066772.51,13.149319,1.787954,0.125028
600426,2024-07-02,19.364,14151618,0.00666,56013181573.62,13.149319,1.787954,0.125028
600426,2024-07-03,18.997,12997548,0.00612,54951521574.12,13.149319,1.787954,0.125028
600426,2024-07-04,18.975,9593284,0.00452,54887821974.15,13.149319,1.787954,0.125028
600426,2024-07-05,18.887,8065317,0.0038,54633023574.27,13.149319,1.787954,0.125028
600426,2024-07-08,18.718,9305024,0.00438,54144659974.5,13.149319,1.787954,0.125028
600426,2024-07-09,18.644,10208123,0.00481,53932327974.6,13.149319,1.787954,0.125028
600426,2024-07-10,18.659,9127377,0.0043,53974794374.58,13.149319,1.787954,0.125028
600426,2024-07-11,19.239,11094354,0.00523,55652217173.79,13.149319,1.787954,0.125028
600426,2024-07-12,19.65,12282359,0.00578,56841276373.23,13.149319,1.787954,0.125028
600426,2024-07-15,19.525,8366734,0.00394,56480311973.4,13.149319,1.787954,0.125028
600426,2024-07-16,19.444,5794418,0.00273,56246746773.51,13.149319,1.787954,0.125028
600426,2024-07-17,19.628,9355888,0.00441,56777576773.26,13.149319,1.787954,0.125028
600426,2024-07-18,19.819,7823518,0.00368,57329639973.0,13.149319,1.787954,0.125028
600426,2024-07-19,19.753,9409933,0.00443,57138541173.09,13.149319,1.787954,0.125028
600426,2024-07-22,19.29,10126256,0.00477,55800849573.72,13.149319,1.787954,0.125028
600426,2024-07-23,18.373,24521990,0.01155,53146699574.97,13.149319,1.787954,0.125028
600426,2024-07-24,17.991,15743352,0.00741,52042573175.49,13.149319,1.787954,0.125028
600426,2024-07-25,17.683,11990800,0.00565,51150778775.91,13.149319,1.787954,0.125028
600426,2024-07-26,17.947,14858319,0.007,51915173975.55,13.149319,1.787954,0.125028
600426,2024-07-29,17.529,10915141,0.00514,50704881576.12,13.149319,1.787954,0.125028
600426,2024-07-30,17.411,8957998,0.00422,50365150376.28,13.149319,1.787954,0.125028
600426,2024-07-31,18.241,14712820,0.00693,52764501975.15,13.149319,1.787954,0.125028
600426,2024-08-01,17.639,13470550,0.00634,51023379575.97,13.149319,1.787954,0.125028
600426,2024-08-02,17.228,12034089,0.00567,49834320376.53,13.149319,1.787954,0.125028
600426,2024-08-05,16.985,13057088,0.00615,49133624776.86,13.149319,1.787954,0.125028
600426,2024-08-06,17.044,9367054,0.00441,49303490376.78,13.149319,1.787954,0.125028
600426,2024-08-07,17.051,10783821,0.00508,49324723576.77,13.149319,1.787954,0.125028
600426,2024-08-08,17.448,19498324,0.00918,50471316376.23,13.149319,1.787954,0.125028
600426,2024-08-09,17.235,8908325,0.0042,49855553576.52,13.149319,1.787954,0.125028
600426,2024-08-12,17.059,9567969,0.00451,49345956776.76,13.149319,1.787954,0.125028
600426,2024-08-13,16.89,12159528,0.00573,48857593176.99,13.149319,1.787954,0.125028
600426,2024-08-14,16.163,24408822,0.0115,46755506377.98,13.149319,1.787954,0.125028
600426,2024-08-15,16.251,22161055,0.01044,47010304777.86,13.149319,1.787954,0.125028
600426,2024-08-16,16.369,14407467,0.00679,47350035977.7,13.149319,1.787954,0.125028
600426,2024-08-19,16.361,11543354,0.00544,47328802777.71,13.149319,1.787954,0.125028
600426,2024-08-20,16.185,9935950,0.00468,46819205977.95,13.149319,1.787954,0.125028
600426,2024-08-21,16.119,9639476,0.00454,46628107178.04,13.149319,1.787954,0.125028
600426,2024-08-22,16.097,10831147,0.0051,46564407578.07,13.149319,1.787954,0.125028
600426,2024-08-23,16.626,25421992,0.01197,48093197977.35,13.149319,1.787954,0.125028
600426,2024-08-26,16.171,22022404,0.01037,46776739577.97,13.149319,1.787954,0.125028
600426,2024-08-27,15.987,10396441,0.0049,46245909578.22,13.149319,1.787954,0.125028
600426,2024-08-28,16.002,8373013,0.00394,46288375978.2,13.149319,1.787954,0.125028
600426,2024-08-29,16.339,14079829,0.00663,47265103177.74,13.149319,1.787954,0.125028
600426,2024-08-30,16.773,20497920,0.00965,48517861977.15,13.149319,1.787954,0.125028
600426,2024-09-02,16.45,14137392,0.00666,47583601177.59,13.149319,1.787954,0.125028
600426,2024-09-03,16.435,12530537,0.0059,47541134777.61,13.149319,1.787954,0.125028
600426,2024-09-04,16.244,11450500,0.00539,46989071577.87,13.149319,1.787954,0.125028
600426,2024-09-05,16.406,12681543,0.00597,47456201977.65,13.149319,1.787954,0.125028
600426,2024-09-06,15.393,33693034,0.01587,44526020379.03,13.149319,1.787954,0.125028
600426,2024-09-09,15.29,25254207,0.01189,44228755579.17,13.149319,1.787954,0.125028
600426,2024-09-10,15.26,15752722,0.00742,44143822779.21,13.149319,1.787954,0.125028
600426,2024-09-11,15.231,11301647,0.00532,44058889979.25,13.149319,1.787954,0.125028
600426,2024-09-12,15.018,12719920,0.00599,43442035965.9,13.149319,1.787954,0.125028
600426,2024-09-13,14.651,25505762,0.01201,42380402633.4,13.149319,1.787954,0.125028
600426,2024-09-18,14.857,19693660,0.00928,42974917299.6,13.149319,1.787954,0.125028
600426,2024-09-19,15.231,17691750,0.00833,44057783298.75,13.149319,1.787954,0.125028
600426,2024-09-20,15.092,13887047,0.00654,43654362632.4,13.149319,1.787954,0.125028
600426,2024-09-23,15.084,11623737,0.00547,43633129965.75,13.149319,1.787954,0.125028
600426,2024-09-24,15.782,27405205,0.01291,45650233297.5,13.149319,1.787954,0.125028
600426,2024-09-25,15.818,30688818,0.01445,45756396630.75,13.149319,1.787954,0.125028
600426,2024-09-26,16.963,37305148,0.01757,49068692628.15,13.149319,1.787954,0.125028
600426,2024-09-27,17.91,23538605,0.01109,51807706626.0,13.149319,1.787954,0.125028
600426,2024-09-30,19.224,53495601,0.02519,55608353956.35,13.9818,1.70872,0.125028
600426,2024-10-08,19.525,81672793,0.03847,56478893289.0,13.9818,1.70872,0.125028
600426,2024-10-09,17.918,40396604,0.01903,51828939292.65,13.9818,1.70872,0.125028
600426,2024-10-10,17.998,27644290,0.01302,52062498625.8,13.9818,1.70872,0.125028
600426,2024-10-11,17.345,26532261,0.0125,50172791293.95,13.9818,1.70872,0.125028
600426,2024-10-14,17.507,24243874,0.01142,50639909960.25,13.9818,1.70872,0.125028
600426,2024-10-15,17.081,18086123,0.00852,49408415294.55,13.9818,1.70872,0.125028
600426,2024-10-16,16.978,20796958,0.00979,49111157961.45,13.9818,1.70872,0.125028
600426,2024-10-17,16.567,19458284,0.00916,47922128629.05,13.9818,1.70872,0.125028
600426,2024-10-18,17.022,21269222,0.01002,49238553961.35,13.9818,1.70872,0.125028
600426,2024-10-21,17.14,18753253,0.00883,49578276627.75,13.9818,1.70872,0.125028
600426,2024-10-22,17.411,16359239,0.0077,50363885293.8,13.9818,1.70872,0.125028
600426,2024-10-23,17.675,26343997,0.01241,51128261293.2,13.9818,1.70872,0.125028
600426,2024-10-24,17.184,20410350,0.00961,49705672627.65,13.9818,1.70872,0.125028
600426,2024-10-25,17.162,19439215,0.00916,49641974627.7,13.9818,1.70872,0.125028
600426,2024-10-28,17.837,31038177,0.01462,51595379959.5,13.9818,1.70872,0.125028
600426,2024-10-29,17.242,21986074,0.01035,49875533960.85,13.9818,1.70872,0.125028
600426,2024-10-30,16.985,16368806,0.00771,49132390628.1,13.9818,1.70872,0.125028
600426,2024-10-31,16.824,24419210,0.0115,48665271961.8,13.9818,1.70872,0.125028
600426,2024-11-01,17.25,26390300,0.01243,49896766627.5,13.9818,1.70872,0.125028
600426,2024-11-04,17.499,21085896,0.00993,50618677293.6,13.9818,1.70872,0.125028
600426,2024-11-05,17.573,21653346,0.0102,50831003960.1,13.9818,1.70872,0.125028
600426,2024-11-06,17.631,24569544,0.01157,51000865293.3,13.9818,1.70872,0.125028
600426,2024-11-07,17.896,34742059,0.01636,51765241292.7,13.9818,1.70872,0.125028
600426,2024-11-08,17.793,31406359,0.01479,51467983959.6,13.9818,1.70872,0.125028
600426,2024-11-11,17.382,35089974,0.01653,50278954627.2,13.9818,1.70872,0.125028
600426,2024-11-12,17.286,28761938,0.01355,50002929960.75,13.9818,1.70872,0.125028
600426,2024-11-13,17.095,24688339,0.01163,49450880627.85,13.9818,1.70872,0.125028
600426,2024-11-14,16.978,18342522,0.00864,49111157961.45,13.9818,1.70872,0.125028
600426,2024-11-15,16.837,16360593,0.00771,48070757295.6,13.9818,1.70872,0.125028
600426,2024-11-18,16.881,16371968,0.00771,48198153295.5,13.9818,1.70872,0.125028
600426,2024-11-19,16.881,16146047,0.0076,48198153295.5,13.9818,1.70872,0.125028
600426,2024-11-20,17.067,18531038,0.00873,48728969961.75,13.9818,1.70872,0.125028
600426,2024-11-21,17.038,13252542,0.00624,48644039295.15,13.9818,1.70872,0.125028
600426,2024-11-22,16.338,23211366,0.01093,46648168630.05,13.9818,1.70872,0.125028
600426,2024-11-25,16.257,16507464,0.00777,46414609296.9,13.9818,1.70872,0.125028
600426,2024-11-26,15.996,13316229,0.00627,45671465964.15,13.9818,1.70872,0.125028
600426,2024-11-27,16.19,12074274,0.00569,46223515297.05,13.9818,1.70872,0.125028
600426,2024-11-28,15.967,16313103,0.00768,45586535297.55,13.9818,1.70872,0.125028
600426,2024-11-29,16.391,16604689,0.00782,46796797296.6,13.9818,1.70872,0.125028
600426,2024-12-02,16.443,14879479,0.00701,46945425963.15,13.9818,1.70872,0.125028
600426,2024-12-03,16.346,15313365,0.00721,46669401296.7,13.9818,1.70872,0.125028
600426,2024-12-04,16.502,16118180,0.00759,47115287296.35,13.9818,1.70872,0.125028
600426,2024-12-05,16.301,9538805,0.00449,46542005296.8,13.9818,1.70872,0.125028
600426,2024-12-06,16.837,20478363,0.00964,48070757295.6,13.9818,1.70872,0.125028
600426,2024-12-09,16.77,18868925,0.00889,47879663295.75,13.9818,1.70872,0.125028
600426,2024-12-10,17.015,29904768,0.01408,48580341295.2,13.9818,1.70872,0.125028
600426,2024-12-11,17.038,14860991,0.007,48644039295.15,13.9818,1.70872,0.125028
600426,2024-12-12,17.439,23937503,0.01127,49790603294.25,13.9818,1.70872,0.125028
600426,2024-12-13,16.777,24729473,0.01165,47900895962.4,13.9818,1.70872,0.125028
600426,2024-12-16,16.762,19185415,0.00904,47858430629.1,13.9818,1.70872,0.125028
600426,2024-12-17,16.807,12962024,0.0061,47985826629.0,13.9818,1.70872,0.125028
600426,2024-12-18,16.792,8917848,0.0042,47943361295.7,13.9818,1.70872,0.125028
600426,2024-12-19,16.643,10935550,0.00515,47518707962.7,13.9818,1.70872,0.125028
600426,2024-12-20,16.495,18912178,0.00891,47094054629.7,13.9818,1.70872,0.125028
600426,2024-12-23,16.658,13365994,0.0063,47561173296.0,13.9818,1.70872,0.125028
600426,2024-12-24,16.844,11618574,0.00547,48091989962.25,13.9818,1.70872,0.125028
600426,2024-12-25,16.264,28114413,0.01324,46435841963.55,13.9818,1.70872,0.125028
600426,2024-12-26,16.376,13841570,0.00652,46754331963.3,13.9818,1.70872,0.125028
600426,2024-12-27,16.272,26266019,0.01237,46457074630.2,13.9818,1.70872,0.125028
600426,2024-12-30,16.309,17865230,0.00841,46563237963.45,13.9818,1.70872,0.125028
600426,2024-12-31,16.071,16674626,0.00785,45883792630.65,10.98171,1.397713,0.125028
600426,2025-01-02,15.691,18355834,0.00865,44800926631.5,10.98171,1.397713,0.125028
600426,2025-01-03,15.58,16974067,0.00799,44482436631.75,10.98171,1.397713,0.125028
600426,2025-01-06,15.483,17544687,0.00826,44206411965.3,10.98171,1.397713,0.125028
600426,2025-01-07,15.424,16148042,0.00761,44036550632.1,10.98171,1.397713,0.125028
600426,2025-01-08,15.156,19769451,0.00931,43272174632.7,10.98171,1.397713,0.125028
600426,2025-01-09,15.059,12640259,0.00595,42996149966.25,10.98171,1.397713,0.125028
600426,2025-01-10,14.784,23294556,0.01097,42210541300.2,10.98171,1.397713,0.125028
600426,2025-01-13,15.282,28158685,0.01326,43633129965.75,10.98171,1.397713,0.125028
600426,2025-01-14,15.364,18847296,0.00888,43866689298.9,10.98171,1.397713,0.125028
600426,2025-01-15,15.513,16050672,0.00756,44291342631.9,10.98171,1.397713,0.125028
600426,2025-01-16,15.491,13609588,0.00641,44227644631.95,10.98171,1.397713,0.125028
600426,2025-01-17,15.52,10413443,0.0049,44312575298.55,10.98171,1.397713,0.125028
600426,2025-01-20,15.454,12650202,0.00596,44121481298.7,10.98171,1.397713,0.125028
600426,2025-01-21,15.364,10480554,0.00494,43866689298.9,10.98171,1.397713,0.125028
600426,2025-01-22,15.29,8588722,0.00405,43654362632.4,10.98171,1.397713,0.125028
600426,2025-01-23,15.357,11542690,0.00544,43845456632.25,10.98171,1.397713,0.125028
600426,2025-01-24,15.32,13706176,0.00646,43739293299.0,10.98171,1.397713,0.125028
600426,2025-01-27,15.602,14452567,0.00681,44546134631.7,10.98171,1.397713,0.125028
600426,2025-02-05,15.431,10795376,0.00508,44057783298.75,10.98171,1.397713,0.125028
600426,2025-02-06,15.275,15784350,0.00743,43611897299.1,10.98171,1.397713,0.125028
600426,2025-02-07,15.714,23235359,0.01094,44864624631.45,10.98171,1.397713,0.125028
600426,2025-02-10,15.691,12410781,0.00585,44800926631.5,10.98171,1.397713,0.125028
600426,2025-02-11,15.87,14070318,0.00663,45310510631.1,10.98171,1.397713,0.125028
600426,2025-02-12,15.833,14016520,0.0066,45204347297.85,10.98171,1.397713,0.125028
600426,2025-02-13,15.922,15972999,0.00752,45459139297.65,10.98171,1.397713,0.125028
600426,2025-02-14,15.699,19163217,0.00903,44822159298.15,10.98171,1.397713,0.125028
600426,2025-02-17,15.751,13120708,0.00618,44970787964.7,10.98171,1.397713,0.125028
600426,2025-02-18,15.528,13761294,0.00648,44333807965.2,10.98171,1.397713,0.125028
600426,2025-02-19,15.364,21514309,0.01013,43866689298.9,10.98171,1.397713,0.125028
600426,2025-02-20,15.082,23785317,0.0112,43059847966.2,10.98171,1.397713,0.125028
600426,2025-02-21,14.963,34773777,0.01638,42720125299.8,10.98171,1.397713,0.125028
600426,2025-02-24,15.059,19742633,0.0093,42996149966.25,10.98171,1.397713,0.125028
600426,2025-02-25,14.881,15749325,0.00742,42486565966.65,10.98171,1.397713,0.125028
600426,2025-02-26,15.238,23586239,0.01111,43505733965.85,10.98171,1.397713,0.125028
600426,2025-02-27,15.446,21167572,0.00997,44100248632.05,10.98171,1.397713,0.125028
600426,2025-02-28,15.282,16140195,0.0076,43633129965.75,10.98171,1.397713,0.125028
600426,2025-03-03,15.528,25122341,0.01183,44333807965.2,10.98171,1.397713,0.125028
600426,2025-03-04,15.535,11309825,0.00533,44355040631.85,10.98171,1.397713,0.125028
600426,2025-03-05,15.349,14750905,0.00695,43824223965.6,10.98171,1.397713,0.125028
600426,2025-03-06,15.349,14964597,0.00705,43824223965.6,10.98171,1.397713,0.125028
600426,2025-03-07,15.379,21691136,0.01022,43908189558.64,10.98171,1.397713,0.125028
600426,2025-03-10,15.61,16227464,0.00764,44566387758.02,10.98171,1.397713,0.125028
600426,2025-03-11,16.353,56133644,0.02644,46689607756.02,10.98171,1.397713,0.125028
600426,2025-03-12,16.301,21295540,0.01003,46540982356.16,10.98171,1.397713,0.125028
600426,2025-03-13,16.1,16667797,0.00785,45967712956.7,10.98171,1.397713,0.125028
600426,2025-03-14,16.264,24769591,0.01167,46434821356.26,10.98171,1.397713,0.125028
600426,2025-03-17,16.45,18967324,0.00893,46965626355.76,10.98171,1.397713,0.125028
600426,2025-03-18,16.331,15990160,0.00753,46625911156.08,10.98171,1.397713,0.125028
600426,2025-03-19,16.212,15294643,0.0072,46286195956.4,10.98171,1.397713,0.125028
600426,2025-03-20,16.182,10515270,0.00495,46201267156.48,10.98171,1.397713,0.125028
600426,2025-03-21,15.996,13934796,0.00656,45670462156.98,10.98171,1.397713,0.125028
600426,2025-03-24,16.212,15305614,0.00721,46286195956.4,10.98171,1.397713,0.125028
600426,2025-03-25,16.576,27232006,0.01283,47326573755.42,10.98171,1.397713,0.125028
600426,2025-03-26,16.457,16993691,0.008,46986858555.74,10.98171,1.397713,0.125028
600426,2025-03-27,16.45,13590937,0.0064,46965626355.76,10.98171,1.397713,0.125028
600426,2025-03-28,16.212,19393914,0.00913,46286195956.4,10.98171,1.397713,0.125028
600426,2025-03-31,16.435,31324388,0.01475,46923161955.8,12.302669,1.395995,0.132085
600426,2025-04-01,16.881,33539562,0.0158,48197093954.6,12.302669,1.395995,0.132085
600426,2025-04-02,16.814,18382947,0.00866,48006004154.78,12.302669,1.395995,0.132085
600426,2025-04-03,16.465,15222947,0.00717,47008090755.72,12.302669,1.395995,0.132085
600426,2025-04-07,15.268,33325670,0.0157,43589706558.94,12.302669,1.395995,0.132085
600426,2025-04-08,15.877,27747738,0.01307,45330746957.3,12.302669,1.395995,0.132085
600426,2025-04-09,15.959,23094771,0.01088,45564301157.08,12.302669,1.395995,0.132085
600426,2025-04-10,15.907,29000423,0.01366,45415675757.22,12.302669,1.395995,0.132085
600426,2025-04-11,15.61,14612142,0.00688,44566387758.02,12.302669,1.395995,0.132085
600426,2025-04-14,15.58,11234246,0.00529,44481458958.1,12.302669,1.395995,0.132085
600426,2025-04-15,15.454,19435641,0.00915,44120511558.44,12.302669,1.395995,0.132085
600426,2025-04-16,15.357,18857780,0.00888,43844492958.7,12.302669,1.395995,0.132085
600426,2025-04-17,15.439,12868927,0.00606,44078047158.48,12.302669,1.395995,0.132085
600426,2025-04-18,15.439,8270021,0.0039,44078047158.48,12.302669,1.395995,0.132085
600426,2025-04-21,15.491,7346736,0.00346,44226672558.34,12.302669,1.395995,0.132085
600426,2025-04-22,15.55,11960968,0.00563,44396530158.18,12.302669,1.395995,0.132085
600426,2025-04-23,15.468,12037534,0.00567,44162975958.4,12.302669,1.395995,0.132085
600426,2025-04-24,15.528,12255463,0.00577,44332833558.24,12.302669,1.395995,0.132085
600426,2025-04-25,15.595,14165207,0.00667,44523923358.06,12.302669,1.395995,0.132085
600426,2025-04-28,14.97,26933767,0.01269,42740418559.74,12.302669,1.395995,0.132085
600426,2025-04-29,14.896,12510421,0.00589,42528096559.94,12.302669,1.395995,0.132085
600426,2025-04-30,15.163,19817386,0.00933,43292455759.22,12.302669,1.395995,0.132085
600426,2025-05-06,15.171,14995359,0.00706,43313687959.2,12.302669,1.395995,0.132085
600426,2025-05-07,15.625,22023937,0.01037,44608852157.98,12.302669,1.395995,0.132085
600426,2025-05-08,15.439,18199530,0.00857,44078047158.48,12.302669,1.395995,0.132085
600426,2025-05-09,15.394,10045149,0.00473,43950653958.6,12.302669,1.395995,0.132085
600426,2025-05-12,15.506,12378731,0.00583,44269136958.3,12.302669,1.395995,0.132085
600426,2025-05-13,15.721,18681648,0.0088,44884870757.72,12.302669,1.395995,0.132085
