network,variant,signal_date,horizon,n_stocks,excluded,pearson_ic,spearman_ic
W-attn,gate_V3,2025-05-06,20,99,False,-0.2763136440872918,-0.2477179962894248
W-attn,gate_V3,2025-05-13,5,99,False,0.30943470210690266,0.1788126159554731
W-attn,gate_V3,2025-05-13,20,99,False,0.3491229208377441,0.2593568336425479
W-corr,alpha_0.00,2025-04-02,5,99,False,-0.024388403337326822,0.007359307359307359
W-corr,alpha_0.00,2025-04-02,20,99,False,0.02528366963257089,0.05459492888064316
W-corr,alpha_0.00,2025-04-10,5,99,False,0.24787653601944026,0.2608534322820037
W-corr,alpha_0.00,2025-04-10,20,99,False,-0.33332774802514875,-0.3658256029684601
W-corr,alpha_0.00,2025-04-17,5,99,False,-0.09802733924804248,-0.05762523191094619
W-corr,alpha_0.00,2025-04-17,20,99,False,-0.30204030178477626,-0.21678416821273963
W-corr,alpha_0.00,2025-04-24,5,99,False,0.13396981325626073,0.19564625850340137
W-corr,alpha_0.00,2025-04-24,20,99,False,-0.16893857849950375,-0.13918367346938776
W-corr,alpha_0.00,2025-05-06,5,99,False,-0.18854404153204815,-0.15729128014842303
W-corr,alpha_0.00,2025-05-06,20,99,False,-0.28611151750550984,-0.2699072356215213
W-corr,alpha_0.00,2025-05-13,5,99,False,0.29399436222446784,0.17361781076066787
W-corr,alpha_0.00,2025-05-13,20,99,False,0.34650654081711857,0.2777241805813234
W-corr,alpha_0.05,2025-04-02,5,99,False,-0.02476362891213851,0.0070129870129870125
W-corr,alpha_0.05,2025-04-02,20,99,False,0.024283616768407415,0.055807050092764376
W-corr,alpha_0.05,2025-04-10,5,99,False,0.24640077875482272,0.2636487322201608
W-corr,alpha_0.05,2025-04-10,20,99,False,-0.33527254274840085,-0.36547928262213975
W-corr,alpha_0.05,2025-04-17,5,99,False,-0.09777886449904952,-0.05547309833024119
W-corr,alpha_0.05,2025-04-17,20,99,False,-0.3037754373352816,-0.21574520717377857
W-corr,alpha_0.05,2025-04-24,5,99,False,0.1362350233429895,0.19675943104514532
W-corr,alpha_0.05,2025-04-24,20,99,False,-0.1714849703795423,-0.14001236858379715
W-corr,alpha_0.05,2025-05-06,5,99,False,-0.19154448465774065,-0.15959183673469388
W-corr,alpha_0.05,2025-05-06,20,99,False,-0.2903442898963456,-0.27293753865182435
W-corr,alpha_0.05,2025-05-13,5,99,False,0.29436081545682624,0.1756833642547928
W-corr,alpha_0.05,2025-05-13,20,99,False,0.3479224104227948,0.27865182436611
W-corr,alpha_0.20,2025-04-02,5,99,False,-0.026128465060115257,0.0042918985776128635
W-corr,alpha_0.20,2025-04-02,20,99,False,0.020491473245957275,0.054619666048237474
W-corr,alpha_0.20,2025-04-10,5,99,False,0.24091457408038752,0.2575757575757575
W-corr,alpha_0.20,2025-04-10,20,99,False,-0.34213621554086887,-0.36666666666666664
W-corr,alpha_0.20,2025-04-17,5,99,False,-0.09681409674259661,-0.05558441558441558
W-corr,alpha_0.20,2025-04-17,20,99,False,-0.3100592589584997,-0.22213976499690785
W-corr,alpha_0.20,2025-04-24,5,99,False,0.1444422669955951,0.2047742733457019
W-corr,alpha_0.20,2025-04-24,20,99,False,-0.1806933280220632,-0.14896722325293754
