network,variant,horizon,cost_bps,metric,n_periods,n_periods_excluded,mean_period_return,std_period_return,mean_turnover,point_mean,ci_low,ci_high,bootstrap_std,n_observations,block_length_signal_dates,reps,seed
W-corr,alpha_0.05,5,15.0,net_return,6,0,0.007336335084853288,0.024885679608008266,0.7208333333333333,0.007336335084853288,-0.0020920635313538207,0.01830098114041348,0.0055560715962939865,6,2,200,42
W-corr,alpha_0.05,20,0.0,gross_return,6,0,-0.031181268508015506,0.052749507036237535,0.7208333333333333,-0.031181268508015506,-0.06383390345167364,0.0018874159530875613,0.018691324188548103,6,2,200,42
W-corr,alpha_0.05,20,0.0,net_return,6,0,-0.031181268508015506,0.052749507036237535,0.7208333333333333,-0.031181268508015506,-0.06383390345167364,0.0018874159530875613,0.018691324188548103,6,2,200,42
W-corr,alpha_0.05,20,15.0,gross_return,6,0,-0.031181268508015506,0.052749507036237535,0.7208333333333333,-0.031181268508015506,-0.06383390345167364,0.0018874159530875613,0.018691324188548103,6,2,200,42
W-corr,alpha_0.05,20,15.0,net_return,6,0,-0.033343768508015514,0.05242054910484471,0.7208333333333333,-0.033343768508015514,-0.06568609095167365,-0.0005000840469124376,0.018528468355260532,6,2,200,42
W-corr,alpha_0.20,5,0.0,gross_return,6,0,0.009612197192611275,0.024270110332532492,0.7250000000000001,0.009612197192611275,0.0006219251016669307,0.018662520834626904,0.00496457869780196,6,2,200,42
W-corr,alpha_0.20,5,0.0,net_return,6,0,0.009612197192611275,0.024270110332532492,0.7250000000000001,0.009612197192611275,0.0006219251016669307,0.018662520834626904,0.00496457869780196,6,2,200,42
W-corr,alpha_0.20,5,15.0,gross_return,6,0,0.009612197192611275,0.024270110332532492,0.7250000000000001,0.009612197192611275,0.0006219251016669307,0.018662520834626904,0.00496457869780196,6,2,200,42
W-corr,alpha_0.20,5,15.0,net_return,6,0,0.007437197192611275,0.024127203739916975,0.7250000000000001,0.007437197192611275,-0.0013530748983330686,0.016212520834626903,0.00478394927252801,6,2,200,42
W-corr,alpha_0.20,20,0.0,gross_return,6,0,-0.03164891872182263,0.05374636040548356,0.7250000000000001,-0.03164891872182263,-0.06451945829751997,0.0032359013284656885,0.01917342347666354,6,2,200,42
W-corr,alpha_0.20,20,0.0,net_return,6,0,-0.03164891872182263,0.05374636040548356,0.7250000000000001,-0.03164891872182263,-0.06451945829751997,0.0032359013284656885,0.01917342347666354,6,2,200,42
W-corr,alpha_0.20,20,15.0,gross_return,6,0,-0.03164891872182263,0.05374636040548356,0.7250000000000001,-0.03164891872182263,-0.06451945829751997,0.0032359013284656885,0.01917342347666354,6,2,200,42
W-corr,alpha_0.20,20,15.0,net_return,6,0,-0.033823918721822624,0.05342578438342107,0.7250000000000001,-0.033823918721822624,-0.06642133329751995,0.0008609013284656871,0.0190252720804357,6,2,200,42
W-corr,alpha_0.60,5,0.0,gross_return,6,0,0.007301554849538099,0.020275729417987293,0.7541666666666668,0.007301554849538099,9.298298402997565e-05,0.014646179987499819,0.004088494608010033,6,2,200,42
W-corr,alpha_0.60,5,0.0,net_return,6,0,0.007301554849538099,0.020275729417987293,0.7541666666666668,0.007301554849538099,9.298298402997565e-05,0.014646179987499819,0.004088494608010033,6,2,200,42
W-corr,alpha_0.60,5,15.0,gross_return,6,0,0.007301554849538099,0.020275729417987293,0.7541666666666668,0.007301554849538099,9.298298402997565e-05,0.014646179987499819,0.004088494608010033,6,2,200,42
W-corr,alpha_0.60,5,15.0,net_return,6,0,0.005039054849538098,0.020051811726716426,0.7541666666666668,0.005039054849538098,-0.0017835795159700245,0.012121179987499816,0.0038950165150759336,6,2,200,42
W-corr,alpha_0.60,20,0.0,gross_return,6,0,-0.03267152858601396,0.05486730891365905,0.7541666666666668,-0.03267152858601396,-0.06961955212017025,0.0049980274833876645,0.021029487582445903,6,2,200,42
W-corr,alpha_0.60,20,0.0,net_return,6,0,-0.03267152858601396,0.05486730891365905,0.7541666666666668,-0.03267152858601396,-0.06961955212017025,0.0049980274833876645,0.021029487582445903,6,2,200,42
W-corr,alpha_0.60,20,15.0,gross_return,6,0,-0.03267152858601396,0.05486730891365905,0.7541666666666668,-0.03267152858601396,-0.06961955212017025,0.0049980274833876645,0.021029487582445903,6,2,200,42
W-corr,alpha_0.60,20,15.0,net_return,6,0,-0.03493402858601396,0.05457945954767566,0.7541666666666668,-0.03493402858601396,-0.07168330212017024,0.002588027483387665,0.020923100574370093,6,2,200,42
W-corr,alpha_0.75,5,0.0,gross_return,6,0,0.006335040220866436,0.023705584653183117,0.7583333333333333,0.006335040220866436,-0.0012121841342144686,0.01258317248651491,0.0033796985111279577,6,2,200,42
W-corr,alpha_0.75,5,0.0,net_return,6,0,0.006335040220866436,0.023705584653183117,0.7583333333333333,0.006335040220866436,-0.0012121841342144686,0.01258317248651491,0.0033796985111279577,6,2,200,42
W-corr,alpha_0.75,5,15.0,gross_return,6,0,0.006335040220866436,0.023705584653183117,0.7583333333333333,0.006335040220866436,-0.0012121841342144686,0.01258317248651491,0.0033796985111279577,6,2,200,42
