network,variant,horizon,metric,block_trading_days,is_sensitivity,point_mean,ci_low,ci_high,bootstrap_std,n_observations,block_length_signal_dates,reps,seed
W-corr,alpha_0.75,20,pearson_ic,40,False,-0.18349714779138046,-0.18349714779138046,-0.1834971477913804,2.5196813664693394e-17,6,6,200,42
W-corr,alpha_0.75,20,spearman_ic,40,False,-0.14956709956709954,-0.14956709956709957,-0.14956709956709954,2.1282205438540773e-17,6,6,200,42
W-corr,alpha_0.75,20,pearson_ic,5,True,-0.18349714779138046,-0.39552868125455704,0.10165791546110696,0.12887284419796616,6,1,200,42
W-corr,alpha_0.75,20,spearman_ic,5,True,-0.14956709956709954,-0.3711544011544012,0.11201056483199344,0.12600993465731392,6,1,200,42
W-corr,alpha_0.75,20,pearson_ic,20,True,-0.18349714779138046,-0.3141389132037503,-0.08580816046989893,0.0675568075626476,6,4,200,42
W-corr,alpha_0.75,20,spearman_ic,20,True,-0.14956709956709954,-0.2674845392702533,-0.058775510204081644,0.0632639533835597,6,4,200,42
W-corr,b0_alpha_0.40,5,pearson_ic,10,False,0.05655546184477014,0.0011828685222986246,0.11192805516724165,0.02868384958774333,6,2,200,42
W-corr,b0_alpha_0.40,5,spearman_ic,10,False,0.0700803957946815,0.015280612244897974,0.10979792826221399,0.026114705017579436,6,2,200,42
W-corr,b0_alpha_0.40,5,pearson_ic,40,False,0.05655546184477014,0.05655546184477014,0.056555461844770144,1.5593612571459844e-17,6,6,200,42
W-corr,b0_alpha_0.40,5,spearman_ic,40,False,0.0700803957946815,0.0700803957946815,0.07008039579468152,7.361862777901109e-18,6,6,200,42
W-corr,b0_alpha_0.40,5,pearson_ic,5,True,0.05655546184477014,-0.10490410976438184,0.20926369867492245,0.08017341350401319,6,1,200,42
W-corr,b0_alpha_0.40,5,spearman_ic,5,True,0.0700803957946815,-0.06808699237270664,0.20575216450216455,0.06742641606221297,6,1,200,42
W-corr,b0_alpha_0.40,5,pearson_ic,20,True,0.05655546184477014,0.025975686565451114,0.08462498075108829,0.016993362411814487,6,4,200,42
W-corr,b0_alpha_0.40,5,spearman_ic,20,True,0.0700803957946815,0.044659863945578235,0.10087101886209031,0.015720824802267244,6,4,200,42
W-corr,b0_alpha_0.40,20,pearson_ic,10,False,-0.13946916073442736,-0.2915448962373626,0.03885844373074163,0.09961386918784933,6,2,200,42
W-corr,b0_alpha_0.40,20,spearman_ic,10,False,-0.1230096887239744,-0.2595737476808905,0.05008601319315607,0.08671816701794935,6,2,200,42
W-corr,b0_alpha_0.40,20,pearson_ic,40,False,-0.13946916073442736,-0.1394691607344274,-0.13946916073442736,2.3610487065728412e-17,6,6,200,42
W-corr,b0_alpha_0.40,20,spearman_ic,40,False,-0.1230096887239744,-0.12300968872397446,-0.1230096887239744,1.8483365744108935e-17,6,6,200,42
W-corr,b0_alpha_0.40,20,pearson_ic,5,True,-0.13946916073442736,-0.3346356706656866,0.11706233300524149,0.11447665377825963,6,1,200,42
W-corr,b0_alpha_0.40,20,spearman_ic,5,True,-0.1230096887239744,-0.31135111317254166,0.09149737167594316,0.10321813539856015,6,1,200,42
W-corr,b0_alpha_0.40,20,pearson_ic,20,True,-0.13946916073442736,-0.2603657002929728,-0.040003578500984516,0.06253034844433411,6,4,200,42
W-corr,b0_alpha_0.40,20,spearman_ic,20,True,-0.1230096887239744,-0.2262614022881878,-0.033209647495361774,0.054631506361253544,6,4,200,42
W-corr,gate_V1,5,pearson_ic,10,False,0.05655546184477014,0.0011828685222986246,0.11192805516724165,0.02868384958774333,6,2,200,42
W-corr,gate_V1,5,spearman_ic,10,False,0.0700803957946815,0.015280612244897974,0.10979792826221399,0.026114705017579436,6,2,200,42
W-corr,gate_V1,5,pearson_ic,40,False,0.05655546184477014,0.05655546184477014,0.056555461844770144,1.5593612571459844e-17,6,6,200,42
W-corr,gate_V1,5,spearman_ic,40,False,0.0700803957946815,0.0700803957946815,0.07008039579468152,7.361862777901109e-18,6,6,200,42
W-corr,gate_V1,5,pearson_ic,5,True,0.05655546184477014,-0.10490410976438184,0.20926369867492245,0.08017341350401319,6,1,200,42
W-corr,gate_V1,5,spearman_ic,5,True,0.0700803957946815,-0.06808699237270664,0.20575216450216455,0.06742641606221297,6,1,200,42
W-corr,gate_V1,5,pearson_ic,20,True,0.05655546184477014,0.025975686565451114,0.08462498075108829,0.016993362411814487,6,4,200,42
W-corr,gate_V1,5,spearman_ic,20,True,0.0700803957946815,0.044659863945578235,0.10087101886209031,0.015720824802267244,6,4,200,42
W-corr,gate_V1,20,pearson_ic,10,False,-0.13946916073442736,-0.2915448962373626,0.03885844373074163,0.09961386918784933,6,2,200,42
W-corr,gate_V1,20,spearman_ic,10,False,-0.1230096887239744,-0.2595737476808905,0.05008601319315607,0.08671816701794935,6,2,200,42
W-corr,gate_V1,20,pearson_ic,40,False,-0.13946916073442736,-0.1394691607344274,-0.13946916073442736,2.3610487065728412e-17,6,6,200,42
W-corr,gate_V1,20,spearman_ic,40,False,-0.1230096887239744,-0.12300968872397446,-0.1230096887239744,1.8483365744108935e-17,6,6,200,42
W-corr,gate_V1,20,pearson_ic,5,True,-0.13946916073442736,-0.3346356706656866,0.11706233300524149,0.11447665377825963,6,1,200,42
W-corr,gate_V1,20,spearman_ic,5,True,-0.1230096887239744,-0.31135111317254166,0.09149737167594316,0.10321813539856015,6,1,200,42
W-corr,gate_V1,20,pearson_ic,20,True,-0.13946916073442736,-0.2603657002929728,-0.040003578500984516,0.06253034844433411,6,4,200,42
W-corr,gate_V1,20,spearman_ic,20,True,-0.1230096887239744,-0.2262614022881878,-0.033209647495361774,0.054631506361253544,6,4,200,42
W-corr,gate_V2,5,pearson_ic,10,False,0.05655546184477014,0.0011828685222986246,0.11192805516724165,0.02868384958774333,6,2,200,42
W-corr,gate_V2,5,spearman_ic,10,False,0.0700803957946815,0.015280612244897974,0.10979792826221399,0.026114705017579436,6,2,200,42
W-corr,gate_V2,5,pearson_ic,40,False,0.05655546184477014,0.05655546184477014,0.056555461844770144,1.5593612571459844e-17,6,6,200,42
W-corr,gate_V2,5,spearman_ic,40,False,0.0700803957946815,0.0700803957946815,0.07008039579468152,7.361862777901109e-18,6,6,200,42
W-corr,gate_V2,5,pearson_ic,5,True,0.05655546184477014,-0.10490410976438184,0.20926369867492245,0.08017341350401319,6,1,200,42
W-corr,gate_V2,5,spearman_ic,5,True,0.0700803957946815,-0.06808699237270664,0.20575216450216455,0.06742641606221297,6,1,200,42
W-corr,gate_V2,5,pearson_ic,20,True,0.05655546184477014,0.025975686565451114,0.08462498075108829,0.016993362411814487,6,4,200,42
W-corr,gate_V2,5,spearman_ic,20,True,0.0700803957946815,0.044659863945578235,0.10087101886209031,0.015720824802267244,6,4,200,42
W-corr,gate_V2,20,pearson_ic,10,False,-0.13946916073442736,-0.2915448962373626,0.03885844373074163,0.09961386918784933,6,2,200,42
W-corr,gate_V2,20,spearman_ic,10,False,-0.1230096887239744,-0.2595737476808905,0.05008601319315607,0.08671816701794935,6,2,200,42
W-corr,gate_V2,20,pearson_ic,40,False,-0.13946916073442736,-0.1394691607344274,-0.13946916073442736,2.3610487065728412e-17,6,6,200,42
W-corr,gate_V2,20,spearman_ic,40,False,-0.1230096887239744,-0.12300968872397446,-0.1230096887239744,1.8483365744108935e-17,6,6,200,42
W-corr,gate_V2,20,pearson_ic,5,True,-0.13946916073442736,-0.3346356706656866,0.11706233300524149,0.11447665377825963,6,1,200,42
W-corr,gate_V2,20,spearman_ic,5,True,-0.1230096887239744,-0.31135111317254166,0.09149737167594316,0.10321813539856015,6,1,200,42
W-corr,gate_V2,20,pearson_ic,20,True,-0.13946916073442736,-0.2603657002929728,-0.040003578500984516,0.06253034844433411,6,4,200,42
W-corr,gate_V2,20,spearman_ic,20,True,-0.1230096887239744,-0.2262614022881878,-0.033209647495361774,0.054631506361253544,6,4,200,42
W-corr,gate_V3,5,pearson_ic,10,False,0.05655546184477014,0.0011828685222986246,0.11192805516724165,0.02868384958774333,6,2,200,42
W-corr,gate_V3,5,spearman_ic,10,False,0.0700803957946815,0.015280612244897974,0.10979792826221399,0.026114705017579436,6,2,200,42
W-corr,gate_V3,5,pearson_ic,40,False,0.05655546184477014,0.05655546184477014,0.056555461844770144,1.5593612571459844e-17,6,6,200,42
W-corr,gate_V3,5,spearman_ic,40,False,0.0700803957946815,0.0700803957946815,0.07008039579468152,7.361862777901109e-18,6,6,200,42
W-corr,gate_V3,5,pearson_ic,5,True,0.05655546184477014,-0.10490410976438184,0.20926369867492245,0.08017341350401319,6,1,200,42
W-corr,gate_V3,5,spearman_ic,5,True,0.0700803957946815,-0.06808699237270664,0.20575216450216455,0.06742641606221297,6,1,200,42
W-corr,gate_V3,5,pearson_ic,20,True,0.05655546184477014,0.025975686565451114,0.08462498075108829,0.016993362411814487,6,4,200,42
W-corr,gate_V3,5,spearman_ic,20,True,0.0700803957946815,0.044659863945578235,0.10087101886209031,0.015720824802267244,6,4,200,42
