stock_code,trade_date,close,volume,turnover_rate,market_value,pe_ttm,pb,roe,ret,mom_5d,mom_20d,mom_60d,vol_20d,vol_60d,turnover_20d,amihud,price_pos,amplitude,gap,hit_limit,abnormal_trd
001309,2024-07-15,93.1,6680741.010487004,0.0766155618184046,13740278110.000063,,,,-0.043362,0.0010740323266771,0.0596407658107671,0.1058913001149455,0.0344705391167588,0.031855880544856,0.0824274370228635,6.80669217400012e-05,0.1249999999999994,0.0661654135338345,-0.004315659679408,0,0
002049,2024-07-15,51.21,8124815.01938773,0.0095645479982871,43509131100.000046,,,,-0.008903,0.0502463603702829,-0.1212602604459742,-0.1173707266853989,0.0229087145272733,0.0242601524560244,0.0179158254550221,2.1244640718877617e-05,0.1214953271028061,0.0208943565709822,-0.0027095026127346,0,0
002097,2024-07-15,5.88,9290851.16926962,0.0086613716177446,6318749510.000007,,,,-0.013423,0.03703707932981,-0.0500801290786573,-0.1022873423834435,0.0233743532676645,0.0368418591325768,0.0144821084343279,0.0002445530520445,0.2307692307692312,0.022108843537415,0.0,0,0
002156,2024-07-15,23.5,90432643.04245262,0.0596262116546486,35645395699.99996,,,,0.004274,0.1249409078571548,-0.0186636736875346,0.1965783477875498,0.0313311811409051,0.0293202944887892,0.0618329874262224,2.00637704313443e-06,0.509433962264149,0.0225531914893617,0.0068376068376068,0,0
002185,2024-07-15,8.72,58913401.11464577,0.0183888922504772,27943106129.999954,,,,0.005767,0.1037984162504979,0.0298059427499342,0.2228058234423582,0.0254695950309796,0.0212845101161493,0.0157040797539708,1.1222614826602436e-05,0.4285714285714297,0.0240825688073393,0.0149942329873126,0,0
002230,2024-07-15,38.13,21018422.026194397,0.0096216790117555,88146424470.00002,,,,-0.013709,-0.0147287941538896,-0.1090326874272739,-0.1614224475763267,0.0275080692105923,0.0220487221234437,0.0152848210483342,1.708502839421188e-05,0.3194444444444504,0.0188827694728559,-0.0010346611484738,0,0
002236,2024-07-15,14.94,14369550.066909002,0.0068360154824134,49219366709.99998,,,,-0.006649,0.0469517632441871,-0.0906868221244954,-0.1316613221120806,0.0205608697233105,0.0181342876333538,0.0120529817935261,3.095977927954308e-05,0.5238095238095234,0.0140562248995983,-0.0039893617021275,0,0
002241,2024-07-15,22.16,157951530.0450372,0.0524760487896699,75723702490.00005,,,,0.021669,0.1243028920894826,0.1901187565436821,0.5070229067534366,0.0220670512746468,0.0210442881910392,0.0294939948542058,6.178554198195364e-06,0.4655172413793095,0.0523465703971119,0.0295066851083447,0,0
002352,2024-07-15,34.7,8663171.02860435,0.0018091522454198,167112119330.00015,,,,-0.009703,0.008135642580576,-0.0503552970200972,0.031863888284302,0.0090534320215275,0.0136337670873804,0.0021917746617717,3.203768444945903e-05,0.0588235294117733,0.0195965417867437,-0.0002853881278538,0,0
002371,2024-07-15,334.85,6204540.00299132,0.011694357937233,177811934489.99976,,,,0.019113,0.0576441179765985,0.0070053383844175,0.0862226017099645,0.0188284174282553,0.019948244756451,0.0090784196195529,9.214703136586589e-06,0.7503045066991523,0.0245184410930266,0.004352192835621,0,0
002415,2024-07-15,30.03,13582214.033365894,0.0014911878928446,280197945959.99994,,,,0.0,0.0238667962260323,-0.0673899882828864,-0.0224638243801454,0.0112271395348152,0.0113086660621313,0.0022498737620431,0.0,0.7179487179487198,0.012987012987013,-0.0016650016650016,0,0
002460,2024-07-15,28.58,10493101.034948654,0.0086812027227441,46116507920.00007,,,,-0.010045,0.0351315796985087,-0.0972850005706861,-0.2201921708494244,0.029885877461956,0.0252260403543953,0.0144498643198726,3.3456248321200346e-05,0.2291666666666652,0.0167949615115465,-0.0058884655351576,0,0
002466,2024-07-15,28.74,15983108.03464563,0.0108265587924299,42451836269.99999,,,,-0.018443,0.0356750621424197,-0.1184047170555699,-0.3619226784557028,0.0282131908714233,0.0249702299709526,0.0146388412957643,3.99777878953785e-05,0.0317460317460309,0.0219206680584552,-0.0064890710382514,0,0
002475,2024-07-15,40.99,47474505.024441816,0.0066071185204985,295165972439.9988,,,,0.001711,0.0485976456343586,0.1157664624370735,0.5375575175877683,0.0183843315521239,0.0236323676685427,0.0117472692294702,8.808879273291822e-07,0.6213592233009707,0.0251280800195169,0.0034213098729227,0,0
002594,2024-07-15,261.71,9871552.003810791,0.0084918726449118,474026386910.0,,,,-0.003465,0.0682477363134583,0.0174963384280191,0.2366385100151722,0.0139248672997551,0.0197188932185027,0.0099748770757325,1.3376191180651644e-06,0.2625298329355529,0.0160100875014328,-0.0012184905947756,0,0
300014,2024-07-15,37.65,14397109.026440058,0.0077379070204784,77021414360.00018,,,,-0.008428,0.038906824159975,-0.1240110654983079,0.0694375380718084,0.0208759208447385,0.0266496525983812,0.0103037761646613,1.5477896433178726e-05,0.2142857142857114,0.0185922974767597,-0.0073742428232815,0,0
300017,2024-07-15,7.43,28832178.13400345,0.0126485527909152,18136542230.000076,,,,-0.019789,-0.0145884778298596,-0.1489106063163047,-0.1455064798481603,0.0212741595454624,0.0245826242102684,0.021137703090842,9.197344949259096e-05,0.2142857142857102,0.0188425302826379,-0.0065963060686015,0,0
300059,2024-07-15,10.33,98832405.09676693,0.0073980345302972,163064653770.00024,,,,-0.002896,0.0371482458720309,-0.1628866833050624,-0.1533337100320193,0.0206947495995838,0.0173443552423757,0.0129724600827953,2.835473267478895e-06,0.4615384615384625,0.0125847047434657,-0.0048262548262547,0,0
300196,2024-07-15,9.66,1739800.1037506817,0.0070632462975463,3948201860.0000005,,,,-0.020284,0.0062496527389621,-0.0971968128274631,0.0178629089057731,0.0185047376952071,0.0253773257453831,0.0072208722407468,0.0012096095860426,0.4117647058823548,0.0351966873706004,0.0,0,0
300223,2024-07-15,55.6,4289342.01786075,0.0103166621445651,26775287050.000046,,,,-0.002869,0.0512389257809671,-0.0874759868875841,-0.075960091047036,0.0209407607510228,0.0231195934087369,0.015138469316746,1.1946470258729635e-05,0.1304347826086945,0.02068345323741,0.0005380200860832,0,0
300274,2024-07-15,64.01,32629298.015713125,0.0205215562389479,132706263250.00061,,,,0.030591,0.100774611758271,-0.0578444676878264,-0.0866658906917335,0.0272341223475643,0.0249598804351391,0.0132240096704909,1.4731533821291075e-05,0.8161290322580668,0.0484299328229964,0.0011270326839478,0,0
300474,2024-07-15,59.89,3828350.0165980584,0.0116282283759936,27413749990.000004,,,,-0.007622,0.0343687494068667,-0.1484423936050827,-0.0005599721228509,0.0205551785132884,0.0249127510386743,0.0202556114437063,3.304568312073845e-05,0.1694915254237312,0.0197027884454833,0.004142502071251,0,0
300475,2024-07-15,31.29,16653670.03165936,0.0378285503016827,14317232850.000006,,,,-0.006667,0.1390427708315145,-0.1137910042868132,-0.1049682741277636,0.0333560206024576,0.0332937198340361,0.030124736265135,1.2674249183095976e-05,0.2553191489361706,0.0600830936401405,0.0101587301587301,0,0
300750,2024-07-15,178.12,11469696.005617931,0.0029448329894392,783515542379.999,,,,-0.009344,0.0125631867021778,-0.0535589449336549,-0.0741025590271279,0.0132232590157407,0.0174065114939734,0.0039959502153402,4.576741078852305e-06,0.3556338028169013,0.0159443072086232,-0.0083426028921023,0,0
300782,2024-07-15,75.25,6130098.013215507,0.0136963842516448,40223285500.00008,,,,-0.006338,0.0568827031994374,-0.1915549266456746,-0.1681689401775707,0.0229031891700237,0.0231841670274273,0.0192853854426292,1.3663713026210537e-05,0.1988950276243088,0.0240531561461794,-0.0055460187508253,0,0
300812,2024-07-15,20.25,4558900.049171546,0.0507290234852043,2838382339.9999957,,,,-0.01937,0.0331630904427722,-0.1434010623808153,-0.0011901335451106,0.0446045414915755,0.0362612467569492,0.0812185303108226,0.0002089216422608,0.3055555555555544,0.0533333333333332,-0.0009685230024212,0,0
301308,2024-07-15,95.88,6154318.01023448,0.0531278093587721,39884312359.99983,,,,-0.033857,0.0055585229216708,0.0089432517499004,0.1374992526122123,0.0252729703206596,0.0291979354488197,0.0621835412667413,5.6303349823943135e-05,0.0320987654320976,0.0422403003754693,-0.0052398226521563,0,0
600004,2024-07-15,9.62,16133241.10342249,0.0068167137244966,22767829880.000004,,,,-0.020367,0.0388761158284876,-0.0380024348217027,-0.0465826048320305,0.0182663436611536,0.0136817606336686,0.0056679383205194,0.0001305631240684,0.1052631578947348,0.0197505197505197,-0.0132382892057027,0,0
600009,2024-07-15,34.48,6587788.028939948,0.0034187493801664,85802836600.0,,,,-0.004044,0.0622314615413883,0.0286409651019132,-0.0530061094024164,0.0160068919646638,0.012124689981988,0.0042600403545497,1.776516359398379e-05,0.3617021276595638,0.0136310904872389,-0.0060658578856152,0,0
600018,2024-07-15,6.05,26215874.16565802,0.001131278245527,140869075740.00015,,,,0.008333,0.0202359399381089,0.0900908304391037,0.0956962218773871,0.0152686190838043,0.0142135496711496,0.0012350560574586,5.265619010480807e-05,0.6666666666666666,0.0247933884297519,-0.0016666666666666,0,0
600026,2024-07-15,13.96,24589275.07130014,0.0070765057105578,48507878470.00004,,,,-0.016209,-0.0785482917049917,-0.1197977302800796,-0.1175725350189156,0.0184777444849202,0.0247171477628089,0.005786809599958,4.700031787049456e-05,0.2222222222222227,0.0257879656160458,-0.0063424947145877,0,0
600029,2024-07-15,5.74,50668443.17322827,0.0039980340020711,77357469820.00017,,,,-0.020478,-0.0120477358938049,-0.0188029746792065,0.0570906260314474,0.0178035967200007,0.0146142013013656,0.0032360036620408,7.001148406462143e-05,0.2307692307692328,0.0226480836236933,-0.0085324232081912,0,0
600031,2024-07-15,16.29,30985931.061241284,0.003660815319195,138232708460.0001,,,,-0.000613,0.0469152037274553,0.055935723871094,0.0786964214275103,0.0207598677586169,0.020526468177628,0.006341525958652,1.21154664829622e-06,0.4999999999999953,0.0233271945979127,-0.0085889570552147,0,0
600104,2024-07-15,14.23,16168528.070047908,0.0013968129357737,164716511100.00024,,,,0.002113,0.0635291548845014,-0.0062842015452687,-0.0656592269314583,0.0100622795973246,0.0103442470372841,0.0011923016908176,9.154276233201014e-06,0.3500000000000026,0.0140548137737174,-0.0014084507042253,0,0
600109,2024-07-15,7.32,9137400.136322634,0.0028558328787479,27175935610.00003,,,,-0.006784,0.0421428494218401,-0.0799325726847797,-0.0988237766105916,0.0144421514704263,0.0154608126164968,0.0050034960746787,0.0001012118130358,0.2222222222222277,0.012295081967213,-0.0040705563093623,0,0
600115,2024-07-15,3.89,27626765.256187525,0.0018897088724697,66575478099.999954,,,,-0.002564,0.0130200516152656,-0.0201518758361987,0.140764279073696,0.017632613373116,0.0147748837336616,0.0028743155618643,2.3776389033060805e-05,0.3750000000000028,0.0205655526992288,-0.0025641025641025,0,0
600150,2024-07-15,41.7,44487141.02385,0.0099469758842083,186500279210.00006,,,,-0.001198,0.0337125369950095,0.087635463643972,0.0791902769380321,0.0209080818209509,0.0193886425350361,0.0087614238303401,6.422620087953686e-07,0.5524861878453053,0.0434052757793763,-0.0035928143712574,0,0
600278,2024-07-15,5.42,3220905.1844545025,0.0036961410474095,4782885690.000019,,,,-0.009141,0.0383137053557482,-0.0036767068490721,-0.0091400348285612,0.0190499008569736,0.0180122903638671,0.0034359124197903,0.0005234859710226,0.3846153846153836,0.0239852398523985,0.0018281535648995,0,0
600428,2024-07-15,5.94,12783009.167778483,0.0059548619516645,12751105580.000006,,,,-0.005025,-0.0050239563994666,-0.0419336692582842,-0.0556411584676451,0.0199410571104996,0.02381508856956,0.0118391124875555,6.595369389183087e-05,0.3000000000000035,0.0168350168350167,-0.0050251256281405,0,0
600570,2024-07-15,16.5,11028455.060451163,0.0058223928522664,31253388790.000008,,,,-0.013158,0.0079414227901088,-0.1410732952571364,-0.188141192085393,0.0208754171899062,0.0216525511849451,0.0092701016740956,7.212400830310789e-05,0.1333333333333301,0.0181818181818182,-0.0011961722488038,0,0
600584,2024-07-15,34.75,52764186.0291737,0.0294868427263776,62182156309.999985,,,,0.03515,0.1130678328849736,0.1144664704722753,0.4107856162220773,0.0260078999516442,0.0243707692316507,0.0280005706838421,1.9434696067553023e-05,0.8742138364779859,0.0457553956834533,-0.0026809651474531,0,0
600588,2024-07-15,8.88,20454758.111489423,0.0059861789615112,30356469669.999916,,,,-0.033732,-0.0133325758193514,-0.1830722441308114,-0.1747209194197798,0.0286662171760914,0.0226402302845276,0.0075792804030572,0.0001838575662214,0.085714285714289,0.0394144144144143,-0.0021762785636561,0,0
600660,2024-07-15,49.26,10136065.020383958,0.0050604763689639,98667106710.00017,,,,0.015461,0.0416576760547204,0.065772060227728,0.1113219909491345,0.0148306983314127,0.0188817588795982,0.0054702827098528,3.10926146286221e-05,0.8984374999999981,0.0259845716605765,0.0018552875695733,0,0
600685,2024-07-15,28.92,12218446.034336526,0.0148745102290971,23755905430.000015,,,,0.002426,0.0527841156210042,0.0531668068687285,0.1394795390840335,0.0218352512435981,0.0209574271600394,0.0123256402137588,6.817583631805656e-06,0.3055555555555579,0.024896265560166,0.0027729636048526,0,0
600703,2024-07-15,11.96,17158600.083203528,0.0034392735205731,59668663969.99986,,,,-0.009114,0.061224270773069,-0.0545462870156068,0.0751988112207258,0.0212311666278362,0.0188401608016696,0.0050287082837253,4.419457125020265e-05,0.1481481481481518,0.0225752508361203,0.0008285004142501,0,0
600745,2024-07-15,29.06,15656267.034132257,0.0125974785204631,36116046420.00001,,,,-0.014915,0.1020105249705063,-0.0797982617730246,-0.1409989378978196,0.0331703020557705,0.0282624664757657,0.0160218519382033,3.2516226327271586e-05,0.1770833333333312,0.0330350997935306,0.0071186440677966,0,0
600760,2024-07-15,40.21,5867327.024926451,0.0021376647014931,110806677420.00018,,,,-0.004457,0.0118275256232192,-0.0280042031186043,0.1268004859715863,0.0138236178959854,0.0151608844173918,0.003240099290366,1.893489752721921e-05,0.5921052631578945,0.0189007709524995,-0.0027234463976231,0,0
600761,2024-07-15,19.43,13687703.051146178,0.0153674797824232,17306160349.999977,,,,-0.034774,0.0172773546423015,-0.1306489765097321,-0.1263213934698044,0.0274610982906058,0.0270419981174867,0.0216232882341448,0.0001299383218202,0.1428571428571428,0.0324240864642305,-0.0079483358171882,0,0
600798,2024-07-15,2.7,3998500.3693831977,0.003314037844928,3257642339.9999995,,,,-0.010989,0.0074625012745974,-0.0356789190048093,-0.1110647528879363,0.0185270946944851,0.0198362594208438,0.0042580755655733,0.0010151686839168,0.2500000000000055,0.0148148148148148,0.0,0,0
600835,2024-07-15,10.78,3312484.0928370454,0.0041072118295265,8694116349.999985,,,,-0.007366,0.0084201070646869,-0.1031606615735231,-0.1159960822865554,0.0179663321975181,0.0190541240876842,0.0071464878739404,0.0002064425489808,0.4666666666666611,0.0139146567717994,-0.0009208103130754,0,0
600893,2024-07-15,36.47,6643395.0272877915,0.0024927144518655,97214221860.00002,,,,-0.009506,0.0340237043827655,-0.0243759155651548,0.1335014732165378,0.0132386618455388,0.0154121495601125,0.0037083870352931,3.904596150815762e-05,0.2500000000000026,0.018645462023581,-0.0057034220532319,0,0
601006,2024-07-15,6.79,55722157.14811938,0.0031626162050956,119633057409.99985,,,,0.005926,-0.0036633361706537,0.0117962806073752,-0.042237311630205,0.0041741916532299,0.0097850631931998,0.0042520073028525,1.5752341380468054e-05,0.8000000000000036,0.0147275405007363,0.0,0,1
601018,2024-07-15,3.51,17101800.285981845,0.0010818845102461,68284903279.99974,,,,0.008621,0.0233247898637725,0.0415450295286705,0.0029224138033743,0.0083904619476365,0.0121781561931703,0.0011169988484933,0.000144163166015,1.0,0.0142450142450141,-0.0028735632183907,0,0
601100,2024-07-15,43.24,4574716.02302886,0.0034118767737206,57977099690.00004,,,,-0.013011,0.0098084575073003,-0.1260489879235272,-0.1596821405083002,0.0178822086381673,0.0198069574327114,0.0042929301408058,6.549664452902566e-05,0.1886792452830211,0.0245143385753932,-0.0002282583884958,0,0
601111,2024-07-15,7.11,33026021.140761174,0.0029959421573644,82746958359.99991,,,,-0.006983,-0.0042014250947752,-0.0417792074006965,0.0042374339477269,0.0104537366655987,0.0130802260450154,0.0033301888724479,2.9762448563931595e-05,0.4285714285714304,0.009845288326301,-0.0069832402234636,0,1
601138,2024-07-15,26.96,84711831.03709882,0.004265009149081,535628975940.001,,,,-0.011005,3.947500488710176e-07,-0.0199911513783288,0.2361321400035423,0.0285485461580242,0.0350530356462292,0.0056941390746087,4.819554981238416e-06,0.4461538461538458,0.0241097922848664,-0.0040352164343361,0,0
601186,2024-07-15,8.32,23698948.120308813,0.0020601966636285,95707002559.99991,,,,0.001203,0.0109349172179018,-0.0107021964068111,-0.0359213297503301,0.0119120288810579,0.0112815686904576,0.0036730584510508,6.107080111082864e-06,0.7500000000000056,0.0096153846153846,-0.0024067388688328,0,0
601238,2024-07-15,7.83,16042705.127205826,0.0021790494512997,57850369529.9998,,,,-0.001276,0.0829870530392731,-0.0722747179527715,-0.0535240837714016,0.0175704136585969,0.0157112747015915,0.002448833395285,1.0117661424671394e-05,0.2352941176470591,0.0217113665389527,-0.0025510204081632,0,0
601298,2024-07-15,9.43,39998172.10633972,0.0074179554253232,50847267250.00021,,,,-0.046512,-0.0177089956263752,0.0990689750848965,0.1982193854627016,0.0183286254502277,0.0162220921428277,0.0028603877357047,0.000123657493553,0.6623376623376624,0.0816542948038175,-0.0697674418604652,0,0
601633,2024-07-15,26.24,22324359.03778595,0.0036179653904098,163296437109.99997,,,,-0.004175,0.099287516083075,0.033883834801373,0.0526830686021126,0.0181784988143888,0.0217323182002208,0.002778271431761,7.0665522816120095e-06,0.1343283582089546,0.0255335365853659,-0.0003795066413662,0,0
601668,2024-07-15,5.4,124331084.18474108,0.0030089523032741,224747743199.999,,,,-0.001848,0.0188678805788167,0.0439703612059882,0.0858879142232242,0.0116152474585642,0.0131140841787113,0.0036253288918712,2.7459032635189563e-06,0.2500000000000055,0.0148148148148148,-0.0018484288354897,0,0
601669,2024-07-15,5.48,91085424.18355872,0.0069682319449689,94399353149.99983,,,,0.007353,-0.0018219297865647,0.0498100232657414,0.0745108665030167,0.0183939289715527,0.0142092036374375,0.0116246191716737,1.4818038388078186e-05,0.9166666666666684,0.0218978102189781,-0.0018382352941177,0,0
601766,2024-07-15,7.67,71805792.13030812,0.0029515943801249,186594211029.9997,,,,0.006562,-0.0038953498249321,0.1329408837918511,0.0013079856376247,0.0171118728265371,0.0186421916796297,0.0054403297038438,1.190824907859968e-05,0.6666666666666666,0.0195567144719686,-0.005249343832021,0,0
601800,2024-07-15,8.34,21584392.120247476,0.0018374018413776,98913529439.99988,,,,0.00361,0.0308631708644642,-0.0093304419777485,-0.0858566108107244,0.0144260159903995,0.0136787640618546,0.0029532242731775,2.011145478548028e-05,0.8461538461538483,0.015587529976019,-0.0036101083032492,0,0
601816,2024-07-15,5.56,107837478.1803862,0.0021959926240519,273032054440.00012,,,,0.010909,0.0164531102616227,0.0999108320606869,0.1128519150280156,0.0102033531738087,0.0104886478268725,0.0024743114868202,1.8248131257287597e-05,0.7999999999999947,0.0179856115107913,0.0,0,0
601868,2024-07-15,2.13,83832390.46917646,0.0058943493989829,69073189859.99994,,,,0.0,0.0142864390661521,0.0094789558818184,-0.0273949035641637,0.0082589237600116,0.008248284412274,0.0088539808950831,0.0,0.4999999999999889,0.0093896713615023,0.0,0,0
601872,2024-07-15,7.95,35186054.12605568,0.0043205907008157,64743260510.00009,,,,-0.007491,-0.0636044306701595,-0.0398555416418884,-0.063602162261659,0.0235953088814392,0.025878258586724,0.0046112468263043,2.683682510664629e-05,0.5714285714285744,0.0264150943396225,-0.0087390761548064,0,0
601919,2024-07-15,13.48,118695810.07373342,0.0093015773684488,172015934009.99988,,,,-0.004431,-0.0638892344601863,-0.0896526494728264,0.2755064744842148,0.0269870939803201,0.0299010822990823,0.0121443754210265,2.75252624495105e-06,0.2790697674418629,0.0318991097922848,-0.0081240768094534,0,0
601989,2024-07-15,5.24,147968603.1905802,0.0064892717204715,119482665099.99982,,,,0.009634,0.07157458925205,0.1101694954909211,0.0985325699719601,0.0178249692082113,0.0178448821581148,0.0040967127790346,1.2408387454780772e-05,0.5833333333333351,0.0229007633587786,0.0,0,0
603501,2024-07-15,108.68,11428172.009192815,0.0094103409836175,132130502970.00017,,,,-0.001837,0.0697913614307415,0.0452039386229599,0.1534778136122361,0.0166535744574708,0.0188254638467175,0.0090506949062738,1.4776809643360451e-06,0.355769230769232,0.0382775119617224,-9.184423218213544e-05,0,0
603799,2024-07-15,23.84,22885342.041997407,0.0135710530492665,40461555989.99984,,,,-0.004177,0.1282534723136614,-0.0241484008979325,-0.1168715888018386,0.0308466947291465,0.0263846711992737,0.0180717233109728,7.665325861031033e-06,0.6037735849056596,0.0222315436241611,-0.0041771094402673,0,0
603986,2024-07-15,97.2,7949222.010257844,0.0119494871381823,64823297030.00008,,,,-0.001541,0.056980365490503,0.0309697254377578,0.411350447026461,0.0211131707595918,0.025552931242842,0.0241056287900878,1.988535831556836e-06,0.3611111111111148,0.0185185185185184,-0.0035952747817154,0,0
688002,2024-07-15,26.89,4836904.036820436,0.0107861029718603,12058511670.000013,,,,-0.012849,0.0330392089766782,-0.1243377680478647,-0.0671905744088886,0.020892719520395,0.0219420599034736,0.0134183419769331,9.781170647407988e-05,0.1600000000000001,0.0371885459278542,0.0077092511013216,0,0
688008,2024-07-15,64.3,25981423.015396595,0.0227615486930189,73395950400.00014,,,,0.010053,0.0801284173294121,0.1945020980589205,0.3536337456517517,0.0172370955072574,0.0194575279870239,0.0177667327325161,5.957384875744702e-06,0.1568627450980384,0.0475894245723171,0.0069117185045554,0,0
688012,2024-07-15,143.44,4944050.007017676,0.0079575184832582,89120060919.99991,,,,0.017089,0.0389702390950112,0.0080840600979867,0.0012660144906577,0.0204314178411582,0.0220495361038612,0.0095329337369665,2.4256510177854382e-05,0.8634686346863456,0.0188929168990519,0.0020563000779975,0,0
688099,2024-07-15,69.68,5266715.014381984,0.0125899665985308,29148981320.00005,,,,0.018118,0.2169049566969632,0.1173847460484645,0.3274907309511576,0.0291789546755515,0.0263922430780782,0.0114466266449422,4.9475402622814574e-05,0.6742857142857182,0.0251148105625717,0.005260081823495,0,0
688110,2024-07-15,19.26,6478568.0509667685,0.025261025602798,8517730339.999998,,,,-0.023327,0.0783874357912102,-0.1308662051447108,0.0094322914808802,0.0326848491600989,0.0341297910904033,0.0376790363051804,0.0001835130858707,0.0416666666666694,0.0498442367601246,0.002028397565923,0,0
688111,2024-07-15,187.62,2889108.005328115,0.0062463736740076,86779061139.99986,,,,-0.017696,-0.0278752867480638,-0.2733588652873016,-0.3391634437613076,0.0329701604476644,0.0280129456949344,0.0092442649172679,3.263512539459552e-05,0.362500000000001,0.0255836264790534,-0.001675392670157,0,0
688123,2024-07-15,64.98,2164342.01521726,0.013638013521517,10312274799.999998,,,,-0.006118,0.0480633450612988,0.0455347856824457,0.363068775589547,0.0219144247574514,0.0259478745504061,0.0178987089098394,4.301502172726152e-05,0.1219512195121952,0.0315481686672821,0.0009177118384827,0,0
688126,2024-07-15,14.75,11084604.067146594,0.0040747750330487,40520863490.00007,,,,-0.014037,0.0243057804089878,-0.0067328604520414,0.189515634083824,0.0179768002020001,0.0193346788671486,0.0045698820777043,8.503115991903595e-05,0.0434782608695643,0.031186440677966,0.0046791443850266,0,0
688256,2024-07-15,208.2,6481589.004834259,0.0155585101633182,86734964700.00009,,,,0.044132,0.0815581992240936,-0.0132230832637917,0.4368523762991256,0.0322462207285393,0.0381179624977768,0.0164314008109082,3.29153924031604e-05,0.7712418300653587,0.0587896253602305,0.0,0,0
688396,2024-07-15,38.13,2894077.0260781767,0.0021866564550344,50465703359.999954,,,,-0.007548,0.0263792747234432,-0.0348513348998592,-0.0255005989139601,0.0200918113361087,0.0214446093415869,0.0037700890770276,6.801410342899663e-05,0.0441176470588252,0.017833726724364,0.0091098386257158,0,0
688508,2024-07-15,38.3,2891909.025802188,0.022023466460404,5029186249.999991,,,,-0.011103,0.0813089497360148,0.0172633262232686,0.4038891845434624,0.0403505962792633,0.0333505206285817,0.0356091095798998,9.9063146184495e-05,0.0860927152317851,0.0394255874673628,0.0033565711334883,0,0
688521,2024-07-15,35.69,10959197.027539976,0.0222586395137133,17841831869.999992,,,,-0.00028,0.1572634335524718,0.0599959001161098,0.2189227217943399,0.0534513439242939,0.0403753171561243,0.0226514615847047,7.036274192296975e-07,0.0869565217391287,0.0515550574390584,0.003361344537815,0,0
688525,2024-07-15,63.86,16922529.01538059,0.0682252032563763,27435895409.999977,,,,-0.027118,-0.0001565666997875,0.1242957725027595,0.7061149169947056,0.0403026165655401,0.0463364402260623,0.1037567082968284,2.4646996689152523e-05,0.1049562682215739,0.0537112433448168,-0.0001523461304083,0,0
688608,2024-07-15,166.79,4129351.006000095,0.0343981987629764,20022398789.99997,,,,0.069304,0.1503544737627402,0.1573072836262861,0.4789734380030956,0.0249126642017986,0.0251158795204073,0.0126385463367768,0.0001007011478707,0.3891145410235573,0.0738053840158283,0.0385946916271317,0,0
688766,2024-07-15,93.13,1294217.010682949,0.0211366753588486,9835434620.000006,,,,0.005724,0.0359284024734043,0.0133842132946471,0.5667131800588525,0.0239262744188431,0.0328262821412113,0.0351306536157225,4.724803123917001e-05,0.4574132492113547,0.0340384408890796,0.003023758099352,0,0
688981,2024-07-15,48.94,20087697.020407513,0.0101781534482641,96588432879.9998,,,,0.006168,0.0479657359981793,0.0244922727560241,0.1884410771204634,0.017090414226987,0.0186245715900829,0.0144646876165191,6.266209410285672e-06,0.4084507042253504,0.0145075602778913,0.0008223684210526,0,0
000021,2024-07-16,15.18,57086200.06681984,0.0365937554375066,23689719589.99999,,,,0.018109,0.0113268072634882,-0.0457995337101705,0.1203351984043805,0.0262053527517205,0.0240785133342423,0.0406211424471926,2.119667872987769e-05,0.8923076923076919,0.0428194993412384,-0.0073775989268946,0,0
000063,2024-07-16,28.43,94241773.03552075,0.023402355803013,114508904580.00053,,,,0.023398,0.008970477382644,0.0285654205903871,0.0047987376903204,0.0241524059589908,0.0180582873847063,0.0204051528390982,8.818983209347252e-06,0.8588235294117638,0.0298979950756243,-0.0017998560115191,0,0
000089,2024-07-16,6.58,6629800.15232793,0.0032328780012332,13494063370.000065,,,,-0.004539,0.0123078767414375,0.0079902789339481,-0.0229546271609589,0.0134565624212637,0.0137994591215137,0.0052330041715217,0.0001042891946951,0.5,0.0121580547112462,0.0015128593040846,0,0
000157,2024-07-16,7.26,30601350.13733613,0.0043280258037641,51517161009.99998,,,,-0.01626,-0.0215639997603929,-0.0844876393171268,-0.2235282839273231,0.0191685451071197,0.0190209638464591,0.0058529175026219,7.297341662616524e-05,0.1333333333333309,0.0206611570247933,0.0,0,0
000338,2024-07-16,13.97,111886230.07096665,0.0225049291282093,94765729989.99956,,,,-0.047716,-0.0161960136190053,-0.0992989694349868,-0.2308221701766827,0.0287000726111313,0.0216966355865406,0.0147674275577828,3.026484285200837e-05,0.0439560439560449,0.0651395848246242,-0.0006816632583503,0,0
000425,2024-07-16,6.4,109927535.15614676,0.0135377244361812,75623463000.00003,,,,-0.037594,-0.0243902984046414,-0.1076403916070543,-0.128914467777655,0.0226827777280589,0.0242996022446347,0.0104444697819683,5.340040069570917e-05,0.1875000000000014,0.05,-0.0075187969924813,0,0
000528,2024-07-16,10.57,33904013.09365538,0.0235391332581804,20914100740.000004,,,,-0.031164,0.0009471860953911,-0.0806119865156479,-0.0395676938236847,0.0207881771219275,0.0255951952280585,0.0246839256957515,8.608643795144062e-05,0.1454545454545458,0.0520340586565751,-0.0027497708524289,0,0
000625,2024-07-16,15.96,347662834.0634508,0.0423272818215462,132079761130.00002,,,,0.040417,0.1515150433779983,0.1184308811361158,-0.0456369368225315,0.0244108104915144,0.0239076339066087,0.019301294201306,7.376387664238559e-06,0.8210526315789491,0.0595238095238094,-0.0091264667535854,0,0
