network,variant,signal_date,horizon,n_stocks,excluded,pearson_ic,spearman_ic
W-corr,alpha_0.75,2025-04-17,20,99,False,-0.3656137973706308,-0.24792826221397649
W-corr,alpha_0.75,2025-04-24,5,99,False,0.21597527600289804,0.26862090290661716
W-corr,alpha_0.75,2025-04-24,20,99,False,-0.25923157093415505,-0.2101669758812616
W-corr,alpha_0.75,2025-05-06,5,99,False,-0.3018332785593789,-0.283426097711812
W-corr,alpha_0.75,2025-05-06,20,99,False,-0.4429807465552587,-0.4388991960420532
W-corr,alpha_0.75,2025-05-13,5,99,False,0.28657873559901925,0.2673469387755102
W-corr,alpha_0.75,2025-05-13,20,99,False,0.3847154795125676,0.3576252319109462
W-corr,alpha_0.75,2025-05-20,5,99,False,0.028548133382196927,0.0637600494743352
W-corr,alpha_0.75,2025-05-20,20,99,False,-0.1544606128758172,-0.14540507111935683
W-corr,alpha_0.75,2025-05-27,5,99,False,-0.22438682783300545,-0.2055534941249227
W-corr,alpha_0.75,2025-05-27,20,99,False,-0.3714725074836276,-0.39852813852813856
W-corr,alpha_0.75,2025-06-04,5,99,False,0.006389216061830351,0.01711811997526283
W-corr,alpha_0.75,2025-06-04,20,99,False,0.18518210609871627,0.19988868274582558
W-corr,alpha_0.75,2025-06-11,5,99,False,0.0014827778145078525,-0.06594928880643165
W-corr,alpha_0.75,2025-06-11,20,99,False,0.034089750721874715,0.07361781076066791
W-corr,alpha_0.75,2025-06-18,5,99,False,-0.2162387655663948,-0.19349412492269635
W-corr,alpha_0.75,2025-06-18,20,99,False,-0.06841734540732552,-0.09625231910946196
W-corr,alpha_0.75,2025-06-25,5,99,False,-0.10312015094451296,0.010414347557204698
W-corr,alpha_0.75,2025-06-25,20,99,False,-0.11425726103788031,-0.12378478664192949
W-corr,alpha_0.75,2025-07-02,5,99,False,-0.09867467642361002,-0.008509585652442796
W-corr,alpha_0.75,2025-07-02,20,99,False,-0.1852183413146994,-0.11576994434137292
W-corr,alpha_0.75,2025-07-09,5,99,False,-0.0879203917400595,-0.052727272727272734
W-corr,alpha_0.75,2025-07-09,20,99,False,-0.15123388435443808,-0.08620902906617192
W-corr,alpha_0.75,2025-07-16,5,99,False,-0.11996096501280112,-0.13666048237476808
W-corr,alpha_0.75,2025-07-16,20,97,False,0.23985105737417806,0.06111929307805596
W-corr,alpha_0.75,2025-07-23,5,99,False,0.03845990976021449,-0.028583797155225726
W-corr,alpha_0.75,2025-07-23,20,97,False,0.02360641274856599,-0.10864191037239637
W-corr,alpha_0.75,2025-07-30,5,99,False,0.17129143194291407,0.16524427952999382
W-corr,alpha_0.75,2025-07-30,20,97,False,0.3156441301965641,-0.06689196297075531
W-corr,alpha_0.75,2025-08-06,5,97,False,-0.05455713869160625,-0.21711287607826632
W-corr,alpha_0.75,2025-08-06,20,94,False,0.161986955824059,0.17309540150995195
W-corr,alpha_0.75,2025-08-13,5,97,False,0.4542780155759091,0.4872054491899852
W-corr,alpha_0.75,2025-08-13,20,94,False,0.20732311657310762,0.22067694975255575
W-corr,alpha_0.75,2025-08-20,5,98,False,0.2891884381182274,0.28929097412160737
W-corr,alpha_0.75,2025-08-20,20,95,False,0.017458845529701703,0.09832026875699888
W-corr,alpha_0.75,2025-08-27,5,95,False,0.07252599336642213,-0.018631019036954088
W-corr,alpha_0.75,2025-08-27,20,95,False,0.07254024281857692,0.04739641657334827
W-corr,alpha_0.75,2025-09-03,5,96,False,0.2029727804870804,0.20436787845903417
W-corr,alpha_0.75,2025-09-03,20,94,False,0.10216492031123912,0.15250514756348663
W-corr,alpha_0.75,2025-09-10,5,97,False,-0.03937998353223882,0.09391436987165999
W-corr,alpha_0.75,2025-09-10,20,95,False,0.1088067003178455,0.16375979843225083
W-corr,alpha_0.75,2025-09-17,5,98,False,-0.020206411431010044,-0.18364796715312176
W-corr,alpha_0.75,2025-09-17,20,96,False,0.17098228929419454,0.17664134563212155
W-corr,alpha_0.75,2025-09-24,5,96,False,0.2566262326024465,0.2712425393380358
W-corr,alpha_0.75,2025-09-24,20,96,False,0.10567288224342485,0.0011801410743353226
W-corr,alpha_0.75,2025-10-09,5,96,False,-0.2544676536292364,-0.30895279435702655
W-corr,alpha_0.75,2025-10-09,20,96,False,-0.35407852127744976,-0.3548155181768855
W-corr,alpha_0.75,2025-10-16,5,97,False,0.15998155218725474,0.3018882810856301
W-corr,alpha_0.75,2025-10-16,20,97,False,0.5064633125827478,0.44491636860929934
W-corr,alpha_0.75,2025-10-23,5,98,False,0.014692509741967204,0.18712902218056854
W-corr,alpha_0.75,2025-10-23,20,98,False,-0.11837136998829388,-0.16064495151387637
W-corr,alpha_0.75,2025-10-30,5,98,False,-0.217116347702482,-0.2800846674189825
W-corr,alpha_0.75,2025-10-30,20,97,False,-0.13853698679481916,-0.31731274984220487
W-corr,alpha_0.75,2025-11-06,5,98,False,-0.3313168840888812,-0.4359670766150883
W-corr,alpha_0.75,2025-11-06,20,97,False,-0.02475556090354032,-0.1687092362718283
W-corr,alpha_0.75,2025-11-13,5,98,False,0.02427342529075509,0.07290451325797423
W-corr,alpha_0.75,2025-11-13,20,97,False,-0.18661651686455738,-0.1991110877340627
W-corr,alpha_0.75,2025-11-20,5,97,False,0.019815791627870262,0.021617925520723755
W-corr,alpha_0.75,2025-11-20,20,97,False,0.0363605381017389,0.010979907426888279
W-corr,alpha_0.75,2025-11-27,5,97,False,0.008512586563954951,0.018014937933936458
W-corr,alpha_0.75,2025-11-27,20,96,False,0.0218677199740393,0.021432447097124253
W-corr,alpha_0.75,2025-12-04,5,97,False,0.05069863722738014,0.13893856511676836
W-corr,alpha_0.75,2025-12-04,20,95,False,0.08012376804879853,0.22721164613661815
W-corr,alpha_0.75,2025-12-11,5,98,False,-0.18313998638219864,-0.14756230514698848
W-corr,alpha_0.75,2025-12-11,20,96,False,-0.11324666759986377,-0.14293271839392296
W-corr,alpha_0.75,2025-12-18,5,97,False,0.1254479111336364,0.09825373448348411
W-corr,alpha_0.75,2025-12-18,20,96,False,0.09847168524532737,0.03262344004340749
W-corr,alpha_0.75,2025-12-25,5,96,False,0.30570193266827317,0.33703201302224634
W-corr,alpha_0.75,2025-12-25,20,96,False,0.21416186800484677,0.23524145415084102
W-corr,alpha_0.75,2026-01-05,5,97,False,0.23664472146073745,0.31527456343362087
W-corr,alpha_0.75,2026-01-05,20,97,False,0.2040342293811221,0.09228382074479274
W-corr,alpha_0.75,2026-01-12,5,97,False,0.12674051161615793,0.08827319587628865
W-corr,alpha_0.75,2026-01-12,20,97,False,0.054504173527692094,0.055294024826425404
W-corr,alpha_0.75,2026-01-19,5,98,False,0.052334791139633685,-0.12045342973178025
W-corr,alpha_0.75,2026-01-19,20,98,False,0.09687157233429697,-0.11164240766597172
W-corr,alpha_0.75,2026-01-26,5,98,False,0.10518430623068352,0.015027191757677765
W-corr,alpha_0.75,2026-01-26,20,98,False,0.32716330708524866,0.069550969403694
W-corr,alpha_0.75,2026-02-02,5,98,False,0.03135722989506972,-0.03400085432486021
W-corr,alpha_0.75,2026-02-02,20,98,False,0.08265467185532413,0.054134868567858256
W-corr,alpha_0.75,2026-02-09,5,98,False,0.2939879905586996,0.29801273836619935
W-corr,alpha_0.75,2026-02-09,20,98,False,0.062389433363292855,-0.06525384286798129
W-corr,alpha_0.75,2026-02-24,5,98,False,0.2567251330750244,0.03151438644811251
W-corr,alpha_0.75,2026-02-24,20,98,False,0.288560403202937,0.17348532665174785
W-corr,alpha_0.75,2026-03-03,5,98,False,0.009382002942832738,0.08587239956901223
W-corr,alpha_0.75,2026-03-03,20,98,False,-0.07820160009036858,-0.19783996072655863
W-corr,alpha_0.75,2026-03-10,5,98,False,-0.35365434743132734,-0.23342832915734238
W-corr,alpha_0.75,2026-03-10,20,98,False,0.02333193544349369,0.06516458504676471
W-corr,alpha_0.75,2026-03-17,5,98,False,-0.11824167565845618,-0.22460455597421722
W-corr,alpha_0.75,2026-03-17,20,98,False,-0.05582305169725241,0.03970060376540494
W-corr,alpha_0.75,2026-03-24,5,98,False,-0.17862335084718342,-0.16843588419435254
W-corr,alpha_0.75,2026-03-24,20,98,False,0.21365633676126067,0.26998578250419186
W-corr,alpha_0.75,2026-03-31,5,98,False,0.3890646688457384,0.36069723109487467
W-corr,alpha_0.75,2026-03-31,20,98,False,0.11510018466161588,0.11933133140791459
W-corr,alpha_0.75,2026-04-08,5,98,False,0.10149624753326307,0.16283814369234104
W-corr,alpha_0.75,2026-04-08,20,97,False,0.3791196147972169,0.41246318114874814
W-corr,alpha_0.75,2026-04-15,5,98,False,0.13858161467484734,0.18720552888446848
W-corr,alpha_0.75,2026-04-15,20,97,False,0.3659017586458159,0.35165947822427934
W-corr,alpha_0.75,2026-04-22,5,98,False,-0.18783571679500774,-0.14966623950423655
W-corr,alpha_0.75,2026-04-22,20,97,False,-0.1919520436267085,-0.25773195876288657
W-corr,alpha_0.75,2026-04-29,5,97,False,0.2819302330440444,0.259546602146013
W-corr,alpha_0.75,2026-04-29,20,97,False,0.10791155811613432,0.11821481169787501
W-corr,alpha_0.75,2026-05-11,5,98,False,0.2980683720432228,0.2634827126726979
W-corr,alpha_0.75,2026-05-11,20,98,False,0.11238490275359143,0.17958036072910888
W-corr,alpha_0.75,2026-05-18,5,98,False,-0.12434468657958417,-0.1899980235768159
W-corr,alpha_0.75,2026-05-18,20,98,False,-0.08328325724627778,-0.01710562388029251
W-corr,alpha_0.75,2026-05-25,5,98,False,0.09171024335909532,0.07736740431880341
W-corr,alpha_0.75,2026-05-25,20,98,False,0.04221395213056079,0.07405211381647316
W-corr,alpha_0.75,2026-06-01,5,98,False,-0.11976708783985768,-0.13289852023283538
W-corr,alpha_0.75,2026-06-01,20,98,False,0.23511091091979297,0.2857079101556273
W-corr,alpha_0.75,2026-06-08,5,98,False,-0.19170387110292522,-0.1594208442514775
W-corr,alpha_0.75,2026-06-08,20,98,False,0.09711948770239069,0.03494443700629267
W-corr,alpha_0.75,2026-06-15,5,98,False,0.29694727276306004,0.21896856212025573
W-corr,alpha_0.75,2026-06-15,20,98,False,0.15625761567944027,0.13892979872361313
W-corr,alpha_0.75,2026-06-23,5,98,False,-0.3942806658356771,-0.4863594922505084
W-corr,alpha_0.75,2026-06-23,20,98,False,0.02187403342592551,0.06696249258841305
W-corr,alpha_0.75,2026-06-30,5,98,False,0.28042776286388643,0.24634521099911377
W-corr,alpha_0.75,2026-06-30,20,98,False,0.3770928364305417,0.33686539283004674
W-corr,alpha_0.75,2026-07-07,5,98,False,0.06644728971635323,0.024297254046885854
W-corr,alpha_0.75,2026-07-07,20,98,False,0.3628868238323878,0.2546079350203061
W-corr,alpha_0.75,2026-07-14,5,98,False,-0.28428098261899615,-0.31603006713463266
W-corr,alpha_0.75,2026-07-14,20,98,False,-0.21372015505861888,-0.2084488903340155
W-corr,alpha_0.75,2026-07-21,5,98,False,-0.35877835828054405,-0.3470662866833706
W-corr,alpha_0.75,2026-07-21,20,98,False,0.04820829308622235,0.028046082537982388
W-corr,alpha_0.75,2026-07-28,5,98,False,-0.26328338934717044,-0.37515699813196124
W-corr,alpha_0.75,2026-07-28,20,98,False,0.0700941692758487,-0.049276692870212746
W-corr,alpha_0.75,2026-08-04,5,98,False,0.5062912863301856,0.48055773387143047
W-corr,alpha_0.75,2026-08-04,20,0,True,,
W-corr,alpha_0.75,2026-08-11,5,98,False,0.4068438408534529,0.5645493436362361
W-corr,alpha_0.75,2026-08-11,20,0,True,,
W-corr,alpha_0.75,2026-08-18,5,98,False,-0.5178893057204454,-0.48058323610606374
W-corr,alpha_0.75,2026-08-18,20,0,True,,
W-corr,alpha_0.75,2026-08-25,5,0,True,,
W-corr,alpha_0.75,2026-08-25,20,0,True,,
W-corr,b0_alpha_0.40,2025-04-02,5,99,False,-0.028753447661148478,-0.0036858379715522566
W-corr,b0_alpha_0.40,2025-04-02,20,99,False,0.012383566797937682,0.047816944959802106
W-corr,b0_alpha_0.40,2025-04-10,5,99,False,0.22966312481405504,0.24552875695732837
W-corr,b0_alpha_0.40,2025-04-10,20,99,False,-0.3546133279337997,-0.3828324056895485
W-corr,b0_alpha_0.40,2025-04-17,5,99,False,-0.0946276999365534,-0.04442795299938156
W-corr,b0_alpha_0.40,2025-04-17,20,99,False,-0.32218732246882864,-0.22238713667285095
W-corr,b0_alpha_0.40,2025-04-24,5,99,False,0.16026250293694452,0.21918367346938772
W-corr,b0_alpha_0.40,2025-04-24,20,99,False,-0.19835802251647158,-0.16283240568954854
W-corr,b0_alpha_0.40,2025-05-06,5,99,False,-0.22423160980879853,-0.18839826839826837
W-corr,b0_alpha_0.40,2025-05-06,20,99,False,-0.3362753503742214,-0.31278911564625844
W-corr,b0_alpha_0.40,2025-05-13,5,99,False,0.29701990072412204,0.19228200371057516
W-corr,b0_alpha_0.40,2025-05-13,20,99,False,0.3622354920888182,0.2949659863945578
W-corr,b0_alpha_0.40,2025-05-20,5,99,False,0.0386603173060341,0.0687569573283859
W-corr,b0_alpha_0.40,2025-05-20,20,99,False,-0.14660878988541284,-0.11863945578231291
W-corr,b0_alpha_0.40,2025-05-27,5,99,False,-0.21774587213029756,-0.20426716141001855
W-corr,b0_alpha_0.40,2025-05-27,20,99,False,-0.3737153745469181,-0.39376623376623376
W-corr,b0_alpha_0.40,2025-06-04,5,99,False,-0.061593383806690265,-0.014730983302411873
W-corr,b0_alpha_0.40,2025-06-04,20,99,False,0.07522326303616512,0.111713048855906
W-corr,b0_alpha_0.40,2025-06-11,5,99,False,0.006678928483765497,-0.0815460729746444
W-corr,b0_alpha_0.40,2025-06-11,20,99,False,0.017077671513630602,0.06202844774273346
W-corr,b0_alpha_0.40,2025-06-18,5,99,False,-0.2826391544465179,-0.2530983302411874
W-corr,b0_alpha_0.40,2025-06-18,20,99,False,-0.1396684453251895,-0.18484848484848487
W-corr,b0_alpha_0.40,2025-06-25,5,99,False,-0.07170503731580605,0.0024366110080395794
W-corr,b0_alpha_0.40,2025-06-25,20,99,False,-0.14380456204382416,-0.13226963512677797
W-corr,b0_alpha_0.40,2025-07-02,5,99,False,-0.10242742238247272,-0.008967223252937537
W-corr,b0_alpha_0.40,2025-07-02,20,99,False,-0.19559029976570325,-0.09711811997526285
W-corr,b0_alpha_0.40,2025-07-09,5,99,False,-0.1357644542451153,-0.05673469387755102
W-corr,b0_alpha_0.40,2025-07-09,20,99,False,-0.08733143880748348,-0.022820037105751388
W-corr,b0_alpha_0.40,2025-07-16,5,99,False,-0.140696119313521,-0.10686456400742114
W-corr,b0_alpha_0.40,2025-07-16,20,97,False,0.23688700480105715,-0.046825689038502
W-corr,b0_alpha_0.40,2025-07-23,5,99,False,0.12585923925751272,0.004959802102659245
W-corr,b0_alpha_0.40,2025-07-23,20,97,False,0.11316096895048944,-0.0786871449610772
W-corr,b0_alpha_0.40,2025-07-30,5,99,False,0.16551468590174967,0.09010513296227582
W-corr,b0_alpha_0.40,2025-07-30,20,97,False,0.18255882151555194,-0.08334209972648852
W-corr,b0_alpha_0.40,2025-08-06,5,97,False,-0.028446388930574662,-0.20439722280664843
W-corr,b0_alpha_0.40,2025-08-06,20,94,False,0.08581596062956998,0.07004298667051981
W-corr,b0_alpha_0.40,2025-08-13,5,97,False,0.33156140618206115,0.4231800967809804
W-corr,b0_alpha_0.40,2025-08-13,20,94,False,0.12518762194780864,0.20447928331466966
W-corr,b0_alpha_0.40,2025-08-20,5,98,False,0.20476481641169078,0.13607354844468245
W-corr,b0_alpha_0.40,2025-08-20,20,95,False,-0.04127580242969314,0.025503919372900332
W-corr,b0_alpha_0.40,2025-08-27,5,95,False,0.08375099769360468,0.03258678611422172
W-corr,b0_alpha_0.40,2025-08-27,20,95,False,0.06765923857835243,0.057516797312430014
W-corr,b0_alpha_0.40,2025-09-03,5,96,False,0.06903721781840017,0.09777536625067824
W-corr,b0_alpha_0.40,2025-09-03,20,94,False,0.044172566516921564,0.08671748004190297
W-corr,b0_alpha_0.40,2025-09-10,5,97,False,-0.020867007384609733,-0.0006706290763728171
W-corr,b0_alpha_0.40,2025-09-10,20,95,False,0.10994800885683091,0.12715565509518478
W-corr,b0_alpha_0.40,2025-09-17,5,98,False,0.10378708316454194,-0.07108110348169257
W-corr,b0_alpha_0.40,2025-09-17,20,96,False,0.2511910212740847,0.19066739012479653
W-corr,b0_alpha_0.40,2025-09-24,5,96,False,0.155317802723312,0.1962832338578405
W-corr,b0_alpha_0.40,2025-09-24,20,96,False,0.10597253005748042,0.03259631036353771
W-corr,b0_alpha_0.40,2025-10-09,5,96,False,-0.15485685387254547,-0.17559685295713512
W-corr,b0_alpha_0.40,2025-10-09,20,96,False,-0.39159691971160204,-0.29464188822571896
W-corr,b0_alpha_0.40,2025-10-16,5,97,False,0.13916272768799967,0.2502498422049232
W-corr,b0_alpha_0.40,2025-10-16,20,97,False,0.44698619465950934,0.41986640016831467
W-corr,b0_alpha_0.40,2025-10-23,5,98,False,-0.05741382136360971,0.09895504593590013
W-corr,b0_alpha_0.40,2025-10-23,20,98,False,-0.1331960338640153,-0.13180192414360306
W-corr,b0_alpha_0.40,2025-10-30,5,98,False,-0.20412220427120262,-0.22930971826406285
W-corr,b0_alpha_0.40,2025-10-30,20,97,False,-0.07137775608219962,-0.2224516095097833
W-corr,b0_alpha_0.40,2025-11-06,5,98,False,-0.3557483830620724,-0.38556190986235167
W-corr,b0_alpha_0.40,2025-11-06,20,97,False,0.0592929865021114,-0.14377761413843887
W-corr,b0_alpha_0.40,2025-11-13,5,98,False,-0.005860898968855838,0.031361373040312654
W-corr,b0_alpha_0.40,2025-11-13,20,97,False,-0.1116602923024765,-0.11192930780559644
W-corr,b0_alpha_0.40,2025-11-20,5,97,False,0.09039824460384552,0.04806175047338522
W-corr,b0_alpha_0.40,2025-11-20,20,97,False,0.090207904792047,0.060106774668630326
W-corr,b0_alpha_0.40,2025-11-27,5,97,False,0.02374401523130691,0.038278455712181775
W-corr,b0_alpha_0.40,2025-11-27,20,96,False,0.029358092308083644,0.020293000542593597
W-corr,b0_alpha_0.40,2025-12-04,5,97,False,-0.06590176454395072,0.07526825163054912
W-corr,b0_alpha_0.40,2025-12-04,20,95,False,-0.028338352745796654,0.09377099664053752
W-corr,b0_alpha_0.40,2025-12-11,5,98,False,-0.16806048916585029,-0.15225471631951748
W-corr,b0_alpha_0.40,2025-12-11,20,96,False,-0.13701864027205962,-0.13026315789473683
W-corr,b0_alpha_0.40,2025-12-18,5,97,False,0.1693895431189987,0.13220597517357457
W-corr,b0_alpha_0.40,2025-12-18,20,96,False,0.08751078315325145,0.021554530656538253
W-corr,b0_alpha_0.40,2025-12-25,5,96,False,0.2560485440522698,0.2511937059142702
W-corr,b0_alpha_0.40,2025-12-25,20,96,False,0.20008537049376057,0.13194519804666305
W-corr,b0_alpha_0.40,2026-01-05,5,97,False,0.2976679979732934,0.2676335998316852
W-corr,b0_alpha_0.40,2026-01-05,20,97,False,0.26293831379636234,0.05746370713233746
W-corr,b0_alpha_0.40,2026-01-12,5,97,False,0.07303487597863367,0.021420681674731747
W-corr,b0_alpha_0.40,2026-01-12,20,97,False,0.021160426929517646,0.030796339154218387
W-corr,b0_alpha_0.40,2026-01-19,5,98,False,0.03028941387689329,-0.09112585990347404
W-corr,b0_alpha_0.40,2026-01-19,20,98,False,0.1402262533386482,-0.06731952387327939
W-corr,b0_alpha_0.40,2026-01-26,5,98,False,0.08587183788693631,-0.03549273505090883
W-corr,b0_alpha_0.40,2026-01-26,20,98,False,0.3055075198829887,0.06327741968389979
W-corr,b0_alpha_0.40,2026-02-02,5,98,False,0.12338203602129656,0.09648132917646908
W-corr,b0_alpha_0.40,2026-02-02,20,98,False,0.11192221092160458,0.12841012693737286
W-corr,b0_alpha_0.40,2026-02-09,5,98,False,0.2363140833686846,0.2641967752424306
W-corr,b0_alpha_0.40,2026-02-09,20,98,False,0.05333558117243693,-0.08128199733501647
W-corr,b0_alpha_0.40,2026-02-24,5,98,False,0.2702546351459418,0.0234939336559366
W-corr,b0_alpha_0.40,2026-02-24,20,98,False,0.2607602476487147,0.13639232637759882
W-corr,b0_alpha_0.40,2026-03-03,5,98,False,0.020509366477284182,0.1346964277744837
W-corr,b0_alpha_0.40,2026-03-03,20,98,False,-0.10663373693715567,-0.23409138725780845
W-corr,b0_alpha_0.40,2026-03-10,5,98,False,-0.3401382983859789,-0.24787534507711234
W-corr,b0_alpha_0.40,2026-03-10,20,98,False,0.016038137268760466,0.0058846406416362225
W-corr,b0_alpha_0.40,2026-03-17,5,98,False,-0.19624913957754453,-0.25176443585869207
W-corr,b0_alpha_0.40,2026-03-17,20,98,False,-0.05934415211334748,0.07340180683332376
W-corr,b0_alpha_0.40,2026-03-24,5,98,False,-0.15058994461513056,-0.11338931073835344
W-corr,b0_alpha_0.40,2026-03-24,20,98,False,0.18018473870006943,0.23886030513423734
W-corr,b0_alpha_0.40,2026-03-31,5,98,False,0.3333235174375963,0.30876193026413934
W-corr,b0_alpha_0.40,2026-03-31,20,98,False,0.03623054330629033,0.06582764314723076
W-corr,b0_alpha_0.40,2026-04-08,5,98,False,0.003058596124601217,0.07929282303361831
W-corr,b0_alpha_0.40,2026-04-08,20,97,False,0.2671364241135893,0.3119345676414895
W-corr,b0_alpha_0.40,2026-04-15,5,98,False,0.10301985799202837,0.1647125579378893
W-corr,b0_alpha_0.40,2026-04-15,20,97,False,0.2772136939313771,0.28830475489164736
W-corr,b0_alpha_0.40,2026-04-22,5,98,False,-0.311088478616121,-0.17956760961179222
W-corr,b0_alpha_0.40,2026-04-22,20,97,False,-0.16626764688274787,-0.20642225962549965
W-corr,b0_alpha_0.40,2026-04-29,5,97,False,0.2563290709856157,0.24608142225962548
W-corr,b0_alpha_0.40,2026-04-29,20,97,False,0.11012951240298657,0.1284320429202609
W-corr,b0_alpha_0.40,2026-05-11,5,98,False,0.18380202621068623,0.1971769026260926
W-corr,b0_alpha_0.40,2026-05-11,20,98,False,0.10055815744025155,0.14924545263278693
W-corr,b0_alpha_0.40,2026-05-18,5,98,False,-0.07892877912950502,-0.14760055849893844
W-corr,b0_alpha_0.40,2026-05-18,20,98,False,-0.029309882435306682,0.010985087568298172
W-corr,b0_alpha_0.40,2026-05-25,5,98,False,0.15245528440751002,0.0690409247110278
W-corr,b0_alpha_0.40,2026-05-25,20,98,False,-0.012267166926020371,0.07104285012974261
W-corr,b0_alpha_0.40,2026-06-01,5,98,False,-0.06697088338097164,-0.0757352613022716
W-corr,b0_alpha_0.40,2026-06-01,20,98,False,0.08531199296595773,0.1631569216252574
W-corr,b0_alpha_0.40,2026-06-08,5,98,False,-0.19387074136607432,-0.22691250820853173
W-corr,b0_alpha_0.40,2026-06-08,20,98,False,0.04296132235670744,-0.046216424714215575
W-corr,b0_alpha_0.40,2026-06-15,5,98,False,0.2156706034968736,0.10497357330936122
W-corr,b0_alpha_0.40,2026-06-15,20,98,False,0.18414347380090573,0.1241895071055601
W-corr,b0_alpha_0.40,2026-06-23,5,98,False,-0.3232481890064752,-0.4109748866744448
W-corr,b0_alpha_0.40,2026-06-23,20,98,False,0.019528152853319096,0.02615891717511747
W-corr,b0_alpha_0.40,2026-06-30,5,98,False,0.2487266302587481,0.21105011826661307
W-corr,b0_alpha_0.40,2026-06-30,20,98,False,0.3219036826440833,0.2482323763619787
W-corr,b0_alpha_0.40,2026-07-07,5,98,False,0.07794693386758103,0.01729689064004233
W-corr,b0_alpha_0.40,2026-07-07,20,98,False,0.3051479211820756,0.19106911743141491
W-corr,b0_alpha_0.40,2026-07-14,5,98,False,-0.2141715124634471,-0.26984552021370867
W-corr,b0_alpha_0.40,2026-07-14,20,98,False,-0.15555673446009188,-0.1418243023544938
W-corr,b0_alpha_0.40,2026-07-21,5,98,False,-0.24593933572040885,-0.17422489145611383
W-corr,b0_alpha_0.40,2026-07-21,20,98,False,0.11446437600309733,0.08403623867541392
W-corr,b0_alpha_0.40,2026-07-28,5,98,False,-0.22381271131590877,-0.2836294780330126
W-corr,b0_alpha_0.40,2026-07-28,20,98,False,0.025196638065074183,0.0019572965081065224
W-corr,b0_alpha_0.40,2026-08-04,5,98,False,0.34130036029856453,0.26607118948797887
W-corr,b0_alpha_0.40,2026-08-04,20,0,True,,
W-corr,b0_alpha_0.40,2026-08-11,5,98,False,0.3483743866734905,0.40269941153593575
W-corr,b0_alpha_0.40,2026-08-11,20,0,True,,
W-corr,b0_alpha_0.40,2026-08-18,5,98,False,-0.3496415699709491,-0.28207384172038075
W-corr,b0_alpha_0.40,2026-08-18,20,0,True,,
W-corr,b0_alpha_0.40,2026-08-25,5,0,True,,
W-corr,b0_alpha_0.40,2026-08-25,20,0,True,,
W-corr,gate_V1,2025-04-02,5,99,False,-0.028753447661148478,-0.0036858379715522566
W-corr,gate_V1,2025-04-02,20,99,False,0.012383566797937682,0.047816944959802106
W-corr,gate_V1,2025-04-10,5,99,False,0.22966312481405504,0.24552875695732837
W-corr,gate_V1,2025-04-10,20,99,False,-0.3546133279337997,-0.3828324056895485
W-corr,gate_V1,2025-04-17,5,99,False,-0.0946276999365534,-0.04442795299938156
W-corr,gate_V1,2025-04-17,20,99,False,-0.32218732246882864,-0.22238713667285095
W-corr,gate_V1,2025-04-24,5,99,False,0.16026250293694452,0.21918367346938772
W-corr,gate_V1,2025-04-24,20,99,False,-0.19835802251647158,-0.16283240568954854
W-corr,gate_V1,2025-05-06,5,99,False,-0.22423160980879853,-0.18839826839826837
W-corr,gate_V1,2025-05-06,20,99,False,-0.3362753503742214,-0.31278911564625844
W-corr,gate_V1,2025-05-13,5,99,False,0.29701990072412204,0.19228200371057516
W-corr,gate_V1,2025-05-13,20,99,False,0.3622354920888182,0.2949659863945578
W-corr,gate_V1,2025-05-20,5,99,False,0.0386603173060341,0.0687569573283859
W-corr,gate_V1,2025-05-20,20,99,False,-0.14660878988541284,-0.11863945578231291
W-corr,gate_V1,2025-05-27,5,99,False,-0.21774587213029756,-0.20426716141001855
W-corr,gate_V1,2025-05-27,20,99,False,-0.3737153745469181,-0.39376623376623376
W-corr,gate_V1,2025-06-04,5,99,False,-0.061593383806690265,-0.014730983302411873
W-corr,gate_V1,2025-06-04,20,99,False,0.07522326303616512,0.111713048855906
W-corr,gate_V1,2025-06-11,5,99,False,0.006678928483765497,-0.0815460729746444
W-corr,gate_V1,2025-06-11,20,99,False,0.017077671513630602,0.06202844774273346
W-corr,gate_V1,2025-06-18,5,99,False,-0.2826391544465179,-0.2530983302411874
W-corr,gate_V1,2025-06-18,20,99,False,-0.1396684453251895,-0.18484848484848487
W-corr,gate_V1,2025-06-25,5,99,False,-0.07170503731580605,0.0024366110080395794
W-corr,gate_V1,2025-06-25,20,99,False,-0.14380456204382416,-0.13226963512677797
W-corr,gate_V1,2025-07-02,5,99,False,-0.10242742238247272,-0.008967223252937537
W-corr,gate_V1,2025-07-02,20,99,False,-0.19559029976570325,-0.09711811997526285
W-corr,gate_V1,2025-07-09,5,99,False,-0.1357644542451153,-0.05673469387755102
W-corr,gate_V1,2025-07-09,20,99,False,-0.08733143880748348,-0.022820037105751388
W-corr,gate_V1,2025-07-16,5,99,False,-0.140696119313521,-0.10686456400742114
W-corr,gate_V1,2025-07-16,20,97,False,0.23688700480105715,-0.046825689038502
W-corr,gate_V1,2025-07-23,5,99,False,0.12585923925751272,0.004959802102659245
W-corr,gate_V1,2025-07-23,20,97,False,0.11316096895048944,-0.0786871449610772
W-corr,gate_V1,2025-07-30,5,99,False,0.16551468590174967,0.09010513296227582
W-corr,gate_V1,2025-07-30,20,97,False,0.18255882151555194,-0.08334209972648852
W-corr,gate_V1,2025-08-06,5,97,False,-0.028446388930574662,-0.20439722280664843
W-corr,gate_V1,2025-08-06,20,94,False,0.08581596062956998,0.07004298667051981
