network,variant,horizon,metric,block_trading_days,is_sensitivity,point_mean,ci_low,ci_high,bootstrap_std,n_observations,block_length_signal_dates,reps,seed
W-corr,alpha_0.05,20,pearson_ic,20,True,0.026021838767121712,-0.02268395587917698,0.07054828122533435,0.02349734355252412,65,4,2000,42
W-corr,alpha_0.05,20,spearman_ic,20,True,0.004830048461530024,-0.036422388837250026,0.042245734718068965,0.019733932225912697,65,4,2000,42
W-corr,alpha_0.20,5,pearson_ic,10,False,0.01059805880026548,-0.03244207221953005,0.05378986079595628,0.022238680039175472,68,2,2000,42
W-corr,alpha_0.20,5,spearman_ic,10,False,0.005159529630292115,-0.03419148928018863,0.04592308855231049,0.020534204926305307,68,2,2000,42
W-corr,alpha_0.20,5,pearson_ic,40,False,0.01059805880026548,-0.029970626304803332,0.05261940761776805,0.021193875062613853,68,8,2000,42
W-corr,alpha_0.20,5,spearman_ic,40,False,0.005159529630292115,-0.03074694506288136,0.03907343095650726,0.017647545174196002,68,8,2000,42
W-corr,alpha_0.20,5,pearson_ic,5,True,0.01059805880026548,-0.033155476193126414,0.05324375468515582,0.021881412288141618,68,1,2000,42
W-corr,alpha_0.20,5,spearman_ic,5,True,0.005159529630292115,-0.03613548955160512,0.04566693818978303,0.021107739624832804,68,1,2000,42
W-corr,alpha_0.20,5,pearson_ic,20,True,0.01059805880026548,-0.0309545917791714,0.05290839228571967,0.021401918444860852,68,4,2000,42
W-corr,alpha_0.20,5,spearman_ic,20,True,0.005159529630292115,-0.032494766751962945,0.04324485596371215,0.019158801186531578,68,4,2000,42
W-corr,alpha_0.20,20,pearson_ic,10,False,0.028980936557927772,-0.015671805379580152,0.07063228128750963,0.02181798739126502,65,2,2000,42
W-corr,alpha_0.20,20,spearman_ic,10,False,0.006036878027630472,-0.03469486390241324,0.044099976809120645,0.019687976077575674,65,2,2000,42
W-corr,alpha_0.20,20,pearson_ic,40,False,0.028980936557927772,-0.02457894128237834,0.07360154908478057,0.025472515463018226,65,8,2000,42
W-corr,alpha_0.20,20,spearman_ic,40,False,0.006036878027630472,-0.04063810846116603,0.04784309559376164,0.023057970768437464,65,8,2000,42
W-corr,alpha_0.20,20,pearson_ic,5,True,0.028980936557927772,-0.01372894465857665,0.07108146652277737,0.021509636702186207,65,1,2000,42
W-corr,alpha_0.20,20,spearman_ic,5,True,0.006036878027630472,-0.033637021077007404,0.04392212346436451,0.019864771239761242,65,1,2000,42
W-corr,alpha_0.20,20,pearson_ic,20,True,0.028980936557927772,-0.02174801328922534,0.07560758101615381,0.02429040403027549,65,4,2000,42
W-corr,alpha_0.20,20,spearman_ic,20,True,0.006036878027630472,-0.0365420104752301,0.04508839626313804,0.020590342649760777,65,4,2000,42
W-corr,alpha_0.60,5,pearson_ic,10,False,0.01773012493692923,-0.03164066332341596,0.06582319946302428,0.025239689962277954,68,2,2000,42
W-corr,alpha_0.60,5,spearman_ic,10,False,0.013096484682633813,-0.033439208020133455,0.0629090249342602,0.02485278616950932,68,2,2000,42
W-corr,alpha_0.60,5,pearson_ic,40,False,0.01773012493692923,-0.027700419944103258,0.06326591717801712,0.02380778117054227,68,8,2000,42
W-corr,alpha_0.60,5,spearman_ic,40,False,0.013096484682633813,-0.028828328549150132,0.05225288412883978,0.02063928454530821,68,8,2000,42
W-corr,alpha_0.60,5,pearson_ic,5,True,0.01773012493692923,-0.03233038534764724,0.06700550824887405,0.025334999778758895,68,1,2000,42
