network,variant,horizon,cost_bps,metric,n_periods,n_periods_excluded,mean_period_return,std_period_return,mean_turnover,point_mean,ci_low,ci_high,bootstrap_std,n_observations,block_length_signal_dates,reps,seed
W-corr,alpha_0.05,20,15.0,net_return,65,4,0.022436093724150227,0.07230285898841332,0.648744939271255,0.022436093724150227,0.004807729898912987,0.040032918507442034,0.008991834213208517,65,2,2000,42
W-corr,alpha_0.20,5,0.0,gross_return,68,1,0.003142299263376913,0.035696939224128935,0.6408088235294117,0.003142299263376913,-0.004881575203557096,0.010830289031170027,0.004077991187121899,68,2,2000,42
W-corr,alpha_0.20,5,0.0,net_return,68,1,0.003142299263376913,0.035696939224128935,0.6408088235294117,0.003142299263376913,-0.004881575203557096,0.010830289031170027,0.004077991187121899,68,2,2000,42
W-corr,alpha_0.20,5,15.0,gross_return,68,1,0.003142299263376913,0.035696939224128935,0.6408088235294117,0.003142299263376913,-0.004881575203557096,0.010830289031170027,0.004077991187121899,68,2,2000,42
W-corr,alpha_0.20,5,15.0,net_return,68,1,0.0012198727927886783,0.03574304045821635,0.6408088235294117,0.0012198727927886783,-0.0068296523355987175,0.008908372422455882,0.004078731067211676,68,2,2000,42
W-corr,alpha_0.20,20,0.0,gross_return,65,4,0.022379437863269385,0.07389894072854886,0.647165991902834,0.022379437863269385,0.004637214903483504,0.040587828067607544,0.009134530750667556,65,2,2000,42
W-corr,alpha_0.20,20,0.0,net_return,65,4,0.022379437863269385,0.07389894072854886,0.647165991902834,0.022379437863269385,0.004637214903483504,0.040587828067607544,0.009134530750667556,65,2,2000,42
W-corr,alpha_0.20,20,15.0,gross_return,65,4,0.022379437863269385,0.07389894072854886,0.647165991902834,0.022379437863269385,0.004637214903483504,0.040587828067607544,0.009134530750667556,65,2,2000,42
W-corr,alpha_0.20,20,15.0,net_return,65,4,0.02043793988756088,0.07401618698457564,0.647165991902834,0.02043793988756088,0.0026486861953495333,0.038695123223109924,0.009153461332354285,65,2,2000,42
W-corr,alpha_0.60,5,0.0,gross_return,68,1,0.0026809649442489534,0.04261697593318028,0.6493034055727553,0.0026809649442489534,-0.007143171016829806,0.012110208958247602,0.00493158508564021,68,2,2000,42
W-corr,alpha_0.60,5,0.0,net_return,68,1,0.0026809649442489534,0.04261697593318028,0.6493034055727553,0.0026809649442489534,-0.007143171016829806,0.012110208958247602,0.00493158508564021,68,2,2000,42
W-corr,alpha_0.60,5,15.0,gross_return,68,1,0.0026809649442489534,0.04261697593318028,0.6493034055727553,0.0026809649442489534,-0.007143171016829806,0.012110208958247602,0.00493158508564021,68,2,2000,42
W-corr,alpha_0.60,5,15.0,net_return,68,1,0.0007330547275306878,0.042687965839265915,0.6493034055727553,0.0007330547275306878,-0.009076281894347874,0.010228610177287848,0.0049358222245529755,68,2,2000,42
W-corr,alpha_0.60,20,0.0,gross_return,65,4,0.026509206951828443,0.08090541220601628,0.6569028340080971,0.026509206951828443,0.007580182707844857,0.04656126449166877,0.009729264002566343,65,2,2000,42
W-corr,alpha_0.60,20,0.0,net_return,65,4,0.026509206951828443,0.08090541220601628,0.6569028340080971,0.026509206951828443,0.007580182707844857,0.04656126449166877,0.009729264002566343,65,2,2000,42
W-corr,alpha_0.60,20,15.0,gross_return,65,4,0.026509206951828443,0.08090541220601628,0.6569028340080971,0.026509206951828443,0.007580182707844857,0.04656126449166877,0.009729264002566343,65,2,2000,42
W-corr,alpha_0.60,20,15.0,net_return,65,4,0.024538498449804148,0.08101632315165865,0.6569028340080971,0.024538498449804148,0.005570726615495236,0.04458737543664486,0.009747779098798008,65,2,2000,42
W-corr,alpha_0.75,5,0.0,gross_return,68,1,0.003600786098637688,0.046340000099312946,0.6555147058823529,0.003600786098637688,-0.006739697107961271,0.013831303625151701,0.005301018350620295,68,2,2000,42
W-corr,alpha_0.75,5,0.0,net_return,68,1,0.003600786098637688,0.046340000099312946,0.6555147058823529,0.003600786098637688,-0.006739697107961271,0.013831303625151701,0.005301018350620295,68,2,2000,42
W-corr,alpha_0.75,5,15.0,gross_return,68,1,0.003600786098637688,0.046340000099312946,0.6555147058823529,0.003600786098637688,-0.006739697107961271,0.013831303625151701,0.005301018350620295,68,2,2000,42
W-corr,alpha_0.75,5,15.0,net_return,68,1,0.0016342419809906288,0.04640855673263299,0.6555147058823529,0.0016342419809906288,-0.00864949390287616,0.011909604504738129,0.00531026512176737,68,2,2000,42
W-corr,alpha_0.75,20,0.0,gross_return,65,4,0.026576039984911037,0.08378751474326483,0.6634615384615384,0.026576039984911037,0.005020702268249732,0.04820185796848657,0.01067429395950405,65,2,2000,42
