feature,PC01,PC02,PC03,PC04,PC05,PC06,PC07,PC08,PC09,PC10
dim_123,0.080803167854624228,-0.033736204082122509,-0.040662752669022667,-0.036861371050933317,0.025701528802772145,0.063396153335963143,-0.073844646695350902,0.011784362176414379,-0.034952539694176415,0.10863854071293123
dim_124,-0.012938543912846148,-0.027938103601704432,0.0079519273018762958,0.0010131355174945525,-0.010236401272836738,0.018369135836842784,0.0030577236288244205,-0.026144122825948839,-0.014915248734551934,-0.029870120052947743
dim_125,0.0082910904876222769,0.11531923353570614,0.020565044019115169,-0.0023291345664837181,-0.0097995412994905575,-0.044406737315501231,-0.016998819134524383,-0.022153220233634707,0.018288444853024936,-0.0057021490348455684
dim_126,-0.020362562041733055,0.060778377943027026,0.0059813567379692128,-0.00017035207290506076,0.016035197798793935,0.005099052647305956,0.017241587669248475,0.00043580811195443057,-0.0028867655067888734,-6.9224555766513987e-05
dim_127,0.0029510905110708852,-0.00077308067030044199,0.0087781789550404072,-0.010751318177847762,-0.0057219206355980049,0.006577972683775554,0.0076054902402458383,-0.011720460625138077,-0.079934536505013476,-0.030402972596979331
dim_128,-0.0082070847106651308,-0.0042464899048154821,-0.022573391226656227,0.023192742825695799,-0.0024510140327502032,-0.032302317041573672,-0.049343109148739336,0.017427860879287962,0.0025571643714440151,0.011344287329401006
dim_129,-0.0030306628299958159,-0.0054317060826349784,0.02239680235503775,-0.017598991177989545,0.0012074135981864434,0.010305999385273651,-0.028062196915306016,0.00012566544907112117,0.007882459959708427,0.035332891374887668
dim_130,0.060420182262424571,0.0012437672010099303,0.043463079947656566,-0.1201763220929372,0.02148171504959585,-0.084959389602871735,0.039096107625954876,0.0020386437102734652,-0.022800152290828699,-0.011409998713209477
dim_131,-0.0089217786489406183,0.037315443491027771,0.0096941916472215745,0.0064686376475611628,0.005659199332229743,-0.012203884053404565,-0.020503570869134641,0.054258256201777121,-0.067402449784168691,-0.00012765348981945811
dim_132,-0.0091094945002710564,-0.037128817338381429,-0.0053929490403820781,0.0038505493584490031,0.0071379690009853889,-0.014145282894323841,-0.12125689008659227,-0.14492134957646477,-0.060215028163171126,-0.080881279605725026
dim_133,-0.010964129612587621,0.044284876133683551,0.011435133748624092,0.065897154484451381,0.16341107862000917,0.024686636466397564,-0.0053336104311448394,0.0041625580283350654,0.0024764300609658504,-0.004723455441232133
dim_134,0.099839275767408323,-0.032154396487664931,-0.081509748620984035,-0.0066600532003499935,0.067674377312349002,0.048282924126872004,0.077310745303176345,-0.023114616062874738,-0.027440099635984715,-0.014522684994633037
dim_135,0.0019529434324404174,0.0038428523953418134,-0.0020736008754812831,0.006781404393480594,0.013823361027620733,0.00099958643711448112,-0.040845045129562142,0.024893360460463702,-0.052609101219056105,-0.032385581934042021
dim_136,0.048829823624140595,-0.022088193247097859,0.018417399097362668,-0.12319650792149377,-0.086405628676731502,-0.071764449659291213,0.030791554063641573,-0.0027326369495126114,-0.02152877241367496,-0.0055121155671264072
dim_137,0.015579134383949257,0.01546423188581275,0.016150415259213628,-0.0057644904950703872,-0.016159155387939494,0.025597301550883616,-0.0048405307659297814,-0.013142431935856153,0.052543871551219958,-0.034367050331633911
dim_138,0.0047173041967376005,-0.007738667618005928,0.022252277622369164,0.0067028611883922081,0.0048689441540930569,-0.0048848496570817815,0.011701909158137423,-0.002984683963042762,-0.0057617591186615059,0.040322191588395222
dim_139,-0.010570795233444705,-0.010697891546981631,0.014186572195731943,-0.0014478609767536316,-0.012816735884286265,0.0048897128922296054,0.016451237246832638,0.020549700997227947,0.00696375185067853,0.02197299274057608
dim_140,-0.016692110290935706,0.0069169235495894679,0.0015608678137044893,-0.0040815130915930658,0.013080830411173623,0.0091272227161087495,-0.026628761880727426,0.071701304288441403,-0.028901668983833364,0.019638794546507257
dim_141,-0,-0,0,-0,-0,0,0,0,0,0
dim_142,0.08447045146084764,-0.077170585728116553,0.076445743046046524,-0.0064791255826601724,0.016217516181152976,-0.0018548096008366504,-0.010315454224943357,-0.06915317214846177,0.080893920252214369,0.10215518800449981
dim_143,0.0032195336229053711,0.021233914003482152,-0.002245906616252871,0.0016702523596691492,-0.013949362835550485,0.0029350656429636282,-0.011690801552897954,0.025952021408254467,0.044769409524886464,0.0082951259993538952
dim_144,0.013467208153821741,-0.042312577119092032,-0.0063961424284607275,-0.066383804531467791,-0.15819316247818227,-0.016507987024385662,0.010367335192581555,-0.0033102009302257945,-0.00044518364381175633,0.013122737026732596
dim_145,-0.0099770299040027165,0.0063443189118156298,-0.0049243438893787654,0.019867206453687263,-0.00061457670579315627,0.012551773206242119,-0.025949064992941463,0.0033945468622948527,-0.0038734338220333137,0.0057621955757996366
dim_146,0.024108614198266876,-0.045155119469283807,0.10867532081087321,0.037857311271241138,0.022914857851162457,-0.028860637611935636,-0.027095286289363536,0.020382156204837427,0.0095909661505143382,-0.029767542985102837
dim_147,0.0012968731019297808,0.022509058489734734,0.006371134978233539,0.00083421671130056959,0.0022514655358390877,-0.013306381228162346,0.0051255846806363319,0.030531364858110852,-0.020942291558971746,-0.00088977226269766412
dim_148,0.051885812387233478,0.014827157263797958,0.040968697209911704,-0.044506773734453477,-0.035268572350290781,0.083670448572948086,0.012790243452826406,0.052184224645892945,0.006463111296942943,0.07820292808883901
dim_149,-0.01231946370416874,0.0025465814671868656,-0.003125733705497295,0.011446526767204611,0.0087209645073314142,-0.0014281017070196698,0.0052151481190783004,0.0087547115187100247,-0.021119596774691135,0.034469391485401783
dim_150,0.019032977963666327,0.0069994428539204177,-0.0097175047158279768,0.0059327456373625747,0.00975532420205843,-0.0063329482819131644,0.026309814483215916,0.06108772193486648,0.018397532232235517,-0.015071142911330302
dim_151,0.026307237317852793,-0.0040674012296693252,0.07123126894025926,-0.061916551089151159,0.015527311476056675,0.15701621210691497,0.053526465793470035,-0.017696642018266907,0.037687618059008193,-0.013431103791099172
dim_152,0.013347948169584088,-0.0062655970979840509,-0.021920766466186823,0.01254293402773694,0.013928734599106606,-0.038780087992362162,-0.025357023243279812,-0.038613309136093003,-0.033039219089802306,-0.069136786895011432
dim_153,0.0022733383233258259,-0.0077831836801031578,0.020360396588718278,-0.0098558824876870104,0.00048246799681667623,-0.0051684819748141989,0.019680878762284467,0.022762116444329183,0.01887221475915872,0.054426488511944204
dim_154,-0.0038869438651802672,0.00022080620787730989,-0.0044952074084927416,0.011350732589337994,-0.00419604318784139,0.0076128507977060653,0.0081137332280170754,0.0016902674991110141,0.015723266589028031,-0.00047398246198483446
dim_155,-0.032479588396311307,0.034062786208790635,-0.0011154173951894895,-0.011235508858605917,0.0063419439837124059,0.020945868637067461,-0.0061187921135201911,-0.044063588457830538,-0.02326572057656531,-0.0003117218609783652
dim_156,-0.0034767369531536947,-0.0016677551144251125,-0.0026634698706139302,0.010283985158488053,-0.018747761988676011,0.0097105738486459904,0.015112945414569853,-0.017729794376732628,-0.040254321793549715,0.011405332588541886
dim_157,-0.0078978543030806727,0.012621674840879522,0.0011842726064881725,0.0091934966749219419,0.0081028220893026043,0.0006622003277627109,-0.021743624486575016,0.0012008000645096716,0.011224543796793256,-0.0028336631647192367
dim_158,0.00078590487355849413,-0.0032954386849419568,0.0009043410124030556,-0.018148634624131348,-0.017687827522967041,-0.0054606982863833467,0.0093854991853414334,-0.0067456882462124642,-0.048409674023586931,-0.022713036573724261
dim_159,0.0071044520575886177,-0.01143451129311622,-0.0046543579548684521,0.011145469743252126,0.010823578128237171,0.0091025542577756312,-0.0010081691033429067,-0.033636215196892916,0.0016003843867729059,-0.0065680302361313947
dim_160,-0.096176703256456414,-0.019324744986044588,-0.012234101601498255,-0.10256653613436766,0.078268692549582783,-0.024902505543347227,-0.0095804240709802674,-0.0059934363020160072,0.016377795243300356,0.028981810631223764
dim_161,-0.0039440879123291347,-0.010629966660089349,-0.0026284450922003976,-0.0058786410087951872,0.013636387226174758,0.0064626094787192702,-0.0089874795839046846,-0.0027630711051122351,0.025140717461743862,-0.0050777871647578205
dim_162,-0.0049937039474119141,-0.058543976282063211,-0.065479131669295365,0.02735815293629381,0.012781296464864254,-0.090577254598412038,-0.068715419146145595,0.029490266151409681,0.13132827492208346,-0.089673158524520277
dim_163,-0.089012432407921283,0.060193270895591441,0.043480146859875064,0.05242202928364012,-0.018066042080910037,-0.039402808858662396,0.13959114689316071,-0.018363629359923462,-0.015177662260967895,-0.032869212947187892
dim_164,-0.061611586295334038,-0.0065290140502289188,-0.035700073945167866,0.12188821120099128,-0.024723645272540961,0.083509537493686961,-0.037891568650862448,-0.015121758879369309,0.024424966513665894,0.012613346265810505
dim_165,-0.0062605398838888699,-0.0027041290171489867,0.026185698261311226,-0.025903258418470427,-0.0079353634119388484,0.031298575802618363,-0.025205750849510544,0.020257016387461396,0.0250477293280994,0.041878572540089656
dim_166,0.017227153117540549,0.14683307918642496,0.0080101262487943161,-0.0036597285016996459,-0.0081911920794385789,-0.035228278170896445,0.0010620457094924953,-0.00045806568242314036,0.021965555187466394,-0.0073450056424513794
dim_167,0.077585000009790017,0.028754039532872019,-0.075176716017348891,0.013254315842005359,0.012730826841270094,-0.095274677667676111,-0.08791717074067279,0.013865779721017492,-0.016763420885617358,0.02499980942779214
dim_168,-0.0039769284094157767,0.0035067128531574283,0.019758154769656075,0.0047482837892776639,0.010645502867631839,0.011460832571930767,0.01541943468955019,-0.024517705826999251,-0.0050939205628076408,-0.019187432873070401
dim_169,0.005592687175222353,-0.025072494896115505,0.0043254923479588703,-0.0069163217566191783,0.0056282193707920102,0.0095338563219267407,-0.029598018556354619,-0.019353655558870485,0.13182260771331308,-0.1019926213814588
dim_170,-0.020807131757881674,0.035097193930079186,0.013281802063936679,0.060994842927894678,0.15996759603661814,0.015314693253195162,-0.0087379398514357103,0.0054528013991867385,-5.6526993279281146e-05,-0.0068492621000834399
dim_171,-0.020351037443406054,0.042026296238325475,-0.13060134492368189,-0.035855550926626595,-0.031681827526002404,0.033000467599664435,0.024012079499362515,-0.046696319083137802,0.017711557353892588,0.030146669172333277
dim_172,0.089905163236630531,-0.030617493607853246,-0.074010678494013535,-0.010825992317651483,0.070866011080202643,0.046443526517133502,0.080187072427669134,-0.031841445956867255,-0.016839003039017319,-0.017379585910317231
dim_173,0.0099753747033680309,0.0043620404911704448,0.0011675749168952912,0.0032287990044419872,0.012969064633412276,0.00021290212975988616,-0.00098232094403348773,-0.007258373507543046,0.014885686923092233,0.0068694291314840509
dim_174,-0.095491647636776006,-0.00030133884487984741,0.017664045594086297,-0.022999831721111891,-0.013058084669551462,0.10816851594246564,0.036666175960491737,0.067980594261471683,-0.025755751716291561,-0.094651256998493444
dim_175,0.013580322860442941,0.0099110085741679534,-0.0030190190448081324,-0.015326307118408301,0.011558585369196754,0.013815668195221349,0.01385945373029312,-0.016091971193821848,-0.0050170675252822232,-0.023926014616293151
dim_176,-0.019796602380315619,0.0018546995846667985,-0.0045737723532931528,-0.0059770465415784927,-0.0075846406364872779,-0.014513074550692812,0.043441684593147151,-0.069163986540718855,0.005789788645162287,-0.02864910651601104
dim_177,-0.0065339604352407273,-0.0011095866124199718,-0.021089153117522037,-0.006693609337776932,0.0085019664682552554,0.0013258175043086139,-0.01844386170069157,-0.017741989619712767,0.036294712612130298,0.021761233447591111
dim_178,-0.023466032291850267,0.00084229159452857286,0.0025718954717561227,0.0038956434164050882,-0.036285112119120277,0.018480558943997805,-0.027211998307926834,-0.03783499373113388,0.031755697242926498,-0.040215557558894131
dim_179,-0.018928232221430929,0.066484653646777761,0.0086013721317742039,-0.015209394618350315,0.0087547390984793524,0.012252011185603835,-0.00033426162019980783,-0.018134542107386784,0.0033884134968221727,0.017538972705588855
dim_180,0.024717935871157833,0.01260871572741502,0.00060316640219632619,0.0020984490598261506,0.030208884527143556,0.0095237797400849217,0.024262996252000998,-0.015210495716581363,0.0069437296190530857,-0.026613572751334611
dim_181,0.014377506678441369,-0.0049621739323651489,0.0069349849137063319,0.00061521107530584896,0.011339886633089463,0.014409658516847303,0.016135245534148746,-0.04894543789833089,-0.031670165651731211,0.0090510066270711523
dim_182,0.004608085653952463,0.0063419298981591639,-0.020286325743344474,0.015378230110210509,0.0034181024452870604,0.011458209460986277,-0.050784995902892885,0.066578682452703306,-0.016761032220997282,-0.055469524019041969
dim_183,-0.0032714746546386093,-0.01495872089385018,0.0027191157341229476,0.024881171765682532,0.0021268106207882227,-0.0075396857556473476,-0.024874354109334435,0.043624410355444058,0.021234362349133902,0.028937593834082436
dim_184,-0.0043685096655535051,0.020461898497752744,0.001201942294205717,0.010666920289856158,0.014305611261836245,-0.011793021952751514,0.065163752260476604,0.14217120904453409,0.079246066213729593,0.057178428354129278
dim_185,0.0047663755038641793,-0.0016387646614912435,-0.0058692970785457115,0.0063580592553261501,0.016825443857097933,-0.01350664262031741,0.043100405928825518,0.037431763542456961,-0.11247564096086579,0.074676872022955559
dim_186,-0.0085910767872785579,-0.0084511285023607281,0.0059171658782165995,-0.019675408792798339,0.0052468124228121334,-0.0063400092376262934,-0.0105517102253826,-0.01866886083265951,0.013459710885885321,0.035954106913792319
dim_187,-0.0099107322301845574,-0.0093204939937820436,0.0054897998412732621,-0.002169335817821051,-0.00091575975080171771,-0.02460205318396053,-0.0045442608440686419,0.0026555011240454824,-0.041512612159292722,-0.0046589154456154512
dim_188,-0.039190302311983144,0.016827136505536515,0.017835795645392425,0.017346925456492454,0.038619136680379591,-0.010564746641494083,-0.054190047063850666,-0.11022891670480649,-0.010740225697537534,-0.056833256730734992
dim_189,-0.029784251646100119,-0.01913437636498011,-0.0099551764519633656,-0.017733624825813962,0.0045003026999475178,-0.012159716853036866,-0.010848250070711791,0.030400794338926562,-0.029703244388499483,0.0087325676004569256
dim_190,-0.052299709354791779,-0.015971656339103666,0.03272415377365686,-0.006713230065150037,-0.02695810766302267,0.012078919284303886,-0.044822506916930842,0.010112247514003735,-0.043955356806598414,0.14921138437471404
dim_191,-0.021807528864330742,0.0066703137638801438,0.014951041191507336,0.0039691162493890189,-0.01518039257400886,-0.014854372420620718,-0.014533253276223203,-0.021298162122400301,0.0069948169661240905,-0.034734116566787474
dim_192,-0.031703112535005407,0.053326512630067935,-0.12984160271121731,-0.044147156286267933,-0.032132913726302226,0.032925586656814221,0.033472784528453106,-0.041563187688217651,0.035685106788824694,0.033320582022227055
dim_193,-0.0049028540731996684,0.0033956999167871148,0.0051577101103318767,-0.012597289318853039,0.01220363647456978,-0.018964302737473744,-0.016920936142204641,-0.00098148630910493365,-0.011487183991090525,0.082928752657452906
dim_194,0.016036336913924198,-0.015408309864778038,-0.020539501325819658,0.0094188636000086239,-0.0088189121859342818,-0.032186231857534435,0.047590560808654363,-0.00226140120895864,0.032280958659218324,-0.0038602947881031446
dim_195,-0.058094733921330133,0.00052120392045424443,-0.037346859153273827,0.12740567277139689,-0.021118870060677898,0.081191606558064108,-0.03941843986924113,-4.1681374714885168e-05,0.028705963783564045,0.021991794035907643
dim_196,-0.0022932672974543375,-0.099101968481857386,-0.01576701516904256,-0.053318338099217488,-0.1242636331050387,0.0021890456822741796,0.00010828380506606723,-0.0021700638968796876,-0.012867572285836598,-0.0017921514783346671
dim_197,-0.0026162259798667761,-0.0087421552610724169,0.0016579770273670985,-0.011262431994034634,-0.0075210647242073695,-0.00213409479471603,0.0070763952835051986,0.0072008878682970076,0.02271736315640371,-0.038601660315625355
dim_198,-0.00037604174431772489,0.0095524375570017819,0.0089423015569785585,-0.0008589236808685338,-0.00096617548095627871,-0.0033608237952596734,-0.01774773361263695,-0.027035097188776638,0.035136100081725921,0.029445634808615194
dim_199,0.0048844982354516201,-0.00053234670616892049,-0.0092827520573747126,0.0075904341545984843,0.010054105520466235,-0.010340793483826109,0.014842553929623293,-0.02856660337625995,-0.00010942199495295316,-0.016919688413959268
dim_200,-0,-0,0,-0,-0,0,0,0,0,0
dim_201,0.010841377077277829,-0.0045276783729856877,0.0030262796721121292,0.0096037403066944541,-0.013294437943596353,-0.017802020716530757,0.024083323024741064,0.063241688595451276,0.0032014701772506982,0.0053214592618792515
dim_202,0.0072829044697050619,0.030974346774963604,0.011101797498811388,-0.010134974918321908,0.0019478625242937489,-0.0014086697154153719,0.0052703789283427872,0.013311103840539042,-0.0056531142323140958,0.022402284378383805
dim_203,-0.014418906871908051,-0.013558733465299741,-0.0077856642711596809,-0.0053340586174315642,0.011033849563936805,-0.017627911373089496,0.0030619350182037887,-0.0041748209741807102,0.0071075041797214866,0.010140583861747916
dim_204,0.006396533020914516,-0.033336735017623999,-0.035261802253255106,-0.0064591127197440616,-0.027797534478112989,-0.020660438232347388,0.031647635737030583,0.12763862680145288,0.12779679936918767,0.021226694659182702
dim_205,0.00063151736607007384,0.013067681384934934,0.015291156557562696,-0.010324367012912245,0.0076358086785548347,-0.043712074481432363,0.0091893112609169499,-0.0024874137922940784,0.049214796048549156,-0.04984583334914932
dim_206,0.0096494233363795187,-0.026626466185017364,-0.0051537280777873735,3.3179931847601891e-05,0.028179439089058244,-0.0069279654883777188,0.0021208003556878368,-0.01981969340367554,0.11343656219296638,-0.06341961613139338
dim_207,-0.095158408016330187,-0.016867705665915483,-0.017204555417611022,-0.099598775136292325,0.082644914728687582,-0.020240899961296983,-0.0050960447592006304,-0.01645449673810415,0.001435795620196745,0.030306615212703367
dim_208,0.0035597327928309462,0.00085885717932199332,-0.013231590752629445,0.0038559178919442129,-0.016817566176367576,0.0052220947091511181,0.019678322753529133,0.03219699762239308,-0.0083648488480435792,0.0039356769313968927
dim_209,0.069460659550479198,0.025491813814266413,0.033375905408202865,-0.063862525394796532,0.017554574841825894,0.11113775857932194,0.014234896879534945,-0.025936233849524464,0.078821239262661297,-0.097385869995945881
dim_210,-0.0082930809525211223,0.020522527386074452,0.014433377606498316,-0.0042909901314272551,-0.024876501410313782,-0.0073091896174100465,-0.024081635371516863,0.074905473073107118,0.01581746724140146,0.10928991179549447
dim_211,0.072107208136251905,0.0090745092757285335,-0.025255317554204348,-0.034094995943528682,0.0063768777028426092,0.030978172376072637,-0.096652845758016817,0.047601592347361645,0.027761727060226182,0.023750297910054716
dim_212,0.0055645095582699004,0.0066402937005921878,-0.010165636317535757,0.0088958284121821943,0.010769192492421429,0.0059746871667399381,-0.023057636587708753,-0.012542413324547726,-0.046584864090138262,0.014526893171993955
dim_213,-0.0031398642992674993,-0.0062853101881916815,0.0028693262002112531,0.0057983453536595321,0.018093402047387727,-0.0093541142105101754,-0.00794155497455158,-0.026925414212999616,-0.0054817331177591843,0.0028669873049679919
dim_214,0.0026817047162345916,-0.019659296720915105,-0.0028390013956286508,-0.0056751659254853839,-0.01123787530850901,-0.013286895863533542,-0.021412005918699149,-0.047857142000631084,-0.014945508903447959,-0.018687745974277303
dim_215,-0.014503826348968275,0.048176786373922198,0.013761137236583832,0.065617460531308153,0.15681679960645512,0.024423080511868971,-0.0089686337879810469,0.008807527797427276,0.0066412135876574123,-0.012486043235771583
dim_216,0.00046745731879263374,0.0094065167773195839,-0.0065501704230674206,-0.0030299774216283634,-0.0028225600352542201,-0.00080543916628408418,0.00095958520649911901,0.012553708467511313,-0.013126682973408054,-0.014396000493935171
dim_217,0.042101025459478178,-0.026973740911154044,0.14575815293653707,0.0049355305279101848,0.02722361787243326,0.025397040056634752,-0.036740738360760777,0.037729806552967697,-0.0026569855588931207,-0.032013479023621401
dim_218,0.0046963069378870986,-0.002954532238932979,-0.016710095475750687,0.018066982622772475,-0.010844509004939868,-0.019228492815518056,0.044754567989044605,0.0081073471778316843,0.023983152168351885,-0.011119986652460202
dim_219,0.058007357257965547,-0.002584754099523068,0.039253808266676363,-0.11540195377376133,0.01608816528613102,-0.078700758778920049,0.039731999665355996,-0.0028643943743635381,-0.035372400009780383,-0.014268800232972082
dim_220,-0.004260212800953846,-0.0075246197703097055,0.010443477632039863,0.02338131565249349,0.0070871028365883581,-0.0066901478763969797,0.044375200819543305,-0.021411418971337276,0.031605222129809776,-3.2319044234310354e-05
dim_221,0.028474604359616414,0.044585218329793695,-0.048063605142117473,0.0033791514747791296,-0.0076526716962827153,-0.014910662620020838,0.012316928885857031,0.049073627028085764,-0.020771083775221324,0.0027585846119060841
dim_222,0.0031807574641225197,0.00077383994974430546,-0.01120192439014113,0.0071767889140784127,-0.0088024200976414297,0.023623791642234698,-0.013643808075231035,-0.0029360807960817311,-0.0093872807512724935,0.014317577043455076
dim_223,-0.0037476479401987073,0.0069238589291850125,-0.00063895944079542081,0.015099937237935216,0.0059636563389254904,-0.0079011574076723393,-0.0081602798769532768,-0.013109573796875435,0.030113816280006214,-0.027874303276415643
dim_224,0.032429872002432608,-0.024250109952202857,0.003605699499692304,-0.023154227958581471,-0.018051808208209091,-0.012295091262404467,0.047718859359624999,0.025013273870065938,0.040729553806808844,0.031114715296305773
dim_225,0.0043264834974682609,0.0011222058884688879,-0.010170695528615426,-0.022136371473790332,-0.0025196917588285878,-0.017119320382232635,-0.013553455939822484,-0.015864647641968842,-0.035317834216234092,-0.051725830066127063
dim_226,0.0057900331591809817,-0.013761520931382807,0.0019174899637925738,-0.023405678416252677,-0.0050602952446316737,0.011873229602207668,0.0032297714147784635,0.0021968517733892434,0.048440760412536789,-0.050151411144482641
dim_227,0.0074339647446493235,0.0041741951010711873,-0.0055825066211295021,0.011128031809554531,-0.0018066613330373449,-0.034047157124254331,-0.003331550967522592,0.00039342018843303384,-0.010005003271111963,0.001307872190244002
dim_228,0.0050079722060658088,0.017823488238584963,-0.016096781348369227,-0.0063139100990615643,0.016365397079953676,0.0074917636648248378,-0.0004486056770030982,0.029558454390281208,-0.017002463032334637,-0.037171479464638849
dim_229,-0.011292969210519289,-0.13796451817929051,-0.0086791807812043563,0.0032837952467044363,0.0043261586707156992,0.02086125216094736,0.00082850365745565716,0.02810993095704269,-0.025465595658773512,0.0088494817744170784
dim_230,-0.015503244823822742,-0.12870445726770688,-0.017167633094324307,-0.0025597941497613086,0.0069970858791577025,0.031012501078090105,-0.0098752687720656956,-0.025287789082338422,-0.026202255454419284,-0.0018426752386940365
dim_231,0.0052042782697799498,-0.0049340602014478433,0.0007288488919019795,0.010766467123832115,0.014461708435628025,0.015145182403608633,0.020412501000455947,0.050038667142070288,-0.017876941559218294,0.022674370911546064
dim_232,-0.002111886936542233,0.0043573223967612092,0.0077549422189181691,-0.0019999392819678692,0.012718084138269903,-0.0054197800051058532,-0.033828711354001076,-0.035276887800920378,-0.055851382015299413,-0.001128577775841933
dim_233,-0.0092079898655773838,-0.021827340773860626,-0.0015321400507418315,0.0013270670500217809,-0.0088986427257252768,0.020222433769841279,0.012916337964660235,0.021452185339525344,0.033619088646111808,0.025760489259561162
dim_234,-0.091779426978517376,-0.01124689575436494,-0.012878843759269587,-0.093483786026144475,0.063569920711273306,-0.019406639673991345,-0.0083837528073137397,0.018331591472263518,0.020192937206997878,0.017893274949234584
dim_235,-0.016758356612325633,-0.01962795215577582,-0.018873726699854487,-0.0063695212594145033,0.0061251189207562279,0.014542607167167529,-0.012444248641635444,0.059459498560048341,-0.043549762516422799,-0.00097226351287584803
dim_236,-0.015339906638203666,0.004358513925536902,-0.0080386843726087641,0.0024643458293127089,0.0047264585298623261,-0.0038784967533029707,-0.0025602915668905641,0.0033513144842216951,0.01795397431177758,0.018359079185625841
dim_237,0.017319863727427196,-0.029748472525610969,0.02856115080636586,-0.046984216683911666,-0.057887091143860141,0.015138429820251579,-0.048942006205605196,-0.050490507892168843,-0.048362251462270064,-0.0019432767969835279
dim_238,-0.014771995312838262,-0.0040712080464297825,0.011628042284951278,-0.023312931255291488,0.0069722504547843032,-0.016492599005952582,0.01062343539115785,0.024798935921813991,0.02542458760869926,0.041091512006792945
dim_239,0.0084106100277051773,-0.0036573738203639801,0.0070856344407536024,-0.0064538869115538184,0.015614187315177861,-0.019990338330636286,0.0015736061808437557,0.0014467843486656068,0.036335661221488125,0.023510341601195629
dim_240,-0.037778930873695077,-0.037259645353380666,-0.068581116236719128,0.062449586765700157,0.0043428903547481513,-0.1133464846989269,0.027944819729069169,0.015155590560129266,-0.028258178891817622,0.0086856799691077992
dim_241,-0.022443658110601231,-0.0057733227363854119,-0.0070645575457646366,0.021938853709351728,-0.018349101308124522,-0.00087210245778093667,-0.034280744161343989,-0.014418576374110073,0.0092577077700651648,-0.0015104297533550389
dim_242,-0.061485835116081682,-0.0059224589480783808,-0.037659625709621648,0.11345610927815937,-0.022109916936027312,0.071586658837206107,-0.02503783966150527,-0.012543085527769438,0.024425192134792217,-0.002839714309636416
dim_243,0.10597333917998128,0.061706145862814706,-0.032536479626102101,-0.050522448575103587,0.0058832748117889572,-0.0023313558006882438,-0.10879577037979167,0.013287082441324984,0.014469351709556317,0.017038737307628445
dim_244,-0.013446761313860616,-0.0061047460504001609,0.01731117394130776,-0.010835114512766923,-0.01060940563346255,0.0074860977396526704,-0.021976072287772541,-0.002573888950838273,-0.019161887070956059,0.028408131485388868
dim_245,0.0024225684942060927,0.080574192224043842,0.062285038676298213,-0.032642413503732183,0.001872482423082686,0.086215279258573627,0.07734996453249203,-0.017743831234998963,-0.093814921936149084,0.067847089622848522
dim_246,0.015324337234075341,0.0044724672042425117,-0.009462493113518676,0.0080429574862661557,0.0011892818424924271,0.0094109288725419751,-0.0011276011441331499,0.012877742370866762,0.02735945658926215,-0.052279664111774489
dim_247,0.10703188243698317,-0.0093197627084276886,-0.022354724156577965,0.075442964490080408,-0.042830881126822901,0.042961728231666517,0.038763277111749372,-0.02609628812417595,-0.0030283393802424982,-0.022224682854262941
dim_248,-0.013054703676012028,0.04832862371034044,-0.088266291266017829,-0.024329081982496462,-0.0010388589579960284,0.025181428332085844,-0.073453239322471178,0.088884400075599793,-0.094011673009046018,-0.043409639989679588
dim_249,-0.11714783936551716,-0.0093746203176398694,0.0041919797189181405,-0.074676919107463033,0.041205944315145827,0.069055170957613085,0.033339932070817167,0.036721115593316658,-0.018503641924223442,-0.048456768538977409
dim_250,-0.023650664372064763,0.013548918297308098,0.015012533081742356,-0.0093312207990685191,-0.016828401541162205,-0.020623426324660389,-0.024223731720103517,-0.022433489119985717,0.0041864164431546173,0.019771615565547726
dim_251,-0.0026371485889377755,0.0079693810947073975,0.0002847509886825653,-0.015643770935234048,-0.0051312360530416023,0.0060045346797496391,0.024805428966509828,-0.022506948107119992,0.029403152632600762,-0.0043539702275520774
dim_252,-0.00020902849177414671,0.00094461246746182484,-0.0042613095976154897,-0.01239239324633133,-0.013592936705827887,-0.016058749104726253,-0.02578635118805072,-0.029245771506187436,-0.011664977471807978,0.0089128527441252707
dim_253,-0.0058721269963723996,-0.0065482388023470712,-0.0095930778053678091,0.002330875814039156,0.0056456764462781408,-0.027550181537776997,-0.0057014015770603804,0.016770177554408672,-0.013750544089869466,0.018612714914524778
dim_254,-0.093711663584380822,-0.012351244875867574,-0.0148534351220709,-0.10152294723484213,0.091539405585934444,-0.023686361916330008,-0.0086174199009748428,0.0029487620243706402,0.020130052158504962,0.018459985144464643
dim_255,0.054057748324635925,0.0057674723682171339,-0.025763230545301784,-0.0065035878841096266,0.029739077787523844,0.044421066427943294,0.016397166211693064,0.015896877165458404,-0.067594565558244044,0.13601762579084081
dim_256,-0.0090202953577731178,0.022534859870118395,-0.0019197195587428982,0.003656917705145341,0.0013721890691360007,0.01058361241046181,-0.0074638853080424266,0.015382269916784231,-0.075415587538774698,0.017855981524014037
dim_257,0.024970707345083467,-0.047884179663640856,0.13176449413761981,0.036146193187224472,0.036913966361384824,-0.032485081980199178,-0.022446873860694602,0.049719580962742635,-0.033602373567909544,-0.035499978744232594
dim_258,-0.012141678730370298,0.04374854023744873,0.01125752344778367,-0.0025314638875766435,-0.011642210108132293,0.026634569299486096,0.013549358859382301,-0.0095807838917918511,-0.021837268804884007,-0.015915460336809992
