code,name,sector,cohort_key,feature_source,PC01,PC02,PC03,PC04,PC05,PC06,PC07,PC08,PC09,PC10
600018,上港集团,defensive,student_A,local_semantic,-1.7804951333166037,-5.5062647119094432,-5.408719547401537,0.45218583908268578,-10.208411574584966,-9.4544809477616347,3.2261432272881967,-1.1640233708471839,-2.1833860648343832,-1.0863198691247928
600019,宝钢股份,bluechip,student_B,local_semantic,5.2251855970408059,-4.6553449954453958,6.4850580121912067,1.6940561546787813,3.0475463685985376,-2.3788159794495982,-9.4652251757400858,4.7078823313819118,-0.061709018931940418,-3.4468442964111246
600023,浙能电力,defensive,student_B,local_semantic,-6.5346434926237134,-3.170914477374442,-7.0954552806905049,11.94974451341626,-0.56198940420371324,-2.4520132252056728,-1.485344697947371,-1.9076705179614382,-1.4751456976259232,0.91624999187890244
600025,华能水电,defensive,student_B,local_semantic,-5.4788407185468877,-2.5235685880670387,-7.1880016412294481,11.694533992948855,-1.5093907859653766,-3.4966738384706124,-2.4453701100765244,-0.46699925619092747,-0.92226465990719597,1.0701237553512721
600026,中远海能,global,student_A,local_semantic,1.1958061758899938,-4.9621256621842829,4.8142630221469007,-3.7512404588286294,-10.274265358782348,-0.42594585117670103,4.8178639422346698,-4.0026471434286934,1.9495601036858556,5.273058034681152
600027,华电国际,defensive,student_B,local_semantic,-5.8120842219685986,-2.1357269046227088,-6.7553401913269013,11.745385256393845,-1.969160786066827,-3.3038900921164469,-2.2470697621754026,-1.3800445912461909,-0.89402613587086233,1.7321122153141828
600029,南方航空,growth,student_A,local_semantic,-3.3934426869062153,-2.6564288309942476,0.72334319864810315,-4.2866078557167429,-11.767526874489025,1.2814547612958593,2.9924517718075321,-1.6713595843145788,-4.0051108365267236,-3.7367768610325007
600030,中信证券,bluechip,student_C,local_semantic,10.671688318353329,-1.8233994662607138,-5.2366354614040471,-2.1234340401829637,4.0412924004214927,5.6732555660978772,0.97404288492052726,0.49759097735952107,-4.147964254067082,4.423326123041786
600031,三一重工,bluechip,student_A,local_semantic,2.8473710316020027,-4.1763437105845931,0.30740003246217684,-6.0528394756902113,-10.802672624291599,0.080422832333594152,-5.1794616056979415,-1.2485252295134508,-0.42507322670782954,0.6103789117714119
600036,招商银行,bluechip,student_C,local_semantic,11.770596165307795,-3.5459909037904334,-7.3797153406209901,-1.7375917650199835,5.1709462733715457,2.956093223013462,0.039715988426825083,-3.6084683665047139,2.3203013043089591,-3.8558137941654524
600048,保利发展,bluechip,student_C,local_semantic,8.1103508722965003,-2.141131590512213,-5.7317678045337566,-1.675149145586148,5.2212939767640112,4.6196740229339603,0.85818959678624029,-2.8675826789755847,-0.85780128458137228,1.0025712315943593
600085,同仁堂,defensive,student_C,local_semantic,-9.6375079165211854,-4.0336994600140681,-6.1700243123249425,-2.8923319849340827,6.5215349248920287,-10.335144982235686,0.0062753201983212215,-2.5246443924894675,0.93870418987323001,2.7113947129375355
600096,云天化,growth,student_B,local_semantic,0.02488604722760196,-2.0697525333307736,9.5864369949735035,1.2672851962801521,1.7530286587337507,1.8030190681029541,0.068689414305176222,5.2923722586799347,-4.7526323412125349,-5.4243281257290965
600098,广州发展,defensive,student_B,local_semantic,-6.4062245890054026,-3.523828627420559,-7.4181978804054403,12.512398190989803,-0.93623992393403488,-2.9912265682004788,-1.9661905937945705,-1.4831678240119217,0.71818651333742656,1.7873551057133168
600104,上汽集团,bluechip,student_A,local_semantic,3.741607751573655,-5.1784839018558531,-2.451364205969099,-6.0163654548752437,-9.6787940875926637,-1.4628832448138693,-4.4246940911138619,-0.73980064866171635,2.3784869020134169,-0.93362534443056511
600109,国金证券,bluechip,student_A,local_semantic,4.885628150900442,-4.1537169009157493,-1.7343771631514167,-6.0460004608341498,-8.8860697511159614,1.021942318449921,-2.6855748961396784,0.74733739802666976,-1.6300415553396324,2.7318561075435999
600111,北方稀土,global,student_B,local_semantic,1.7933736103778464,-2.888615399842454,13.03817306869303,4.1086463297338565,2.0228626654873532,-2.0258021192401414,3.5024102544340061,1.3397986807646611,0.53318336027863911,3.1718829430220721
600115,中国东航,growth,student_A,local_semantic,-1.5690516229640254,-2.9370508207410957,-0.0093693313228915831,-5.3210057056789966,-12.495181593555731,2.8544740037165468,3.8039401277021616,3.0240235389825214,-0.19600205394825326,-2.249382714846675
600132,重庆啤酒,growth,student_C,local_semantic,-9.9405285488070145,-1.6365095713879572,0.15843728104589727,-8.0077413175359169,5.0612763918238963,0.82213886497825095,0.60594260654114318,1.6548514835871495,5.8005455210843815,-3.8729275652204862
600141,兴发集团,growth,student_B,local_semantic,0.22819230067175192,-2.7316356803307311,10.596200951511651,1.553038217575029,1.168156059481575,2.100865733873055,1.8933582504748068,5.3193669392083436,-4.4720112382121169,-5.0720190286766584
600150,中国船舶,growth,student_A,local_semantic,-1.9939596380209006,-1.569019089714496,1.3817491430209103,-5.2543216597752131,-11.462305489978204,2.4806259309533591,4.0005862004042481,4.107233369383902,0.50930164652578747,-0.66409464618263736
600167,联美量子,defensive,student_B,local_semantic,-6.6950558556976123,-2.7165739089476686,-7.8205859707084411,11.419628559347625,-1.0315584781976317,-3.5879296450478817,-2.5563985196266983,0.9899143696792676,2.6932607983343173,2.7004376931357679
600188,兖矿能源,bluechip,student_B,local_semantic,6.4624409978230428,-4.6496538993806915,5.9460597021498689,2.1301172665035804,3.5124288338155583,-1.9009706256205243,-7.7339089483093311,5.4199969675466324,1.13124797867478,-2.4596544049223037
600196,复星医药,growth,student_C,local_semantic,-9.7090778786806418,-0.93509168251091701,1.6552563932845175,-9.2825622943273647,5.2747928841536904,1.6168818670399434,1.1445739897805218,0.032047267520543821,0.47677685945800208,-1.5621699581349726
600219,南山铝业,global,student_B,local_semantic,3.4167578385355357,-6.7185296787279194,11.992876919589243,4.451100018304202,2.8862759067040322,-4.1432753201666976,0.66575134588031426,-1.5036597097992839,6.0424509892158751,-1.2130509995631664
600236,桂冠电力,defensive,student_B,local_semantic,-6.4734168986593037,-2.640561817119881,-7.4352089570925282,12.856380775569157,-1.4644734455009139,-3.6741659999936482,0.011368386572641942,-0.817371916371745,0.6805839355090666,1.5663992212769327
600276,恒瑞医药,bluechip,student_C,local_semantic,-5.0551443561776139,-3.4190149397708982,-2.9410285822389728,-8.8582532888369414,6.3917260342726827,-1.8399391676425123,-5.3087030524474947,1.8108225054622147,5.5108114416373244,4.8496464172839531
600278,东方创业,global,student_A,local_semantic,0.50154218969441344,-6.0257998190089612,3.4501671431385015,-3.0920801606059514,-10.01928438701176,-2.0640288739209343,3.1368211483944419,-7.0634169813660934,8.1744814922341256,0.60207262418313023
600309,万华化学,bluechip,student_B,local_semantic,5.5779090193516332,-3.7449137371637953,8.9195418546325858,-0.081038476801016196,2.2749374757550815,-0.96790165171805942,-6.6480080075591115,3.2717654846484447,-4.5795428369501687,-3.0717995209622879
600317,营口港,defensive,student_A,local_semantic,-2.707044563158707,-5.7615452899902939,-5.6717323403060327,0.72075168344027318,-10.337324831048345,-9.7329614222905327,2.7149060075172455,-0.70129762201313617,-2.4953557134892841,-1.485185700558449
600332,白云山,defensive,student_C,local_semantic,-8.7782926823720615,-2.7874913797705312,-5.8140100108831136,-2.1540633024746363,5.271218354799033,-11.397546832740506,-1.1910364704104703,0.70609791123760324,-1.3978313611557285,2.7021212164729875
600338,西藏珠峰,global,student_B,local_semantic,2.9855944674855213,-4.0140884626231852,13.489492593361895,3.567886387882937,1.5818669052015732,-0.66871089652246285,2.4810143336561601,-0.69634028194203956,1.3539015163192949,1.3985149762747775
600346,恒力石化,bluechip,student_B,local_semantic,6.0696513673559673,-3.2868019596673497,7.7353840476844571,1.1161078284517232,2.8242043827082441,-0.70222052088218001,-7.8546662229280759,6.5841427882002472,-4.9712685248721131,-2.8721224065285287
600362,江西铜业,global,student_B,local_semantic,1.91857939912525,-5.0618324802066716,13.923077442221192,3.2650730545698758,2.5099388052444125,-1.7109047882105461,1.589918447019911,-2.2580980386855516,0.030509901986100735,-0.21220434445288017
600380,健康元,defensive,student_C,local_semantic,-9.9746318981992168,-3.293127987667047,-5.005509301262439,-3.331444222564178,6.160799606650424,-10.551947849498418,-0.84963894532557749,-0.13865204319061453,-2.0576329201712404,2.144732285581437
600383,金地集团,bluechip,student_C,local_semantic,9.5271189767416153,-2.290854167756915,-3.7378655225249817,-1.4602488860355545,4.0060642209867776,4.1290459429368518,0.17974798340598672,-1.5219824915314999,-2.0116451277923444,2.3739747442042072
600392,盛和资源,global,student_B,local_semantic,2.170929995670912,-5.1649125831742317,14.01630886749302,3.6994463773476638,1.3585852050046443,-2.1641860143549994,0.91687756924136254,0.38848322617658965,0.7664817607666512,1.4736442463154713
600426,华鲁恒升,bluechip,student_B,local_semantic,6.2102319716614964,-4.8764941527317163,6.0291120795640403,1.5909799642497735,3.8031861598821699,-1.8511767084998809,-8.6110946399019923,4.4791973028071759,1.5730471559248191,-4.5244961485566062
600428,中远海特,global,student_A,local_semantic,1.4850269527633511,-3.8451705583570264,4.8459047843366783,-4.0632665298910071,-10.627138936514026,-0.14024837835809317,5.4881527786374988,-4.1479138342634165,2.9833904314714128,3.7952934346498615
600436,片仔癀,bluechip,student_C,local_semantic,-3.4733858365250452,-2.1220579806314848,-2.748267281164825,-8.4095961629633926,6.9355395388755499,-1.0312755998835803,-7.2463466876913518,0.25945264407799506,4.8582392873011866,4.5045533497746328
600438,通威股份,growth,student_B,local_semantic,-6.8655714480446877,1.0423379576490943,-0.46857709613384091,6.608578119736638,-2.1239974370157273,9.1029005627336002,-0.80272960914224345,2.7566777304393923,0.92020540524561545,-0.081349855687433859
600452,涪陵电力,defensive,student_B,local_semantic,-6.9363031145346081,-3.3983407318404328,-5.7973382277999015,13.022148676683004,-1.0873679226905872,-3.3535797864207533,-2.4441215868449135,-1.6701084587275969,0.027153560704530538,2.041917935707116
600489,中金黄金,global,student_B,local_semantic,3.5412083721416252,-7.1939095527449446,12.499699476641743,4.4027331212583709,2.3435248833921545,-4.1125028089383999,0.11795852057352404,1.4764978986321071,4.5486825206849204,2.2877960801569222
600497,驰宏锌锗,global,student_B,local_semantic,1.8511362986146145,-5.0872015199030489,13.866679094595987,3.1445534542356119,1.1596257228283147,-1.7363060581816048,0.8077615388977617,-3.5044483250103338,3.0160332028603793,4.1007773805596859
600519,贵州茅台,bluechip,student_C,local_semantic,-4.7620345911996615,-3.5165479282428431,-2.3929274691077489,-9.3048553192939227,6.8297849235071686,-2.7456018785710494,-6.7553499769993204,0.87486826981016574,6.1169858106155761,2.0041997590601888
600521,华海药业,growth,student_C,local_semantic,-10.1890725655932,-2.0706285725716174,1.1720416884531983,-8.2310871346406973,4.6215243670743726,2.5507263913703846,0.82161798148977883,-0.98960931907780636,-0.53045011437929146,-0.74429402006560663
600547,山东黄金,global,student_B,local_semantic,1.9112446326467127,-7.1150189408425053,12.558604536708476,3.946029452999281,2.1773889654465739,-3.7248085405032003,-0.11235553932295853,-1.3280060991459841,4.1374433130511763,0.47327722284480434
600549,厦门钨业,global,student_B,local_semantic,2.7850900614810437,-4.2664532574257716,14.085600621051832,4.2333164292235974,3.0447282883787237,-2.9656955203961615,2.1321701761222953,-2.1069366253090216,1.3703582141540311,2.3235764735872944
600570,恒生电子,tech,student_A,local_semantic,0.99432667810394293,12.047980663972726,0.041354566507363022,0.13840700371615555,-0.14545084254963397,-3.8741708965747947,-0.79625360913133192,0.0073877211507534027,2.8023475963734841,0.84504006512449636
600578,京能电力,defensive,student_B,local_semantic,-5.8911343134337368,-2.481469833521869,-8.4979235026434026,11.978049140296529,-0.93965325229844721,-3.3501783665683562,-1.9954052370497342,-1.4780752281979777,0.25070839425607305,1.7668885405344663
600584,长电科技,tech,student_A,local_semantic,2.0761359148557639,13.195881065616938,0.46696111807700547,0.57979129639478977,-0.92568358927675432,-3.5208774699298604,-0.86999273313516268,-0.33111058644560409,1.7860785403959707,-1.0175258193617946
600585,海螺水泥,bluechip,student_B,local_semantic,5.951117129234774,-4.5481023198558264,5.8157358546262534,1.0861326940281142,3.2480720639918448,-2.2998979184456987,-10.03209977872995,4.9776561318186499,0.86349282664902449,-1.5043189110655981
600588,用友网络,tech,student_A,local_semantic,0.59383357846900175,0.11937805186943218,0.39642055960337208,-4.139782380273612,-10.561950408823879,-2.3199356433482659,2.258299819100805,2.836811071012475,-0.96318648425732378,3.1653312491970373
600600,青岛啤酒,defensive,student_C,local_semantic,-9.5927658403359608,-3.2906218090252439,-5.1903591711448982,-3.2525093841386625,5.2701827874392855,-10.980064262988599,-0.87766212067009919,1.4461315805961958,-0.48501993518417952,0.77109953258635555
600606,绿地控股,bluechip,student_C,local_semantic,8.3191150515584624,-2.0548512642406798,-4.9494758811046315,-0.61155885168813673,3.7163897147095932,3.1649423533880752,-0.7167396314376745,-0.60728937818791684,-1.461183210114154,-0.17744427053211742
600642,申能股份,defensive,student_B,local_semantic,-5.8647859675098388,-2.2973245177696788,-5.940194239084974,12.440349379254515,-0.76165071401623119,-4.1114554517706097,-2.1894307378834719,-0.88800620609322634,-4.7564327804181827,2.8265132424049724
600649,城投控股,bluechip,student_C,local_semantic,9.4238780520264704,-3.0162748662886067,-5.515978594689356,-0.38325938779982111,4.3095192271022391,1.5030634613593137,-3.0556372081400451,-1.287216508539655,3.0126455341196352,-0.71301858234956828
600660,福耀玻璃,bluechip,student_A,local_semantic,3.6508015903672075,-5.0022434941487788,-2.0542429634603971,-4.7957001242057853,-9.7909232545577574,-2.0725962918204068,-4.9165142221003117,1.3312649655774371,2.4216966215573832,1.6453632984135975
600674,川投能源,defensive,student_B,local_semantic,-6.9375659352142982,-2.1962247771134047,-6.8376391665950171,13.900107111550998,-1.2110652365200623,-3.7372958077809106,-3.2270555877898577,1.79160061452902,-1.2522709369559726,2.4734265625585228
600685,中船防务,growth,student_A,local_semantic,-1.9976831586614561,-1.9027927128121602,0.89653421437900427,-4.9523234007740635,-12.409625703222089,2.6062817825253681,4.2111151297020868,3.2028308702184374,1.3963285145142621,0.67977458089944764
600702,舍得酒业,growth,student_C,local_semantic,-9.921963534568885,-0.69675871875471207,0.34267893168084029,-7.5729278414005883,4.8981853195096097,0.53219862257883732,1.9083627569050781,2.1121455644360014,-0.5194598335350854,2.2365300399010435
600703,三安光电,tech,student_A,local_semantic,2.1931508246580131,11.768177428413271,0.98418072702388448,0.8892146977599531,-0.62664217256507326,-2.3854847191052087,-2.7296697988131555,-0.58027242526852829,0.11411731763736845,-0.162665306261011
600745,闻泰科技,tech,student_A,local_semantic,1.9721693951930626,13.192159859111188,1.2588684082454764,-0.33188559088671121,-0.7314216506532496,-1.8492137302602751,-1.5749057750672417,-2.227545099148978,2.5380359985832861,0.53960266606832397
600760,中航沈飞,growth,student_A,local_semantic,-3.169362109698715,-1.6703370616030075,0.46124238900982806,-6.4783551961661701,-11.053813303756593,2.910899095903579,3.0376821296675072,1.9103075638732272,-1.1603130902921905,0.83505299677974243
600761,安徽合力,bluechip,student_A,local_semantic,4.4535933900093152,-5.0702460451155948,-3.0388641966041257,-5.0612464332857492,-9.264172190039428,-0.34735274534670946,-5.959907238636192,-0.63421187558614123,5.2968713182863354,0.14918019596574209
600780,通宝能源,defensive,student_B,local_semantic,-6.8243809153207735,-2.6916601972685767,-7.3512754578800692,12.653856631107374,-1.5312966825127048,-2.3588193086751343,-2.7274155965808089,0.74685981355765962,-1.3572637475903506,2.4153270033324823
600795,国电电力,defensive,student_B,local_semantic,-5.6232150637139089,-2.4852345114917451,-8.1186999891545302,12.636073462650057,-1.1278890288180849,-4.0107779399502501,-2.8790603815381517,-0.60864844936493545,0.16180113927342277,1.2703455154882421
600798,宁波海运,global,student_A,local_semantic,0.23402264471499581,-5.1636823228299775,3.9444016662321268,-3.999221270065425,-11.077782784582332,-1.5435396292720491,5.2108891331117633,-8.9549516622374359,4.8081928583947811,1.9787579482693665
600809,山西汾酒,growth,student_C,local_semantic,-9.2855889400085125,-1.0107211860332121,1.1507057157577283,-8.1780358949173397,4.6832540647038901,1.4211133158467293,3.101049450637904,1.3183192180943168,-0.42166568625289214,0.6595082484126864
600835,上海机电,defensive,student_A,local_semantic,-1.8196309866744238,-5.7339573691908843,-5.6084361934945974,-0.18659236207285307,-9.6846337608168866,-8.4262205768960694,1.1259719368448513,-1.8376045954149645,0.014391268910182053,-0.42340754440341899
600837,海通证券,bluechip,student_C,local_semantic,10.410725090303492,-2.5455513371078449,-6.4886061926706553,-1.5687043727049765,4.5300869365659509,3.9762610977323369,-0.53952885600672817,-0.076890202584713435,-3.1488415346645113,6.4043516364280304
600863,内蒙华电,defensive,student_B,local_semantic,-5.9844598425606357,-3.3614238212384979,-7.6720440221703088,12.951291429287958,-1.3793110625539753,-3.8900512169536254,-3.3951778207160226,1.2032989039071502,-0.94143474843366737,3.5124123347850937
600875,东方电气,growth,student_B,local_semantic,-6.2822096453665424,0.70793357472194451,-1.8039648270297421,7.1885272527416628,-1.8026799705368355,8.8038214247273814,0.061342240949431096,-0.80517924652817141,2.4584707719117933,-0.11119147448768396
600886,国投电力,defensive,student_B,local_semantic,-6.0407353874710878,-3.0804447262662951,-7.0403545519380044,12.181159671816948,-0.55459055526296486,-2.7063496797076128,-1.7831078286170658,2.1466698960507005,0.10052596412579085,3.6146216523900332
600887,伊利股份,defensive,student_C,local_semantic,-10.035171481763577,-4.1704431678769147,-6.1664080070825147,-2.3107267903128914,5.6071787026140703,-10.163467491339743,-1.0054629648958096,2.9574008088805428,-3.1562330113489421,2.1693701481236816
600893,航发动力,growth,student_A,local_semantic,-2.1401342908918624,-2.7671487630644038,1.3842559853603538,-5.3143746069249023,-10.388925892668137,2.2773020859263706,1.4673067478185406,2.0239681585470999,-2.1220971537372537,-4.155422248484566
600900,长江电力,defensive,student_B,local_semantic,-5.7992592864034904,-2.9656167311410422,-7.2072422267106706,12.348997052176454,-0.51201126772026961,-3.6439979688664303,-1.4768278281082119,-1.9945883677930869,-0.16437772355357427,-1.0801784060868167
600905,三峡能源,growth,student_B,local_semantic,-6.6841257019734606,-1.133436544927567,-2.2173646004118108,8.1415120165840946,-2.0673218787106138,7.4976348768166359,-3.051355978522718,0.036385060251178131,7.1742979164286744,-5.8529530562197669
600918,中泰证券,bluechip,student_C,local_semantic,10.372653730389418,-2.1919840932867993,-6.0751793606396323,-2.3315273848833269,4.8918768517175657,6.0017616302307539,1.683164295272646,0.67413239404176706,-0.95820088870523989,5.4804986227970458
600919,江苏银行,bluechip,student_C,local_semantic,10.866990664557292,-3.5026712795278514,-6.07514440762926,-1.3890908248408351,5.6991452604782493,3.1001620232372664,1.6454863394233561,-2.6591782881832096,5.0020659500843037,-3.1276665370464314
600926,杭州银行,bluechip,student_C,local_semantic,10.713842475879996,-4.7463948304411891,-7.3281707547180464,-1.408723151591182,5.6231948903868574,3.8202008820288142,-0.55825878358666059,-0.94820820158737684,2.6510938280506737,-3.0003777322513665
600958,东方证券,bluechip,student_C,local_semantic,9.7889317921484729,-2.7279471217674267,-5.2651894323409643,-1.9669855744243601,4.580478327202135,4.7398756931818005,0.18030897751294525,-0.2713894036145742,-1.4116705661625104,3.427161974448353
600961,株冶集团,global,student_B,local_semantic,2.3403913334428941,-6.2081905144061942,13.136986067958148,3.8303729486107443,2.0887603413480935,-1.4330502628961221,2.11853607425209,-1.8186972959049612,0.52935793671140574,1.2844140196546068
600971,恒源煤电,defensive,student_B,local_semantic,-0.67137107791317097,-5.0050829222699234,2.9040438702932576,7.9405024907082655,3.5599624166249297,-10.671087500681097,-1.9435833846397939,3.5966362641586826,-4.1776035221299743,-2.3487139951687759
600988,赤峰黄金,global,student_B,local_semantic,2.6322175631346623,-5.1009131700023991,13.81868390125511,4.1956108699819428,2.977483852420904,-1.9956940726481054,2.2573024854525583,-0.71561215111324572,3.2261518432995802,0.88813582170506988
600998,九州通,defensive,student_C,local_semantic,-9.610238865057088,-3.7935721518036383,-6.7998493477198156,-1.5867218603511843,6.2972193980905242,-10.652088771373188,2.3104992909569306,1.2276177920745237,-0.19160075560052117,0.1010439846586792
600999,招商证券,bluechip,student_C,local_semantic,11.465162122055277,-2.8871315115151166,-6.2611083256746465,-2.1982632132033224,4.5106501928470717,4.4017138497197079,0.13826005863959129,-1.5030003813974409,-1.4887107987269079,3.9732711104119076
601006,大秦铁路,defensive,student_A,local_semantic,-0.54245594282552512,-4.8129888999087731,-5.2364885083343617,0.016093595355816004,-10.30246837171552,-9.8129303810637651,2.4438188250149295,0.67092443729101892,-2.8414683569210455,-3.4129300495331916
601009,南京银行,bluechip,student_C,local_semantic,10.692929809436354,-4.5085745919129359,-6.775330829924652,-0.74376407172000125,5.114765443029933,2.5625279471755937,1.0977996050095593,-1.9204525518472055,2.2419086201732199,-4.3221212942889338
601012,隆基绿能,growth,student_B,local_semantic,-6.4459196280416249,0.18726725706775416,-0.5195016939830992,6.8549491171139776,-2.4140993677770286,8.3124534155748027,2.3481925602491263,1.8954173223592576,1.1364481853739976,-0.78579877422017053
601016,节能风电,growth,student_B,local_semantic,-5.2717351652606457,-1.1550800667077978,-2.356526750442399,6.7593243142166184,-2.1818161718544191,7.584260342749122,-1.3303211358057763,0.48426796043366049,6.4633936822177187,-5.7014244054303331
601018,宁波港,defensive,student_A,local_semantic,-0.81952038221878354,-5.5896197187052357,-4.6445332462860849,0.61780140625661828,-10.493756274987,-9.9082397479289934,5.6209397252946669,-1.8988392973177488,0.24242243210464223,-3.7394015527333822
601066,中信建投,bluechip,student_C,local_semantic,10.256840321800739,-2.8733471067953333,-4.5026027089801071,-0.71951096336532538,3.4599991173606397,4.1313603469827154,2.8198342857016345,2.735134956140671,-0.6249930823235621,1.9059334409197628
601069,西部黄金,global,student_B,local_semantic,2.9210359148485097,-5.6666651543317528,13.855204102153653,3.7958816777397786,1.7719597670653342,-1.9296491635383322,2.293400855437687,0.25895314815518888,1.4589123025962509,-0.023721348956980179
601088,中国神华,defensive,student_B,local_semantic,0.6116816402107339,-6.008199482266277,2.8460449674063968,7.1095163637854295,1.539287163413914,-9.8254722049372312,3.3672781766633015,9.791554393991083,-2.2784022180005539,-1.8613691744754901
601100,恒立液压,growth,student_A,local_semantic,-1.9337647298034004,-2.5384675480599093,0.70837956660976165,-6.0573679609189712,-11.719637342797618,2.1534979833334096,5.3040824242407876,2.946960287089186,-3.5301103410019286,-0.90346729709982854
601108,财通证券,bluechip,student_C,local_semantic,9.8183190300002146,-2.8882454695519488,-6.1639795544696945,-1.2787813859935535,4.5568439374585035,4.6938513497963026,1.2807175950859646,1.8628187187252956,-2.1773636416504822,4.1581003653128956
601111,中国国航,growth,student_A,local_semantic,-0.5623093344871225,-2.7900919394946309,-0.61482976536527745,-4.4110259101526674,-11.418621382478236,2.3071651553271821,5.8278315187434053,5.0802256766169265,-2.3633692169892329,-0.9131933238011456
601138,工业富联,tech,student_A,local_semantic,3.2371429160217691,12.282681113994304,0.26674595571562171,-0.43635714968924477,-1.4474534375887131,-2.9513671554269503,1.5206452938919439,2.8276837803941355,2.2101002883654552,-1.9667902655168206
601166,兴业银行,bluechip,student_C,local_semantic,11.551681643106987,-3.2182335756310989,-7.1296409386972748,-1.210160828708676,4.5776421341467772,2.8163359545488165,0.6949882775418349,0.85278849921338096,1.934675548274122,-2.9117814129008468
601168,西部矿业,global,student_B,local_semantic,2.7462725705225561,-5.7008812781112752,14.200770302900045,3.7701027852541857,2.2577527601408622,-2.6319679548544705,5.863240523230278,1.3494892989495404,2.4094841784178471,0.81510616962436588
601169,北京银行,defensive,student_C,local_semantic,5.4639878522590335,-3.9193641639529302,-9.5468704536187978,4.7482911945488819,4.139552774861964,-5.5042755306055628,8.1729318435939753,-1.4696191963423042,-0.55780173460689797,-4.7980888507496475
601186,中国铁建,bluechip,student_A,local_semantic,5.2800527203840462,-4.8499496619342866,-4.1823147969499628,-4.2826642694879746,-9.5626729564938255,-1.1342925348727304,-3.3351154751780427,4.5298780573142627,1.1148655689706346,2.8906657117310823
601211,国泰君安,bluechip,student_C,local_semantic,9.3163146582689649,-2.4911347504222539,-6.0561716796696823,-0.64050303203397052,4.9360192435191141,3.7662260339939406,2.925202443926195,0.94094631820567742,-0.99125050584240304,2.6085431227742455
601225,陕西煤业,bluechip,student_B,local_semantic,5.2467170767009259,-4.4557059686491929,6.8510190102350021,1.5871388046340051,3.2750411331423734,-2.6213404710096704,-6.8206165373712757,7.5326793086807431,-0.26268522161772201,-2.8659413042849389
601229,上海银行,defensive,student_C,local_semantic,5.0692233854902522,-3.6648912229591692,-9.4315752022240691,4.3884152224392601,3.7272218418854193,-5.5952690076702254,8.7016003765503331,-1.7452637245871674,-0.52507704999660076,-5.4109023359625352
601238,广汽集团,bluechip,student_A,local_semantic,4.335550140086518,-5.1605287376320668,-2.5149601307328129,-5.3393721140083681,-9.459465222189273,-1.1496471632209102,-2.9869237551051837,0.2919323725818011,3.7063720333673644,-0.4217314348135226
601288,农业银行,defensive,student_C,local_semantic,5.1634592994211186,-3.2448484173127836,-9.7518314371762393,4.5035298288235559,4.0773117010219497,-5.4869074240488906,8.1134170843859774,0.44139796191941366,-0.44312404716268006,-5.5234482724728178
601298,青岛港,defensive,student_A,local_semantic,-0.87141039817405708,-4.540773803617757,-5.4405641867846608,-0.04986002777189652,-10.059143049952638,-11.266628504261986,4.0886554336906693,1.7321415319580713,-1.6618985302659377,-1.0586610536602918
601318,中国平安,bluechip,student_C,local_semantic,10.539499532037073,-3.6503364290927394,-6.951042880230526,-0.96856070673836536,3.8330707161615152,2.3467260834232944,1.0662128449821688,2.6033313582292772,5.4422730108698545,-0.13248808490584543
601319,中国人保,defensive,student_C,local_semantic,4.6917908411599587,-4.4101424087281762,-9.3822276300786154,4.500570220905292,3.2219628874517703,-5.8869816090474538,7.4667657780993331,2.9863748862301351,-0.74934668420874884,-0.44997756127625882
601336,新华保险,bluechip,student_C,local_semantic,8.2389740317940188,-1.3295445387565377,-4.172554067602543,-1.6359942506600595,4.2819352565444273,4.1864109418399611,3.2810915349705372,0.6774493933607717,0.23869527583686243,-0.10884997312153129
601377,兴业证券,bluechip,student_C,local_semantic,10.475841689743708,-1.9798449275254422,-5.9807468013274407,-2.1104431716564993,4.5956496766891117,5.4482308851706263,1.3654160302983782,1.5697015277380255,-1.5613094904898597,7.6914064560659279
601398,工商银行,defensive,student_C,local_semantic,5.5034480364107248,-3.5208186496673806,-10.224073994631755,4.4962471444401793,3.9096563056546461,-6.0369930956825097,9.0714784649644891,-1.2769477907814655,-0.59006929212360393,-5.4508863307879691
601456,国联证券,growth,student_C,local_semantic,4.6663882150025486,-0.23797610306542427,-2.9555633493101734,-1.2853639771420531,3.3244466331570082,7.150382449840917,8.4166835790901651,2.7279215711043365,-3.3321882476043818,0.77116144573217205
601600,中国铝业,global,student_B,local_semantic,4.0574495329822744,-5.7502433786494311,12.263856035909626,3.1451127917770192,0.97719269015783894,-1.9689498239131873,3.3723572283288501,2.5328512941043195,1.1127431368270189,1.8598421771288425
601601,中国太保,bluechip,student_C,local_semantic,10.546781505210074,-3.7838574513256491,-7.517454875070344,-1.5341731174688111,3.6972292291764397,2.9834258867838281,1.9759595733039215,3.5519669218960725,3.6175284872882547,0.23580224839213601
601628,中国人寿,bluechip,student_C,local_semantic,10.041477243732214,-4.0986715593018861,-7.4230516348625439,-0.58248116606613221,4.1063540171414239,2.0519080315322391,0.89117393484458596,3.1579371549643231,2.9671481897347465,-0.36056744348561631
601633,长城汽车,growth,student_A,local_semantic,-2.0670430948900753,-1.9930525297442199,1.4891317140153837,-6.1825036619211415,-11.264610621248391,2.8275763661059119,3.6338326113295349,3.9306716112280435,-1.5095088893188358,-3.7516310688344721
