network,variant,horizon,cost_bps,metric,n_periods,n_periods_excluded,mean_period_return,std_period_return,mean_turnover,point_mean,ci_low,ci_high,bootstrap_std,n_observations,block_length_signal_dates,reps,seed
W-corr,gate_V3,20,0.0,gross_return,65,4,0.01086824945289125,0.07140871774555803,0.6419230769230769,0.01086824945289125,-0.007279863733686665,0.03019887907570915,0.009573616307442566,65,2,2000,42
W-corr,gate_V3,20,0.0,net_return,65,4,0.01086824945289125,0.07140871774555803,0.6419230769230769,0.01086824945289125,-0.007279863733686665,0.03019887907570915,0.009573616307442566,65,2,2000,42
W-corr,gate_V3,20,15.0,gross_return,65,4,0.01086824945289125,0.07140871774555803,0.6419230769230769,0.01086824945289125,-0.007279863733686665,0.03019887907570915,0.009573616307442566,65,2,2000,42
W-corr,gate_V3,20,15.0,net_return,65,4,0.008942480222122018,0.07136250067980174,0.6419230769230769,0.008942480222122018,-0.009193836026104477,0.028295374676599445,0.009571314926392653,65,2,2000,42
W-ind,alpha_0.00,5,0.0,gross_return,68,1,0.005089621122748401,0.027410934513040993,0.6492647058823529,0.005089621122748401,-0.000984462476316488,0.011121060952892807,0.0031608130688992584,68,2,2000,42
W-ind,alpha_0.00,5,0.0,net_return,68,1,0.005089621122748401,0.027410934513040993,0.6492647058823529,0.005089621122748401,-0.000984462476316488,0.011121060952892807,0.0031608130688992584,68,2,2000,42
W-ind,alpha_0.00,5,15.0,gross_return,68,1,0.005089621122748401,0.027410934513040993,0.6492647058823529,0.005089621122748401,-0.000984462476316488,0.011121060952892807,0.0031608130688992584,68,2,2000,42
W-ind,alpha_0.00,5,15.0,net_return,68,1,0.003141827005101342,0.02738820874104439,0.6492647058823529,0.003141827005101342,-0.0029332873939638404,0.009207991709638845,0.003165364889661639,68,2,2000,42
W-ind,alpha_0.00,20,0.0,gross_return,65,4,0.00778075944531348,0.061272326903721516,0.6457692307692307,0.00778075944531348,-0.007000513901306631,0.022928403841115105,0.007856755423072249,65,2,2000,42
W-ind,alpha_0.00,20,0.0,net_return,65,4,0.00778075944531348,0.061272326903721516,0.6457692307692307,0.00778075944531348,-0.007000513901306631,0.022928403841115105,0.007856755423072249,65,2,2000,42
W-ind,alpha_0.00,20,15.0,gross_return,65,4,0.00778075944531348,0.061272326903721516,0.6457692307692307,0.00778075944531348,-0.007000513901306631,0.022928403841115105,0.007856755423072249,65,2,2000,42
W-ind,alpha_0.00,20,15.0,net_return,65,4,0.005843451753005787,0.061258709614480454,0.6457692307692307,0.005843451753005787,-0.008985457083124813,0.0210047939647935,0.007858644350210896,65,2,2000,42
W-ind,alpha_0.05,5,0.0,gross_return,68,1,0.005089621122748401,0.027410934513040993,0.6492647058823529,0.005089621122748401,-0.000984462476316488,0.011121060952892807,0.0031608130688992584,68,2,2000,42
W-ind,alpha_0.05,5,0.0,net_return,68,1,0.005089621122748401,0.027410934513040993,0.6492647058823529,0.005089621122748401,-0.000984462476316488,0.011121060952892807,0.0031608130688992584,68,2,2000,42
W-ind,alpha_0.05,5,15.0,gross_return,68,1,0.005089621122748401,0.027410934513040993,0.6492647058823529,0.005089621122748401,-0.000984462476316488,0.011121060952892807,0.0031608130688992584,68,2,2000,42
W-ind,alpha_0.05,5,15.0,net_return,68,1,0.003141827005101342,0.02738820874104439,0.6492647058823529,0.003141827005101342,-0.0029332873939638404,0.009207991709638845,0.003165364889661639,68,2,2000,42
W-ind,alpha_0.05,20,0.0,gross_return,65,4,0.00778075944531348,0.061272326903721516,0.6457692307692307,0.00778075944531348,-0.007000513901306631,0.022928403841115105,0.007856755423072249,65,2,2000,42
W-ind,alpha_0.05,20,0.0,net_return,65,4,0.00778075944531348,0.061272326903721516,0.6457692307692307,0.00778075944531348,-0.007000513901306631,0.022928403841115105,0.007856755423072249,65,2,2000,42
W-ind,alpha_0.05,20,15.0,gross_return,65,4,0.00778075944531348,0.061272326903721516,0.6457692307692307,0.00778075944531348,-0.007000513901306631,0.022928403841115105,0.007856755423072249,65,2,2000,42
W-ind,alpha_0.05,20,15.0,net_return,65,4,0.005843451753005787,0.061258709614480454,0.6457692307692307,0.005843451753005787,-0.008985457083124813,0.0210047939647935,0.007858644350210896,65,2,2000,42
W-ind,alpha_0.20,5,0.0,gross_return,68,1,0.005089621122748401,0.027410934513040993,0.6492647058823529,0.005089621122748401,-0.000984462476316488,0.011121060952892807,0.0031608130688992584,68,2,2000,42
