network,variant,horizon,metric,block_trading_days,is_sensitivity,point_mean,ci_low,ci_high,bootstrap_std,n_observations,block_length_signal_dates,reps,seed
W-corr,alpha_0.05,5,spearman_ic,10,False,0.03079649440942597,-0.010261329991509348,0.07508416802831329,0.022079627264338677,68,2,2000,42
W-corr,alpha_0.05,5,pearson_ic,40,False,0.023704973846476022,-0.008710531519496781,0.05597585207500616,0.01671051992031576,68,8,2000,42
W-corr,alpha_0.05,5,spearman_ic,40,False,0.03079649440942597,-4.812695305435938e-05,0.06150047834064571,0.01570145096585869,68,8,2000,42
W-corr,alpha_0.05,5,pearson_ic,5,True,0.023704973846476022,-0.01795499338547245,0.06548979340679437,0.021129157392785466,68,1,2000,42
W-corr,alpha_0.05,5,spearman_ic,5,True,0.03079649440942597,-0.012903305329258553,0.07621081911594899,0.022233717738455477,68,1,2000,42
W-corr,alpha_0.05,5,pearson_ic,20,True,0.023704973846476022,-0.010095645088767516,0.058707481313856356,0.017556871823270065,68,4,2000,42
W-corr,alpha_0.05,5,spearman_ic,20,True,0.03079649440942597,-0.008208365891550128,0.0702780465312789,0.020120415479330283,68,4,2000,42
W-corr,alpha_0.05,20,pearson_ic,10,False,0.016957843602941523,-0.023915388448473567,0.061860956061091314,0.022254509819267968,65,2,2000,42
W-corr,alpha_0.05,20,spearman_ic,10,False,0.026410815337025034,-0.02897961692385293,0.08223123953617258,0.02886561860391594,65,2,2000,42
W-corr,alpha_0.05,20,pearson_ic,40,False,0.016957843602941523,-0.022747078074602377,0.059422745367895956,0.020886266987819903,65,8,2000,42
W-corr,alpha_0.05,20,spearman_ic,40,False,0.026410815337025034,-0.03203219368844665,0.08342057476934753,0.029713096552035995,65,8,2000,42
W-corr,alpha_0.05,20,pearson_ic,5,True,0.016957843602941523,-0.02378926181392966,0.05704652680610517,0.020262824147450727,65,1,2000,42
W-corr,alpha_0.05,20,spearman_ic,5,True,0.026410815337025034,-0.025227221123363758,0.07494961707615104,0.025673471872870744,65,1,2000,42
W-corr,alpha_0.05,20,pearson_ic,20,True,0.016957843602941523,-0.0274529959670201,0.060503167919205646,0.0223106634137457,65,4,2000,42
W-corr,alpha_0.05,20,spearman_ic,20,True,0.026410815337025034,-0.032937241424611144,0.08544346453908942,0.030588081646782568,65,4,2000,42
W-corr,alpha_0.20,5,pearson_ic,10,False,0.02833667076254277,-0.010340752735431674,0.069776305597943,0.020749252163711516,68,2,2000,42
W-corr,alpha_0.20,5,spearman_ic,10,False,0.03504593481704038,-0.007668739107601753,0.08189050575873257,0.023236871650012092,68,2,2000,42
W-corr,alpha_0.20,5,pearson_ic,40,False,0.02833667076254277,-0.006334889049767774,0.06275836994208865,0.017596273120687567,68,8,2000,42
W-corr,alpha_0.20,5,spearman_ic,40,False,0.03504593481704038,0.0016380888175567341,0.06783787838935552,0.016753599137877318,68,8,2000,42
W-corr,alpha_0.20,5,pearson_ic,5,True,0.02833667076254277,-0.014659167289465615,0.07193082478318645,0.02183252987558453,68,1,2000,42
W-corr,alpha_0.20,5,spearman_ic,5,True,0.03504593481704038,-0.011344939067349595,0.08149431650157508,0.02329163538623773,68,1,2000,42
W-corr,alpha_0.20,5,pearson_ic,20,True,0.02833667076254277,-0.006567567924771628,0.06488874979237058,0.018313794869815332,68,4,2000,42
W-corr,alpha_0.20,5,spearman_ic,20,True,0.03504593481704038,-0.006244793665207226,0.0774597187288388,0.02130312168407962,68,4,2000,42
W-corr,alpha_0.20,20,pearson_ic,10,False,0.019784314713887762,-0.024267733531530007,0.06633717941899805,0.023693592943387718,65,2,2000,42
W-corr,alpha_0.20,20,spearman_ic,10,False,0.02871105252587132,-0.030355474780123605,0.08799449501786948,0.030579148140458128,65,2,2000,42
W-corr,alpha_0.20,20,pearson_ic,40,False,0.019784314713887762,-0.024421964691803175,0.06509787806368218,0.022601558448868544,65,8,2000,42
W-corr,alpha_0.20,20,spearman_ic,40,False,0.02871105252587132,-0.03323659654921931,0.091431404266143,0.032152422890243997,65,8,2000,42
W-corr,alpha_0.20,20,pearson_ic,5,True,0.019784314713887762,-0.02335490093352141,0.06257596396692698,0.021598282696887558,65,1,2000,42
W-corr,alpha_0.20,20,spearman_ic,5,True,0.02871105252587132,-0.026302696981634,0.07995596110209775,0.027080649565065628,65,1,2000,42
W-corr,alpha_0.20,20,pearson_ic,20,True,0.019784314713887762,-0.028114175943639252,0.06623000850711275,0.023872970063250346,65,4,2000,42
W-corr,alpha_0.20,20,spearman_ic,20,True,0.02871105252587132,-0.03369914316066937,0.09201644692117185,0.032591440788436475,65,4,2000,42
W-corr,alpha_0.60,5,pearson_ic,10,False,0.04704608673860354,0.001695905077820255,0.09745762780430244,0.024762514315957943,68,2,2000,42
W-corr,alpha_0.60,5,spearman_ic,10,False,0.05669276826592839,0.004814235351474701,0.11160235002515917,0.028033187534340778,68,2,2000,42
W-corr,alpha_0.60,5,pearson_ic,40,False,0.04704608673860354,0.004723536968315842,0.08849856198764201,0.02137360658532641,68,8,2000,42
W-corr,alpha_0.60,5,spearman_ic,40,False,0.05669276826592839,0.011893833376648283,0.09924471922300095,0.022541199900960054,68,8,2000,42
W-corr,alpha_0.60,5,pearson_ic,5,True,0.04704608673860354,6.456123114973118e-06,0.0982923573670249,0.025115756920078627,68,1,2000,42
