network,variant,horizon,cost_bps,metric,n_periods,n_periods_excluded,mean_period_return,std_period_return,mean_turnover,point_mean,ci_low,ci_high,bootstrap_std,n_observations,block_length_signal_dates,reps,seed
W-ind,alpha_0.05,20,0.0,net_return,324,20,0.005710987543644831,0.06543918127209149,0.5144290123456791,0.005710987543644831,-0.00826197897188828,0.01867546660212152,0.006912142989211883,324,10,2000,42
W-ind,alpha_0.05,20,15.0,gross_return,324,20,0.005710987543644831,0.06543918127209149,0.5144290123456791,0.005710987543644831,-0.00826197897188828,0.01867546660212152,0.006912142989211883,324,10,2000,42
W-ind,alpha_0.05,20,15.0,net_return,324,20,0.004167700506607793,0.06537872303336276,0.5144290123456791,0.004167700506607793,-0.009797217608251913,0.017089248759141824,0.006899196185429893,324,10,2000,42
W-ind,alpha_0.20,5,0.0,gross_return,339,5,0.004544640570504857,0.03277957982926778,0.5162979351032448,0.004544640570504857,-0.00025456854643793065,0.009408201240537893,0.0024932962154712965,339,10,2000,42
W-ind,alpha_0.20,5,0.0,net_return,339,5,0.004544640570504857,0.03277957982926778,0.5162979351032448,0.004544640570504857,-0.00025456854643793065,0.009408201240537893,0.0024932962154712965,339,10,2000,42
W-ind,alpha_0.20,5,15.0,gross_return,339,5,0.004544640570504857,0.03277957982926778,0.5162979351032448,0.004544640570504857,-0.00025456854643793065,0.009408201240537893,0.0024932962154712965,339,10,2000,42
W-ind,alpha_0.20,5,15.0,net_return,339,5,0.0029957467651951235,0.032792724520278066,0.5162979351032448,0.0029957467651951235,-0.0018017393769010847,0.007898496531287106,0.0025005474802249424,339,10,2000,42
W-ind,alpha_0.20,20,0.0,gross_return,324,20,0.005710987543644831,0.06543918127209149,0.5144290123456791,0.005710987543644831,-0.00826197897188828,0.01867546660212152,0.006912142989211883,324,10,2000,42
W-ind,alpha_0.20,20,0.0,net_return,324,20,0.005710987543644831,0.06543918127209149,0.5144290123456791,0.005710987543644831,-0.00826197897188828,0.01867546660212152,0.006912142989211883,324,10,2000,42
W-ind,alpha_0.20,20,15.0,gross_return,324,20,0.005710987543644831,0.06543918127209149,0.5144290123456791,0.005710987543644831,-0.00826197897188828,0.01867546660212152,0.006912142989211883,324,10,2000,42
W-ind,alpha_0.20,20,15.0,net_return,324,20,0.004167700506607793,0.06537872303336276,0.5144290123456791,0.004167700506607793,-0.009797217608251913,0.017089248759141824,0.006899196185429893,324,10,2000,42
W-ind,alpha_0.60,5,0.0,gross_return,339,5,0.004540974542605183,0.03277824449062144,0.5163716814159293,0.004540974542605183,-0.00026535152055872404,0.009404637376209836,0.0024932476702313076,339,10,2000,42
W-ind,alpha_0.60,5,0.0,net_return,339,5,0.004540974542605183,0.03277824449062144,0.5163716814159293,0.004540974542605183,-0.00026535152055872404,0.009404637376209836,0.0024932476702313076,339,10,2000,42
W-ind,alpha_0.60,5,15.0,gross_return,339,5,0.004540974542605183,0.03277824449062144,0.5163716814159293,0.004540974542605183,-0.00026535152055872404,0.009404637376209836,0.0024932476702313076,339,10,2000,42
W-ind,alpha_0.60,5,15.0,net_return,339,5,0.002991859498357395,0.032791370214622875,0.5163716814159293,0.002991859498357395,-0.0018056152106010544,0.007894620697587135,0.0025005229113510214,339,10,2000,42
W-ind,alpha_0.60,20,0.0,gross_return,324,20,0.005730203231364867,0.06548777071695502,0.5145061728395062,0.005730203231364867,-0.00822110397098356,0.018731795436862687,0.006915373031887426,324,10,2000,42
W-ind,alpha_0.60,20,0.0,net_return,324,20,0.005730203231364867,0.06548777071695502,0.5145061728395062,0.005730203231364867,-0.00822110397098356,0.018731795436862687,0.006915373031887426,324,10,2000,42
W-ind,alpha_0.60,20,15.0,gross_return,324,20,0.005730203231364867,0.06548777071695502,0.5145061728395062,0.005730203231364867,-0.00822110397098356,0.018731795436862687,0.006915373031887426,324,10,2000,42
W-ind,alpha_0.60,20,15.0,net_return,324,20,0.004186684712846348,0.06542662063210992,0.5145061728395062,0.004186684712846348,-0.009795819680337985,0.017101088268801853,0.0069023422451970915,324,10,2000,42
W-ind,alpha_0.75,5,0.0,gross_return,339,5,0.004540974542605183,0.03277824449062144,0.5163716814159293,0.004540974542605183,-0.00026535152055872404,0.009404637376209836,0.0024932476702313076,339,10,2000,42
W-ind,alpha_0.75,5,0.0,net_return,339,5,0.004540974542605183,0.03277824449062144,0.5163716814159293,0.004540974542605183,-0.00026535152055872404,0.009404637376209836,0.0024932476702313076,339,10,2000,42
W-ind,alpha_0.75,5,15.0,gross_return,339,5,0.004540974542605183,0.03277824449062144,0.5163716814159293,0.004540974542605183,-0.00026535152055872404,0.009404637376209836,0.0024932476702313076,339,10,2000,42
W-ind,alpha_0.75,5,15.0,net_return,339,5,0.002991859498357395,0.032791370214622875,0.5163716814159293,0.002991859498357395,-0.0018056152106010544,0.007894620697587135,0.0025005229113510214,339,10,2000,42
W-ind,alpha_0.75,20,0.0,gross_return,324,20,0.005730203231364867,0.06548777071695502,0.5145061728395062,0.005730203231364867,-0.00822110397098356,0.018731795436862687,0.006915373031887426,324,10,2000,42
W-ind,alpha_0.75,20,0.0,net_return,324,20,0.005730203231364867,0.06548777071695502,0.5145061728395062,0.005730203231364867,-0.00822110397098356,0.018731795436862687,0.006915373031887426,324,10,2000,42
W-ind,alpha_0.75,20,15.0,gross_return,324,20,0.005730203231364867,0.06548777071695502,0.5145061728395062,0.005730203231364867,-0.00822110397098356,0.018731795436862687,0.006915373031887426,324,10,2000,42
W-ind,alpha_0.75,20,15.0,net_return,324,20,0.004186684712846348,0.06542662063210992,0.5145061728395062,0.004186684712846348,-0.009795819680337985,0.017101088268801853,0.0069023422451970915,324,10,2000,42
W-ind,b0_alpha_0.40,5,0.0,gross_return,339,5,0.004544640570504857,0.03277957982926778,0.5162979351032448,0.004544640570504857,-0.00025456854643793065,0.009408201240537893,0.0024932962154712965,339,10,2000,42
W-ind,b0_alpha_0.40,5,0.0,net_return,339,5,0.004544640570504857,0.03277957982926778,0.5162979351032448,0.004544640570504857,-0.00025456854643793065,0.009408201240537893,0.0024932962154712965,339,10,2000,42
W-ind,b0_alpha_0.40,5,15.0,gross_return,339,5,0.004544640570504857,0.03277957982926778,0.5162979351032448,0.004544640570504857,-0.00025456854643793065,0.009408201240537893,0.0024932962154712965,339,10,2000,42
W-ind,b0_alpha_0.40,5,15.0,net_return,339,5,0.0029957467651951235,0.032792724520278066,0.5162979351032448,0.0029957467651951235,-0.0018017393769010847,0.007898496531287106,0.0025005474802249424,339,10,2000,42
W-ind,b0_alpha_0.40,20,0.0,gross_return,324,20,0.005710987543644831,0.06543918127209149,0.5144290123456791,0.005710987543644831,-0.00826197897188828,0.01867546660212152,0.006912142989211883,324,10,2000,42
W-ind,b0_alpha_0.40,20,0.0,net_return,324,20,0.005710987543644831,0.06543918127209149,0.5144290123456791,0.005710987543644831,-0.00826197897188828,0.01867546660212152,0.006912142989211883,324,10,2000,42
