network,variant,horizon,metric,block_trading_days,is_sensitivity,point_mean,ci_low,ci_high,bootstrap_std,n_observations,block_length_signal_dates,reps,seed
W-corr,gate_V2,5,spearman_ic,20,True,0.01109174863480018,-0.02260213109565643,0.045075637083705905,0.01738565497409677,339,20,2000,42
W-corr,gate_V2,20,pearson_ic,10,False,0.011742623255375178,-0.03395210574929464,0.055668210470677465,0.022228875190674575,324,10,2000,42
W-corr,gate_V2,20,spearman_ic,10,False,0.007405487096216066,-0.04378269460503396,0.05936819644037807,0.025768987562361918,324,10,2000,42
W-corr,gate_V2,20,pearson_ic,40,False,0.011742623255375178,-0.03214156499369735,0.05591500720005874,0.022778235777753897,324,40,2000,42
W-corr,gate_V2,20,spearman_ic,40,False,0.007405487096216066,-0.04914300223446396,0.06236828220711734,0.02880120236822516,324,40,2000,42
W-corr,gate_V2,20,pearson_ic,5,True,0.011742623255375178,-0.02448041769404077,0.04937940515425088,0.01878941961484123,324,5,2000,42
W-corr,gate_V2,20,spearman_ic,5,True,0.007405487096216066,-0.033858523896606985,0.048913638967392946,0.021188399457715702,324,5,2000,42
W-corr,gate_V2,20,pearson_ic,20,True,0.011742623255375178,-0.038962515379355245,0.05833924149199062,0.024577049056037737,324,20,2000,42
W-corr,gate_V2,20,spearman_ic,20,True,0.007405487096216066,-0.05022542638970829,0.06262661908251943,0.029181594091752833,324,20,2000,42
W-corr,gate_V3,5,pearson_ic,10,False,0.031729232950826636,0.001144270930779282,0.06432859434590071,0.016262260307165557,339,10,2000,42
W-corr,gate_V3,5,spearman_ic,10,False,0.01109174863480018,-0.023557591541656625,0.049622790191884966,0.01874849649143805,339,10,2000,42
W-corr,gate_V3,5,pearson_ic,40,False,0.031729232950826636,0.007176329915503299,0.056180734252964534,0.012478177418064503,339,40,2000,42
W-corr,gate_V3,5,spearman_ic,40,False,0.01109174863480018,-0.01632751531926537,0.03796526263084162,0.013782728976826674,339,40,2000,42
W-corr,gate_V3,5,pearson_ic,5,True,0.031729232950826636,-0.0013478519227473453,0.06439104489743486,0.01676209530208016,339,5,2000,42
W-corr,gate_V3,5,spearman_ic,5,True,0.01109174863480018,-0.023581114151659765,0.04671259667854711,0.0179807538805476,339,5,2000,42
W-corr,gate_V3,5,pearson_ic,20,True,0.031729232950826636,0.004611533478148614,0.058499384461968104,0.0140948337741417,339,20,2000,42
W-corr,gate_V3,5,spearman_ic,20,True,0.01109174863480018,-0.02260213109565643,0.045075637083705905,0.01738565497409677,339,20,2000,42
W-corr,gate_V3,20,pearson_ic,10,False,0.011742623255375178,-0.03395210574929464,0.055668210470677465,0.022228875190674575,324,10,2000,42
W-corr,gate_V3,20,spearman_ic,10,False,0.007405487096216066,-0.04378269460503396,0.05936819644037807,0.025768987562361918,324,10,2000,42
W-corr,gate_V3,20,pearson_ic,40,False,0.011742623255375178,-0.03214156499369735,0.05591500720005874,0.022778235777753897,324,40,2000,42
W-corr,gate_V3,20,spearman_ic,40,False,0.007405487096216066,-0.04914300223446396,0.06236828220711734,0.02880120236822516,324,40,2000,42
W-corr,gate_V3,20,pearson_ic,5,True,0.011742623255375178,-0.02448041769404077,0.04937940515425088,0.01878941961484123,324,5,2000,42
W-corr,gate_V3,20,spearman_ic,5,True,0.007405487096216066,-0.033858523896606985,0.048913638967392946,0.021188399457715702,324,5,2000,42
W-corr,gate_V3,20,pearson_ic,20,True,0.011742623255375178,-0.038962515379355245,0.05833924149199062,0.024577049056037737,324,20,2000,42
W-corr,gate_V3,20,spearman_ic,20,True,0.007405487096216066,-0.05022542638970829,0.06262661908251943,0.029181594091752833,324,20,2000,42
W-ind,alpha_0.00,5,pearson_ic,10,False,0.02537438207832172,-0.0026382733776101975,0.05378591958402349,0.014376563537094978,339,10,2000,42
W-ind,alpha_0.00,5,spearman_ic,10,False,0.00421502584849279,-0.026719648340529374,0.0369702686917827,0.016341544289916913,339,10,2000,42
W-ind,alpha_0.00,5,pearson_ic,40,False,0.02537438207832172,0.0034373054814367736,0.04585738688566314,0.01092193027266348,339,40,2000,42
W-ind,alpha_0.00,5,spearman_ic,40,False,0.00421502584849279,-0.019057897841699145,0.026608888823456422,0.011561727499162696,339,40,2000,42
W-ind,alpha_0.00,5,pearson_ic,5,True,0.02537438207832172,-0.004479383320953068,0.054189382608482495,0.01503403926144115,339,5,2000,42
W-ind,alpha_0.00,5,spearman_ic,5,True,0.00421502584849279,-0.02601169927099983,0.034865911203068194,0.015753425902723578,339,5,2000,42
W-ind,alpha_0.00,5,pearson_ic,20,True,0.02537438207832172,0.002539438626279154,0.04829151361101608,0.012063626611633597,339,20,2000,42
W-ind,alpha_0.00,5,spearman_ic,20,True,0.00421502584849279,-0.025127441254407114,0.033829395430452346,0.014918561367425727,339,20,2000,42
W-ind,alpha_0.00,20,pearson_ic,10,False,0.0065522992210361964,-0.03344703945646051,0.044712701039796875,0.019133314917540074,324,10,2000,42
W-ind,alpha_0.00,20,spearman_ic,10,False,0.0017605081586254078,-0.04467424328057765,0.04615641239455119,0.022514594331553114,324,10,2000,42
W-ind,alpha_0.00,20,pearson_ic,40,False,0.0065522992210361964,-0.030054857401996586,0.04457877448612504,0.01879036183809056,324,40,2000,42
W-ind,alpha_0.00,20,spearman_ic,40,False,0.0017605081586254078,-0.04468488122913163,0.04744092700117866,0.023959488294404432,324,40,2000,42
W-ind,alpha_0.00,20,pearson_ic,5,True,0.0065522992210361964,-0.02502524572722689,0.038424758869238414,0.016139984075958992,324,5,2000,42
W-ind,alpha_0.00,20,spearman_ic,5,True,0.0017605081586254078,-0.03391101456545528,0.03790331224281608,0.018448550409900455,324,5,2000,42
W-ind,alpha_0.00,20,pearson_ic,20,True,0.0065522992210361964,-0.03602045772221359,0.04673930535505317,0.021017307236929177,324,20,2000,42
W-ind,alpha_0.00,20,spearman_ic,20,True,0.0017605081586254078,-0.04818423687990342,0.04889444013528767,0.025152959107136885,324,20,2000,42
W-ind,alpha_0.05,5,pearson_ic,10,False,0.025374388920348843,-0.0026382825453710847,0.05378603191792383,0.014376572105635267,339,10,2000,42
W-ind,alpha_0.05,5,spearman_ic,10,False,0.00421502584849279,-0.026719648340529374,0.0369702686917827,0.016341544289916913,339,10,2000,42
W-ind,alpha_0.05,5,pearson_ic,40,False,0.025374388920348843,0.0034372668416836065,0.04585740293217568,0.010921945156504364,339,40,2000,42
W-ind,alpha_0.05,5,spearman_ic,40,False,0.00421502584849279,-0.019057897841699145,0.026608888823456422,0.011561727499162696,339,40,2000,42
W-ind,alpha_0.05,5,pearson_ic,5,True,0.025374388920348843,-0.0044794187804761834,0.05418936965845862,0.015034045406429606,339,5,2000,42
W-ind,alpha_0.05,5,spearman_ic,5,True,0.00421502584849279,-0.02601169927099983,0.034865911203068194,0.015753425902723578,339,5,2000,42
W-ind,alpha_0.05,5,pearson_ic,20,True,0.025374388920348843,0.002539387739595139,0.048291451538627954,0.012063643741235485,339,20,2000,42
W-ind,alpha_0.05,5,spearman_ic,20,True,0.00421502584849279,-0.025127441254407114,0.033829395430452346,0.014918561367425727,339,20,2000,42
W-ind,alpha_0.05,20,pearson_ic,10,False,0.006552231728824594,-0.033447123830656324,0.04471266001060524,0.019133318719176173,324,10,2000,42
W-ind,alpha_0.05,20,spearman_ic,10,False,0.0017605081586254078,-0.04467424328057765,0.04615641239455119,0.022514594331553114,324,10,2000,42
W-ind,alpha_0.05,20,pearson_ic,40,False,0.006552231728824594,-0.030055058644786935,0.04457883861662834,0.018790410652830634,324,40,2000,42
W-ind,alpha_0.05,20,spearman_ic,40,False,0.0017605081586254078,-0.04468488122913163,0.04744092700117866,0.023959488294404432,324,40,2000,42
W-ind,alpha_0.05,20,pearson_ic,5,True,0.006552231728824594,-0.025025289815727242,0.03842470427617314,0.01613998457315327,324,5,2000,42
W-ind,alpha_0.05,20,spearman_ic,5,True,0.0017605081586254078,-0.03391101456545528,0.03790331224281608,0.018448550409900455,324,5,2000,42
W-ind,alpha_0.05,20,pearson_ic,20,True,0.006552231728824594,-0.03602052101414987,0.04673922446473261,0.0210173235835936,324,20,2000,42
W-ind,alpha_0.05,20,spearman_ic,20,True,0.0017605081586254078,-0.04818423687990342,0.04889444013528767,0.025152959107136885,324,20,2000,42
