date,PC05,PC05_z,pca_version
2025-12-04,-0.5891613202290743,-0.61080091217070054,pc5-full-svd-df45aeff6ed1eb48d3e2452b161bb2a7d0b70644cc368c0829826a90cfd1addf
2025-12-05,-1.0061813962631962,-1.0431379208801304,pc5-full-svd-df45aeff6ed1eb48d3e2452b161bb2a7d0b70644cc368c0829826a90cfd1addf
2025-12-08,-1.6130400756398229,-1.672286207087766,pc5-full-svd-df45aeff6ed1eb48d3e2452b161bb2a7d0b70644cc368c0829826a90cfd1addf
2025-12-09,-0.68810578349778651,-0.71337955463024216,pc5-full-svd-df45aeff6ed1eb48d3e2452b161bb2a7d0b70644cc368c0829826a90cfd1addf
2025-12-10,0.17174365364158087,0.17805170961158684,pc5-full-svd-df45aeff6ed1eb48d3e2452b161bb2a7d0b70644cc368c0829826a90cfd1addf
2025-12-11,0.23196476559576421,0.2404847120008938,pc5-full-svd-df45aeff6ed1eb48d3e2452b161bb2a7d0b70644cc368c0829826a90cfd1addf
2025-12-12,0.022591159152642371,0.023420920796467321,pc5-full-svd-df45aeff6ed1eb48d3e2452b161bb2a7d0b70644cc368c0829826a90cfd1addf
2025-12-15,-0.6029199440728763,-0.62506488318417486,pc5-full-svd-df45aeff6ed1eb48d3e2452b161bb2a7d0b70644cc368c0829826a90cfd1addf
2025-12-16,-0.73288837779568505,-0.75980699055881185,pc5-full-svd-df45aeff6ed1eb48d3e2452b161bb2a7d0b70644cc368c0829826a90cfd1addf
2025-12-17,-0.69426335744750256,-0.71976329310068821,pc5-full-svd-df45aeff6ed1eb48d3e2452b161bb2a7d0b70644cc368c0829826a90cfd1addf
2025-12-18,-0.12791719377946489,-0.13261552644432723,pc5-full-svd-df45aeff6ed1eb48d3e2452b161bb2a7d0b70644cc368c0829826a90cfd1addf
2025-12-19,0.034223202127697458,0.035480202720830523,pc5-full-svd-df45aeff6ed1eb48d3e2452b161bb2a7d0b70644cc368c0829826a90cfd1addf
2025-12-22,-0.57179998816503586,-0.59280190731904125,pc5-full-svd-df45aeff6ed1eb48d3e2452b161bb2a7d0b70644cc368c0829826a90cfd1addf
2025-12-23,-0.66424739840170088,-0.68864486333390451,pc5-full-svd-df45aeff6ed1eb48d3e2452b161bb2a7d0b70644cc368c0829826a90cfd1addf
2025-12-24,-0.19663136670082143,-0.20385353555718108,pc5-full-svd-df45aeff6ed1eb48d3e2452b161bb2a7d0b70644cc368c0829826a90cfd1addf
2025-12-25,-0.9994029796696291,-1.0361105365351873,pc5-full-svd-df45aeff6ed1eb48d3e2452b161bb2a7d0b70644cc368c0829826a90cfd1addf
2025-12-26,-1.2444513828811508,-1.2901594414248954,pc5-full-svd-df45aeff6ed1eb48d3e2452b161bb2a7d0b70644cc368c0829826a90cfd1addf
2025-12-29,-1.4458634549288636,-1.4989692751748449,pc5-full-svd-df45aeff6ed1eb48d3e2452b161bb2a7d0b70644cc368c0829826a90cfd1addf
2025-12-30,-0.68098140830864695,-0.7059935048086402,pc5-full-svd-df45aeff6ed1eb48d3e2452b161bb2a7d0b70644cc368c0829826a90cfd1addf
2025-12-31,-0.50675002447460671,-0.52536269195551999,pc5-full-svd-df45aeff6ed1eb48d3e2452b161bb2a7d0b70644cc368c0829826a90cfd1addf
2026-01-05,-1.9181883725985747,-1.9886424438774999,pc5-full-svd-df45aeff6ed1eb48d3e2452b161bb2a7d0b70644cc368c0829826a90cfd1addf
2026-01-06,-0.50634909549703155,-0.52494703706303081,pc5-full-svd-df45aeff6ed1eb48d3e2452b161bb2a7d0b70644cc368c0829826a90cfd1addf
2026-01-07,-0.93442343132638805,-0.96874432283830048,pc5-full-svd-df45aeff6ed1eb48d3e2452b161bb2a7d0b70644cc368c0829826a90cfd1addf
2026-01-08,-0.49611354602688146,-0.51433554113097413,pc5-full-svd-df45aeff6ed1eb48d3e2452b161bb2a7d0b70644cc368c0829826a90cfd1addf
2026-01-09,-2.3188336680059338,-2.4040032346988767,pc5-full-svd-df45aeff6ed1eb48d3e2452b161bb2a7d0b70644cc368c0829826a90cfd1addf
2026-01-12,-1.3207041053327357,-1.3692128871107361,pc5-full-svd-df45aeff6ed1eb48d3e2452b161bb2a7d0b70644cc368c0829826a90cfd1addf
2026-01-13,-0.78317606835130493,-0.81194172209615678,pc5-full-svd-df45aeff6ed1eb48d3e2452b161bb2a7d0b70644cc368c0829826a90cfd1addf
2026-01-14,-0.89450741749451734,-0.92736221437054611,pc5-full-svd-df45aeff6ed1eb48d3e2452b161bb2a7d0b70644cc368c0829826a90cfd1addf
2026-01-15,-0.30704932011656849,-0.31832708354932909,pc5-full-svd-df45aeff6ed1eb48d3e2452b161bb2a7d0b70644cc368c0829826a90cfd1addf
2026-01-16,-1.9016192883217664,-1.9714647856663792,pc5-full-svd-df45aeff6ed1eb48d3e2452b161bb2a7d0b70644cc368c0829826a90cfd1addf
2026-01-19,-1.3664101696341699,-1.4165977116205903,pc5-full-svd-df45aeff6ed1eb48d3e2452b161bb2a7d0b70644cc368c0829826a90cfd1addf
2026-01-20,-1.5144218896210595,-1.5700458258735683,pc5-full-svd-df45aeff6ed1eb48d3e2452b161bb2a7d0b70644cc368c0829826a90cfd1addf
2026-01-21,-0.60004779563501487,-0.62208724221301726,pc5-full-svd-df45aeff6ed1eb48d3e2452b161bb2a7d0b70644cc368c0829826a90cfd1addf
2026-01-22,-1.8221908244259815,-1.889118955188235,pc5-full-svd-df45aeff6ed1eb48d3e2452b161bb2a7d0b70644cc368c0829826a90cfd1addf
2026-01-23,-0.10190199321459185,-0.10564480095754565,pc5-full-svd-df45aeff6ed1eb48d3e2452b161bb2a7d0b70644cc368c0829826a90cfd1addf
2026-01-26,-1.6861340040121684,-1.7480648378142527,pc5-full-svd-df45aeff6ed1eb48d3e2452b161bb2a7d0b70644cc368c0829826a90cfd1addf
2026-01-27,-1.5874171473986287,-1.6457221618851368,pc5-full-svd-df45aeff6ed1eb48d3e2452b161bb2a7d0b70644cc368c0829826a90cfd1addf
2026-01-28,-0.6598169725903722,-0.68405171026368594,pc5-full-svd-df45aeff6ed1eb48d3e2452b161bb2a7d0b70644cc368c0829826a90cfd1addf
2026-01-29,-1.3846764768545261,-1.4355349309001006,pc5-full-svd-df45aeff6ed1eb48d3e2452b161bb2a7d0b70644cc368c0829826a90cfd1addf
2026-01-30,-0.87557007543407595,-0.90772931348677999,pc5-full-svd-df45aeff6ed1eb48d3e2452b161bb2a7d0b70644cc368c0829826a90cfd1addf
2026-02-02,0.14045805056514377,0.1456170024426432,pc5-full-svd-df45aeff6ed1eb48d3e2452b161bb2a7d0b70644cc368c0829826a90cfd1addf
2026-02-03,-0.60000472756602075,-0.6220425922760241,pc5-full-svd-df45aeff6ed1eb48d3e2452b161bb2a7d0b70644cc368c0829826a90cfd1addf
2026-02-04,-1.2180373850041573,-1.262775271006054,pc5-full-svd-df45aeff6ed1eb48d3e2452b161bb2a7d0b70644cc368c0829826a90cfd1addf
2026-02-05,-0.34947559765897396,-0.36231165642120877,pc5-full-svd-df45aeff6ed1eb48d3e2452b161bb2a7d0b70644cc368c0829826a90cfd1addf
2026-02-06,-0.84730795973458994,-0.87842914482939427,pc5-full-svd-df45aeff6ed1eb48d3e2452b161bb2a7d0b70644cc368c0829826a90cfd1addf
2026-02-09,-0.40654529792666938,-0.42147749739539803,pc5-full-svd-df45aeff6ed1eb48d3e2452b161bb2a7d0b70644cc368c0829826a90cfd1addf
2026-02-10,-1.7595036641742618,-1.8241293278171549,pc5-full-svd-df45aeff6ed1eb48d3e2452b161bb2a7d0b70644cc368c0829826a90cfd1addf
2026-02-11,-0.56644681838236566,-0.58725211836652091,pc5-full-svd-df45aeff6ed1eb48d3e2452b161bb2a7d0b70644cc368c0829826a90cfd1addf
2026-02-12,-0.95495625284617547,-0.99003130432046571,pc5-full-svd-df45aeff6ed1eb48d3e2452b161bb2a7d0b70644cc368c0829826a90cfd1addf
2026-02-13,-0.3781117523867728,-0.3919996023678301,pc5-full-svd-df45aeff6ed1eb48d3e2452b161bb2a7d0b70644cc368c0829826a90cfd1addf
2026-02-24,-0.12331463959734615,-0.12784392281688584,pc5-full-svd-df45aeff6ed1eb48d3e2452b161bb2a7d0b70644cc368c0829826a90cfd1addf
2026-03-11,-0.5996015168073604,-0.62162457179380537,pc5-full-svd-df45aeff6ed1eb48d3e2452b161bb2a7d0b70644cc368c0829826a90cfd1addf
2026-03-12,-1.572397475777557,-1.6301508254588282,pc5-full-svd-df45aeff6ed1eb48d3e2452b161bb2a7d0b70644cc368c0829826a90cfd1addf
2026-03-13,0.25853236482306563,0.26802812546855287,pc5-full-svd-df45aeff6ed1eb48d3e2452b161bb2a7d0b70644cc368c0829826a90cfd1addf
2026-03-16,-0.67116781723422136,-0.69581946558692287,pc5-full-svd-df45aeff6ed1eb48d3e2452b161bb2a7d0b70644cc368c0829826a90cfd1addf
2026-03-17,-0.40860818067397559,-0.42361614876386522,pc5-full-svd-df45aeff6ed1eb48d3e2452b161bb2a7d0b70644cc368c0829826a90cfd1addf
2026-03-18,-1.7509910077090698,-1.8153040058630363,pc5-full-svd-df45aeff6ed1eb48d3e2452b161bb2a7d0b70644cc368c0829826a90cfd1addf
2026-03-19,1.0423893900775543,1.0806758156643326,pc5-full-svd-df45aeff6ed1eb48d3e2452b161bb2a7d0b70644cc368c0829826a90cfd1addf
